Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Armstrong, Tony",-,,-,3,2,4,-,,,,,3,,,,,,,,,,,,,,12.0
"Biggs, Shane",,,,,,,,,,,,,,,,,,,,,,1,,2,1,4.0
"Bird, Craig",,-,1,,8,2,4,1,4,3,4,8,5,5,1,1,1,4,4,2,6,3,6,7,4,84.0
"Bolton, Jude",2,1,2,4,7,5,1,3,5,5,4,5,4,2,2,5,1,2,3,5,,4,6,6,7,91.0
"Cunningham, Harry",,,,,,,,,,,,,,,,-,-,,,,,4,,3,-,7.0
"Everitt, Andrejs",,2,-,,2,,,1,1,1,2,,5,2,1,-,3,3,1,2,3,3,-,4,1,37.0
"Goodes, Adam",1,2,1,2,5,1,4,2,3,2,1,1,,,,,,,,,,,,,,25.0
"Grundy, Heath",1,2,3,2,-,3,4,3,1,2,2,2,1,-,1,-,1,1,1,2,2,1,2,1,-,38.0
"Hannebery, Dan",3,6,1,2,4,2,2,3,3,2,2,5,8,1,1,3,3,3,1,1,3,,1,2,5,67.0
"Jack, Brandon",,,,,,,,,,,1,,4,4,2,3,3,-,-,,,3,,,,20.0
"Jack, Kieren",5,9,3,3,13,5,10,11,6,6,9,9,9,2,3,3,10,13,4,3,4,5,11,1,2,159.0
"Jetta, Lewis",5,3,2,2,2,4,4,2,3,6,,,,,,,,,,,,,4,-,-,37.0
"Kennedy, Josh",3,4,9,1,7,4,7,11,2,1,2,4,7,2,3,6,2,6,8,5,4,3,9,5,8,123.0
"Lamb, Jed",,,,,,-,-,,1,,,1,6,4,3,-,1,3,,3,3,,,,,25.0
"Malceski, Nick",2,1,2,3,3,-,2,1,2,1,1,2,3,1,4,1,4,-,7,1,-,2,3,3,3,52.0
"Mattner, Martin",4,4,1,-,3,2,5,,,,,,,,,,,,,,,,,,,19.0
"McGlynn, Ben",6,4,4,5,3,5,6,5,6,3,9,3,5,2,2,,,,-,1,2,8,1,,7,87.0
"McVeigh, Jarrad",5,4,3,3,6,4,3,2,3,2,5,7,3,2,2,2,1,2,5,1,5,5,2,5,6,88.0
"Mitchell, Tom",,,,,,,,,,6,10,7,6,6,6,5,4,2,7,,3,2,2,-,,66.0
"Morton, Mitch",,,,1,,,,4,3,4,1,5,,,,,,,,,,2,,,,20.0
"Mumford, Shane",3,2,5,5,4,2,,7,4,2,3,,,5,-,5,6,5,6,5,7,6,1,5,7,95.0
"OKeefe, Ryan",6,3,9,3,5,2,2,8,14,5,15,13,7,8,3,7,5,7,6,6,5,11,3,7,4,164.0
"Parker, Luke",6,9,4,1,3,8,10,10,4,5,3,7,7,3,3,6,2,9,4,6,2,4,1,2,6,125.0
"Pyke, Mike",2,4,1,1,3,5,3,2,3,2,1,5,2,1,2,-,1,3,3,-,1,2,-,3,3,53.0
"Rampe, Dane",3,,,1,-,2,1,3,4,5,4,4,-,4,4,4,2,4,-,2,1,2,2,2,6,60.0
"Reid, Sam",2,3,4,3,5,2,1,3,1,,,,,-,,,,,,,,,,,,24.0
"Richards, Ted",-,3,1,-,3,1,-,2,2,2,-,2,4,2,-,-,2,1,2,4,2,3,1,1,2,40.0
"Richards, Xavier",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Roberts-Thomson, Lewis",3,2,1,-,,,,,,,,,,,,,,,,,,,,,,6.0
"Rohan, Gary",,,,,,,,,,,,,,,,,,,,-,3,4,4,,-,11.0
"Shaw, Rhyce",2,2,,,,,,,,,,,,,,,,2,-,-,-,,,,,6.0
"Smith, Nick",5,3,-,5,2,7,3,4,3,4,4,1,2,2,2,3,4,6,3,-,5,,4,1,2,75.0
"Tippett, Kurt",,,,,,,,,,,,5,5,1,3,4,3,1,1,4,-,,2,-,,29.0
"Walsh, Tommy",,,,,,,,2,,1,,,,,,,,,,,,,,,,3.0
"White, Jesse",,,,,,,4,,,,2,1,2,,-,2,-,2,-,4,4,3,-,-,2,26.0
Totals,69,73,57,50,90,70,76,90,78,70,85,100,95,59,48,60,59,79,66,57,65,81,65,60,76,1778.0
Opponent,GW,GC,NM,GE,SK,BL,HW,FR,CW,ES,AD,PA,CA,ME,GW,WC,RI,WB,CW,SK,GE,HW,HW,CA,FR,
