Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Armstrong, Tony",-,,-,-,2,-,-,,,,,1,,,,,,,,,,,,,,3.0
"Biggs, Shane",,,,,,,,,,,,,,,,,,,,,,1,,2,-,3.0
"Bird, Craig",,1,-,,6,-,1,-,1,4,3,4,4,3,4,4,4,1,-,7,4,4,7,3,-,65.0
"Bolton, Jude",2,2,4,-,2,3,1,-,-,1,1,-,1,1,2,-,-,2,-,-,,2,-,1,1,26.0
"Cunningham, Harry",,,,,,,,,,,,,,,,-,-,,,,,-,,-,-,
"Everitt, Andrejs",,1,1,,1,,,-,-,2,1,,-,-,-,-,-,-,-,-,1,1,1,-,1,10.0
"Goodes, Adam",2,-,2,-,1,1,4,5,3,3,1,5,,,,,,,,,,,,,,27.0
"Grundy, Heath",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2.0
"Hannebery, Dan",2,4,1,4,3,3,-,5,6,7,2,2,4,4,2,7,5,-,3,4,2,,1,7,2,80.0
"Jack, Brandon",,,,,,,,,,,-,,2,-,-,1,-,-,-,,,-,,,,3.0
"Jack, Kieren",3,5,5,8,4,2,5,6,2,8,6,7,4,7,2,7,2,11,7,2,6,4,9,7,1,130.0
"Jetta, Lewis",1,1,1,1,1,-,2,2,1,-,,,,,,,,,,,,,-,2,1,13.0
"Kennedy, Josh",6,6,9,6,7,7,13,6,6,8,4,7,9,12,7,8,2,6,7,12,8,9,10,6,6,187.0
"Lamb, Jed",,,,,,1,-,,-,,,-,2,-,1,2,-,1,,1,-,,,,,8.0
"Malceski, Nick",1,1,3,1,-,-,-,-,1,2,-,-,1,1,2,1,-,2,-,-,-,-,-,-,1,17.0
"Mattner, Martin",1,1,-,1,-,-,-,,,,,,,,,,,,,,,,,,,3.0
"McGlynn, Ben",2,1,-,2,3,1,1,1,3,6,2,1,-,-,1,,,,-,2,1,4,1,,4,36.0
"McVeigh, Jarrad",2,7,4,7,4,6,1,1,3,5,-,1,2,-,1,1,1,1,8,-,4,2,-,5,5,71.0
"Mitchell, Tom",,,,,,,,,,-,3,1,2,3,4,1,1,1,-,,3,-,2,-,,21.0
"Morton, Mitch",,,,-,,,,-,-,-,-,-,,,,,,,,,,-,,,,
"Mumford, Shane",4,3,2,1,3,2,,1,-,5,1,,,2,3,2,6,4,5,1,3,3,1,3,4,59.0
"OKeefe, Ryan",6,10,9,5,3,6,5,6,5,6,5,7,4,7,3,6,4,8,4,4,-,5,6,-,1,125.0
"Parker, Luke",5,2,2,1,-,2,5,4,3,6,3,4,7,2,2,6,3,2,2,5,3,2,4,-,6,81.0
"Pyke, Mike",1,2,2,2,2,3,3,-,2,7,1,4,-,2,1,-,-,1,3,-,-,2,2,1,-,41.0
"Rampe, Dane",1,,,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,1,5.0
"Reid, Sam",1,-,-,-,-,1,-,1,-,,,,,-,,,,,,,,,,,,3.0
"Richards, Ted",-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,1,1,-,-,-,5.0
"Richards, Xavier",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Roberts-Thomson, Lewis",-,-,1,-,,,,,,,,,,,,,,,,,,,,,,1.0
"Rohan, Gary",,,,,,,,,,,,,,,,,,,,-,-,-,-,,-,
"Shaw, Rhyce",2,-,,,,,,,,,,,,,,,,1,-,1,-,,,,,4.0
"Smith, Nick",-,-,-,1,-,1,-,-,-,-,-,-,1,1,-,-,4,1,-,-,1,,-,-,-,10.0
"Tippett, Kurt",,,,,,,,,,,,-,2,-,-,-,-,1,-,-,-,,-,-,,3.0
"Walsh, Tommy",,,,,,,,-,,-,,,,,,,,,,,,,,,,
"White, Jesse",,,,,,,3,,,,-,3,1,,-,-,1,-,-,-,1,-,1,-,-,10.0
Totals,42,47,46,40,43,39,44,39,36,71,33,48,47,45,35,46,34,43,39,39,38,41,45,38,34,1052.0
Opponent,GW,GC,NM,GE,SK,BL,HW,FR,CW,ES,AD,PA,CA,ME,GW,WC,RI,WB,CW,SK,GE,HW,HW,CA,FR,
