Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Fri 1 May 7:40pm,Marvel Stadium,40087,Round 6,2009,NTH,COL,75,127
Sat 2 May 2:10pm,Domain Stadium,41654,Round 6,2009,WCE,FRE,74,87
Sat 2 May 2:10pm,MCG,69014,Round 6,2009,HAW,CAR,106,102
Sat 2 May 7:10pm,AAMI Stadium,41558,Round 6,2009,POR,ADE,105,79
Sat 2 May 7:10pm,Gabba,29252,Round 6,2009,BRL,ESS,111,68
Sun 3 May 1:10pm,SCG,25410,Round 6,2009,SYD,RCH,94,75
Sun 3 May 2:10pm,MCG,36932,Round 6,2009,MEL,GEE,68,111
Sun 3 May 4:40pm,Marvel Stadium,36302,Round 6,2009,WBD,STK,76,104
Fri 8 May 7:40pm,Marvel Stadium,50475,Round 7,2009,ESS,HAW,116,72
Sat 9 May 2:10pm,MCG,34646,Round 7,2009,RCH,BRL,71,97
Sat 9 May 2:10pm,GMHBA Stadium,22050,Round 7,2009,GEE,SYD,116,65
Sat 9 May 7:10pm,Heritage Bank Stadium,10294,Round 7,2009,CAR,FRE,81,88
Sat 9 May 7:10pm,Marvel Stadium,14342,Round 7,2009,NTH,POR,125,120
Sun 10 May 12:40pm,AAMI Stadium,31742,Round 7,2009,ADE,WBD,86,118
Sun 10 May 2:40pm,Domain Stadium,35209,Round 7,2009,WCE,MEL,90,82
Mon 11 May 7:20pm,Marvel Stadium,46880,Round 7,2009,COL,STK,40,128
Fri 15 May 6:40pm,Domain Stadium,39135,Round 8,2009,FRE,HAW,65,87
Sat 16 May 2:10pm,MCG,28279,Round 8,2009,MEL,WBD,97,104
Sat 16 May 2:10pm,GMHBA Stadium,20873,Round 8,2009,GEE,NTH,119,49
Sat 16 May 7:10pm,Accor Stadium,33079,Round 8,2009,SYD,WCE,106,101
Sat 16 May 7:10pm,Gabba,27767,Round 8,2009,BRL,ADE,119,83
Sun 17 May 12:40pm,AAMI Stadium,22034,Round 8,2009,POR,RCH,102,99
Sun 17 May 2:10pm,MCG,82834,Round 8,2009,COL,CAR,53,104
Sun 17 May 4:40pm,Marvel Stadium,45594,Round 8,2009,STK,ESS,90,71
Fri 22 May 7:40pm,Marvel Stadium,44620,Round 9,2009,GEE,WBD,116,114
Sat 23 May 2:10pm,Marvel Stadium,15436,Round 9,2009,NTH,FRE,98,85
Sat 23 May 2:40pm,AAMI Stadium,41107,Round 9,2009,ADE,CAR,104,60
Sat 23 May 5:40pm,Domain Stadium,36658,Round 9,2009,WCE,COL,66,88
Sat 23 May 7:40pm,MCG,73625,Round 9,2009,RCH,ESS,85,125
Sun 24 May 1:10pm,SCG,23229,Round 9,2009,SYD,POR,123,68
Sun 24 May 2:10pm,Marvel Stadium,30673,Round 9,2009,STK,BRL,97,81
Sun 24 May 4:40pm,MCG,39395,Round 9,2009,HAW,MEL,114,92
Fri 29 May 7:40pm,Marvel Stadium,39611,Round 10,2009,CAR,WCE,111,70
Sat 30 May 2:10pm,Manuka Oval,12457,Round 10,2009,WBD,SYD,117,77
Sat 30 May 2:10pm,Marvel Stadium,21583,Round 10,2009,NTH,BRL,81,99
Sat 30 May 5:40pm,Domain Stadium,35391,Round 10,2009,FRE,RCH,112,115
Sat 30 May 7:10pm,Heritage Bank Stadium,9112,Round 10,2009,STK,MEL,83,46
Sun 31 May 12:40pm,AAMI Stadium,40035,Round 10,2009,ADE,HAW,106,79
Sun 31 May 2:10pm,Marvel Stadium,48852,Round 10,2009,ESS,GEE,70,134
Sun 31 May 4:40pm,MCG,34793,Round 10,2009,COL,POR,114,76
Fri 5 Jun 7:40pm,Marvel Stadium,36483,Round 11,2009,RCH,WBD,89,157
Sat 6 Jun 2:10pm,Marvel Stadium,30962,Round 11,2009,NTH,STK,57,103
Sat 6 Jun 7:10pm,AAMI Stadium,18418,Round 11,2009,POR,FRE,94,70
Sat 6 Jun 7:10pm,Gabba,33790,Round 11,2009,BRL,CAR,106,112
Sun 7 Jun 1:10pm,Marvel Stadium,39458,Round 11,2009,ESS,ADE,114,130
Sun 7 Jun 2:10pm,MCG,44464,Round 11,2009,HAW,SYD,86,75
Sun 7 Jun 2:40pm,Domain Stadium,35355,Round 11,2009,WCE,GEE,77,99
Mon 8 Jun 2:10pm,MCG,61287,Round 11,2009,MEL,COL,60,126
Fri 12 Jun 7:40pm,Marvel Stadium,50820,Round 12,2009,CAR,STK,95,104
Sat 13 Jun 6:40pm,Heritage Bank Stadium,11306,Round 12,2009,WBD,POR,137,44
Sat 13 Jun 7:10pm,Marvel Stadium,30117,Round 12,2009,RCH,WCE,92,77
Sun 14 Jun 1:10pm,UTAS Stadium,16710,Round 12,2009,HAW,BRL,51,93
Sun 14 Jun 4:10pm,AAMI Stadium,30173,Round 12,2009,ADE,NTH,68,24
Fri 19 Jun 7:40pm,Marvel Stadium,45740,Round 12,2009,ESS,MEL,131,83
Sat 20 Jun 7:10pm,Accor Stadium,41042,Round 12,2009,SYD,COL,66,89
Sun 21 Jun 2:40pm,Domain Stadium,33213,Round 12,2009,FRE,GEE,75,94
Fri 26 Jun 7:40pm,MCG,83407,Round 13,2009,ESS,CAR,136,67
Sat 27 Jun 2:10pm,MCG,44114,Round 13,2009,COL,FRE,169,85
Sat 27 Jun 2:40pm,AAMI Stadium,38064,Round 13,2009,ADE,SYD,85,69
Sat 27 Jun 5:40pm,Domain Stadium,31441,Round 13,2009,WCE,HAW,107,87
Sat 27 Jun 7:10pm,Gabba,23750,Round 13,2009,BRL,MEL,111,56
Sun 28 Jun 1:10pm,GMHBA Stadium,21142,Round 13,2009,GEE,POR,122,88
Sun 28 Jun 2:10pm,MCG,31470,Round 13,2009,NTH,WBD,86,108
Sun 28 Jun 4:40pm,Marvel Stadium,38196,Round 13,2009,STK,RCH,92,36
Fri 3 Jul 7:40pm,MCG,77699,Round 14,2009,COL,ESS,102,67
Sat 4 Jul 2:10pm,MCG,23149,Round 14,2009,MEL,WCE,112,92
Sat 4 Jul 2:40pm,AAMI Stadium,20293,Round 14,2009,POR,BRL,128,80
Sat 4 Jul 7:10pm,Marvel Stadium,36827,Round 14,2009,WBD,HAW,133,45
Sat 4 Jul 7:10pm,Heritage Bank Stadium,11174,Round 14,2009,RCH,ADE,85,102
Sun 5 Jul 1:10pm,SCG,21929,Round 14,2009,SYD,NTH,100,85
Sun 5 Jul 2:40pm,Domain Stadium,34720,Round 14,2009,FRE,CAR,100,115
Sun 5 Jul 3:10pm,Marvel Stadium,54444,Round 14,2009,STK,GEE,91,85
Fri 10 Jul 7:40pm,Marvel Stadium,51382,Round 15,2009,WBD,COL,110,111
Sat 11 Jul 2:10pm,MCG,50784,Round 15,2009,CAR,RCH,109,89
Sat 11 Jul 2:10pm,SCG,30924,Round 15,2009,SYD,ESS,72,107
Sat 11 Jul 7:10pm,Gabba,34274,Round 15,2009,BRL,GEE,108,65
Sat 11 Jul 7:10pm,AAMI Stadium,32451,Round 15,2009,ADE,FRE,130,13
Sun 12 Jul 1:10pm,UTAS Stadium,15008,Round 15,2009,HAW,NTH,73,64
Sun 12 Jul 2:10pm,MCG,15888,Round 15,2009,MEL,POR,101,90
Sun 12 Jul 2:40pm,Domain Stadium,36259,Round 15,2009,WCE,STK,70,90
Fri 17 Jul 7:40pm,Marvel Stadium,47120,Round 16,2009,ESS,WBD,70,103
Sat 18 Jul 2:10pm,GMHBA Stadium,21160,Round 16,2009,GEE,MEL,117,71
Sat 18 Jul 2:10pm,Marvel Stadium,42018,Round 16,2009,CAR,SYD,124,63
Sat 18 Jul 5:40pm,Domain Stadium,22595,Round 16,2009,FRE,BRL,47,62
Sat 18 Jul 7:10pm,MCG,66149,Round 16,2009,COL,HAW,76,121
Sun 19 Jul 12:40pm,AAMI Stadium,21106,Round 16,2009,POR,WCE,112,76
Sun 19 Jul 2:10pm,MCG,30604,Round 16,2009,RCH,NTH,85,85
Sun 19 Jul 4:40pm,Marvel Stadium,31940,Round 16,2009,STK,ADE,105,48
Fri 24 Jul 7:40pm,MCG,84938,Round 17,2009,CAR,COL,40,94
Sat 25 Jul 2:10pm,MCG,64803,Round 17,2009,GEE,HAW,99,98
Sat 25 Jul 2:10pm,Domain Stadium,39536,Round 17,2009,FRE,WCE,71,66
Sat 25 Jul 7:10pm,Marvel Stadium,45082,Round 17,2009,STK,WBD,106,61
Sat 25 Jul 7:10pm,Gabba,25509,Round 17,2009,BRL,NTH,116,75
Sun 26 Jul 1:10pm,Manuka Oval,7311,Round 17,2009,MEL,SYD,50,68
Sun 26 Jul 2:10pm,MCG,47412,Round 17,2009,ESS,RCH,96,101
Sun 26 Jul 4:10pm,AAMI Stadium,46859,Round 17,2009,ADE,POR,132,62
Fri 31 Jul 7:40pm,Marvel Stadium,38554,Round 18,2009,NTH,CAR,84,94
Sat 1 Aug 2:10pm,GMHBA Stadium,21686,Round 18,2009,GEE,ADE,93,91
Sat 1 Aug 2:10pm,Marvel Stadium,19065,Round 18,2009,WBD,FRE,111,80
Sat 1 Aug 7:10pm,MCG,47268,Round 18,2009,COL,BRL,95,55
Sat 1 Aug 7:10pm,SCG,27805,Round 18,2009,SYD,STK,93,94
Sun 2 Aug 1:10pm,MCG,37438,Round 18,2009,MEL,RCH,82,86
Sun 2 Aug 2:40pm,Domain Stadium,35765,Round 18,2009,WCE,ESS,95,68
Sun 2 Aug 2:40pm,AAMI Stadium,25154,Round 18,2009,POR,HAW,121,103
Fri 7 Aug 7:40pm,MCG,55057,Round 19,2009,CAR,GEE,97,62
Sat 8 Aug 2:10pm,UTAS Stadium,20011,Round 19,2009,HAW,STK,49,74
Sat 8 Aug 2:10pm,Marvel Stadium,22417,Round 19,2009,WBD,WCE,97,102
Sat 8 Aug 7:10pm,MCG,41636,Round 19,2009,ESS,BRL,87,87
Sat 8 Aug 7:10pm,AAMI Stadium,45128,Round 19,2009,ADE,COL,68,89
Sun 9 Aug 1:10pm,Marvel Stadium,16594,Round 19,2009,NTH,MEL,123,61
Sun 9 Aug 2:10pm,MCG,32216,Round 19,2009,RCH,SYD,68,123
Sun 9 Aug 2:40pm,Domain Stadium,30029,Round 19,2009,FRE,POR,116,74
Fri 14 Aug 7:40pm,MCG,32583,Round 20,2009,HAW,ADE,67,94
Sat 15 Aug 2:10pm,MCG,63366,Round 20,2009,RCH,COL,59,152
Sat 15 Aug 2:10pm,Domain Stadium,32472,Round 20,2009,WCE,NTH,110,72
Sat 15 Aug 7:10pm,Accor Stadium,40261,Round 20,2009,SYD,GEE,87,92
Sat 15 Aug 7:10pm,Gabba,33421,Round 20,2009,BRL,WBD,84,102
Sun 16 Aug 1:10pm,MCG,13004,Round 20,2009,MEL,FRE,127,64
Sun 16 Aug 2:40pm,AAMI Stadium,27221,Round 20,2009,POR,CAR,67,121
Sun 16 Aug 4:40pm,Marvel Stadium,41410,Round 20,2009,ESS,STK,110,108
Fri 21 Aug 7:40pm,Marvel Stadium,46818,Round 21,2009,WBD,GEE,110,96
Sat 22 Aug 2:10pm,Marvel Stadium,37433,Round 21,2009,CAR,MEL,153,96
Sat 22 Aug 2:40pm,AAMI Stadium,39640,Round 21,2009,ADE,WCE,122,48
Sat 22 Aug 7:10pm,Gabba,26437,Round 21,2009,BRL,POR,107,92
Sat 22 Aug 7:10pm,MCG,34779,Round 21,2009,RCH,HAW,93,135
Sun 23 Aug 1:10pm,Marvel Stadium,30522,Round 21,2009,STK,NTH,59,64
Sun 23 Aug 2:10pm,MCG,54400,Round 21,2009,COL,SYD,97,56
Sun 23 Aug 2:40pm,Domain Stadium,32413,Round 21,2009,FRE,ESS,141,87
Fri 28 Aug 6:40pm,Domain Stadium,39755,Round 22,2009,WCE,RCH,125,45
Sat 29 Aug 1:10pm,GMHBA Stadium,18196,Round 22,2009,GEE,FRE,94,54
Sat 29 Aug 2:10pm,MCG,77278,Round 22,2009,HAW,ESS,99,116
Sat 29 Aug 4:10pm,Marvel Stadium,42356,Round 22,2009,CAR,ADE,104,176
Sat 29 Aug 7:10pm,AAMI Stadium,17284,Round 22,2009,POR,NTH,67,71
Sat 29 Aug 7:10pm,SCG,27933,Round 22,2009,SYD,BRL,92,100
Sun 30 Aug 2:10pm,MCG,36748,Round 22,2009,MEL,STK,67,114
Sun 30 Aug 4:40pm,Marvel Stadium,48888,Round 22,2009,COL,WBD,76,100
Fri 4 Sep 7:45pm,AAMI Stadium,50393,EF,2009,ADE,ESS,166,70
Sat 5 Sep 2:30pm,MCG,74007,QF,2009,GEE,WBD,96,82
Sat 5 Sep 7:30pm,Gabba,32702,EF,2009,BRL,CAR,111,104
Sun 6 Sep 2:40pm,MCG,84213,QF,2009,STK,COL,80,52
Fri 11 Sep 7:45pm,MCG,47030,SF,2009,WBD,BRL,107,56
Sat 12 Sep 7:30pm,MCG,62184,SF,2009,COL,ADE,83,78
Fri 18 Sep 7:45pm,MCG,78245,PF,2009,STK,WBD,60,53
Sat 19 Sep 7:30pm,MCG,87258,PF,2009,GEE,COL,120,47
Sat 26 Sep 2:30pm,MCG,99251,GF,2009,STK,GEE,68,80
