Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,Tot
"Ahern, Paul",-,,-,-,,-,,,,,,,-,-,,,,
"Anderson, Jed",-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,
"Atley, Shaun",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bonar, Aiden",,,-,,,,-,,-,-,-,,,,,-,,
"Brown, Ben",-,-,-,-,-,-,1,3,,-,,,,,,,,4.0
"Campbell, Tom",,,,,,2,,,,,,,,,,,,2.0
"Cunnington, Ben",1,-,,,-,,,,,,,,,,,,,1.0
"Davies-Uniacke, Luke",,,,,,,,-,-,,-,-,-,-,-,-,-,
"Daw, Majak",,,,,,,,,8,7,6,,,2,,,,23.0
"Dumont, Trent",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Durdin, Sam",,,,,,,,,,,-,-,,,,,-,
"Garner, Taylor",,,,,,,,,,,,,,,,-,-,
"Goldstein, Todd",27,51,35,30,31,30,26,41,19,17,23,23,26,21,23,28,21,472.0
"Hall, Aaron",-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,
"Hayden, Kyron",,-,-,-,-,-,-,-,-,,,,,,,,,
"Higgins, Shaun",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hosie, Lachlan",,,,,,,,,,-,,-,-,-,-,,,
"Larkey, Nick",-,,,,,,,-,-,,-,-,-,-,-,-,-,
"Macmillan, Jamie",-,-,-,,-,-,-,-,-,-,-,,,,,,,
"Mahony, Jack",,,,-,-,-,-,-,-,-,-,-,-,,,,,
"McDonald, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McKay, Ben",,,,,,,-,-,2,-,-,-,-,-,-,-,-,2.0
"Murphy, Tom",-,,,,,,,,,,,-,-,-,,,-,
"Perez, Flynn",,,,,,,,,,,,,,,-,-,-,
"Pittard, Jasper",-,-,-,-,-,-,-,-,-,-,-,,,,,,,
"Polec, Jared",-,-,-,-,-,-,-,-,,-,-,,,,-,-,-,
"Scott, Bailey",,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Simpkin, Jy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Tarrant, Robbie",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Taylor, Curtis",-,-,-,-,-,-,-,-,-,,,,,,,,,
"Thomas, Tarryn",-,-,-,-,-,-,,,,,,,,,,,,
"Vickers-Willis, Ed",,,,,,,,,,,,-,-,-,-,-,-,
"Walker, Josh",-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,2.0
"Walker, Will",,,,,,,,,,-,,-,,,,,,
"Williams, Marley",,,,-,-,-,-,,,,,-,-,-,-,,,
"Wood, Mason",,-,-,,,,-,,,,,-,-,-,-,-,,
"Xerri, Tristan",,,,3,2,,,,,,,2,2,,,,,9.0
"Ziebell, Jack",-,-,-,-,,,-,,,,,,,,-,-,-,
"Zurhaar, Cameron",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,1,1.0
Totals,28,51,35,33,33,32,28,44,29,24,29,25,28,23,24,28,22,516.0
Opponent,SK,GW,SY,HW,WB,ES,RI,CA,AD,GE,ME,BL,CW,GC,PA,FR,WC,
