Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,Tot
"Ahern, Paul",-,,-,2,,-,,,,,,,-,1,,,,3.0
"Anderson, Jed",-,-,-,-,-,,,1,-,-,-,1,-,-,-,-,-,2.0
"Atley, Shaun",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bonar, Aiden",,,-,,,,-,,-,-,-,,,,,-,,
"Brown, Ben",-,-,2,-,3,-,-,1,,-,,,,,,,,6.0
"Campbell, Tom",,,,,,-,,,,,,,,,,,,
"Cunnington, Ben",2,-,,,-,,,,,,,,,,,,,2.0
"Davies-Uniacke, Luke",,,,,,,,-,-,,-,-,-,-,-,-,-,
"Daw, Majak",,,,,,,,,2,-,-,,,-,,,,2.0
"Dumont, Trent",-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2.0
"Durdin, Sam",,,,,,,,,,,-,1,,,,,-,1.0
"Garner, Taylor",,,,,,,,,,,,,,,,-,-,
"Goldstein, Todd",1,2,1,-,2,1,-,1,-,-,-,3,-,-,-,-,-,11.0
"Hall, Aaron",-,1,1,-,1,-,-,-,2,-,-,,,-,-,-,-,5.0
"Hayden, Kyron",,-,-,-,-,1,-,-,-,,,,,,,,,1.0
"Higgins, Shaun",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1.0
"Hosie, Lachlan",,,,,,,,,,-,,1,-,2,-,,,3.0
"Larkey, Nick",-,,,,,,,-,2,,2,1,1,1,1,1,2,11.0
"Macmillan, Jamie",-,-,-,,1,-,-,-,1,-,-,,,,,,,2.0
"Mahony, Jack",,,,-,1,-,-,-,-,-,-,-,-,,,,,1.0
"McDonald, Luke",-,-,-,1,-,-,-,-,1,-,1,1,-,-,-,2,1,7.0
"McKay, Ben",,,,,,,-,-,-,-,2,1,1,-,-,-,1,5.0
"Murphy, Tom",-,,,,,,,,,,,-,-,1,,,-,1.0
"Perez, Flynn",,,,,,,,,,,,,,,1,1,-,2.0
"Pittard, Jasper",-,-,-,-,-,-,-,-,-,-,-,,,,,,,
"Polec, Jared",-,-,-,-,1,-,-,1,,-,-,,,,-,-,-,2.0
"Scott, Bailey",,1,,,,-,-,-,-,-,-,1,2,-,-,-,-,4.0
"Simpkin, Jy",-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,2.0
"Tarrant, Robbie",1,1,-,-,1,-,-,-,-,-,-,,2,1,1,-,-,7.0
"Taylor, Curtis",1,-,-,2,2,-,1,-,1,,,,,,,,,7.0
"Thomas, Tarryn",-,-,-,1,-,-,,,,,,,,,,,,1.0
"Vickers-Willis, Ed",,,,,,,,,,,,-,-,2,-,1,-,3.0
"Walker, Josh",-,-,2,2,2,3,5,1,2,2,-,2,1,3,1,-,1,27.0
"Walker, Will",,,,,,,,,,-,,-,,,,,,
"Williams, Marley",,,,-,-,-,-,,,,,2,1,-,-,,,3.0
"Wood, Mason",,-,-,,,,-,,,,,-,-,2,-,-,,2.0
"Xerri, Tristan",,,,-,-,,,,,,,-,2,,,,,2.0
"Ziebell, Jack",-,2,2,-,,,-,,,,,,,,1,-,-,5.0
"Zurhaar, Cameron",1,1,1,1,1,-,,1,2,-,1,1,1,2,1,1,-,15.0
Totals,6,8,10,9,15,5,7,6,15,2,7,15,11,15,6,6,5,148.0
Opponent,SK,GW,SY,HW,WB,ES,RI,CA,AD,GE,ME,BL,CW,GC,PA,FR,WC,
