Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,Tot
"Ahern, Paul",-,,-,1,,-,,,,,,,-,-,,,,1.0
"Anderson, Jed",1,-,-,2,-,,,-,-,1,-,-,-,-,-,-,-,4.0
"Atley, Shaun",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bonar, Aiden",,,-,,,,-,,-,-,-,,,,,-,,
"Brown, Ben",1,2,2,-,-,-,3,-,,-,,,,,,,,8.0
"Campbell, Tom",,,,,,-,,,,,,,,,,,,
"Cunnington, Ben",-,-,,,-,,,,,,,,,,,,,
"Davies-Uniacke, Luke",,,,,,,,-,-,,-,-,-,-,-,-,-,
"Daw, Majak",,,,,,,,,-,1,-,,,-,,,,1.0
"Dumont, Trent",1,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,4.0
"Durdin, Sam",,,,,,,,,,,-,-,,,,,1,1.0
"Garner, Taylor",,,,,,,,,,,,,,,,-,-,
"Goldstein, Todd",-,-,1,-,-,-,-,1,2,-,-,-,1,-,-,-,1,6.0
"Hall, Aaron",-,2,3,-,2,2,-,-,-,-,2,,,1,-,1,1,14.0
"Hayden, Kyron",,-,-,-,-,-,-,-,-,,,,,,,,,
"Higgins, Shaun",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Hosie, Lachlan",,,,,,,,,,-,,-,1,-,-,,,1.0
"Larkey, Nick",1,,,,,,,1,-,,-,2,-,-,-,-,-,4.0
"Macmillan, Jamie",-,-,-,,-,-,-,-,-,-,-,,,,,,,
"Mahony, Jack",,,,-,-,1,1,-,-,-,-,-,-,,,,,2.0
"McDonald, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McKay, Ben",,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Murphy, Tom",-,,,,,,,,,,,-,-,-,,,2,2.0
"Perez, Flynn",,,,,,,,,,,,,,,-,-,-,
"Pittard, Jasper",-,-,-,-,-,-,-,-,-,-,-,,,,,,,
"Polec, Jared",1,-,-,-,1,1,-,-,,-,-,,,,-,-,-,3.0
"Scott, Bailey",,-,,,,-,-,-,-,-,-,1,-,-,-,-,-,1.0
"Simpkin, Jy",-,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,1,5.0
"Tarrant, Robbie",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Taylor, Curtis",-,-,-,1,-,1,-,-,-,,,,,,,,,2.0
"Thomas, Tarryn",-,-,-,-,-,2,,,,,,,,,,,,2.0
"Vickers-Willis, Ed",,,,,,,,,,,,-,-,-,-,-,-,
"Walker, Josh",-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,1,-,3.0
"Walker, Will",,,,,,,,,,-,,-,,,,,,
"Williams, Marley",,,,-,1,-,-,,,,,-,-,-,-,,,1.0
"Wood, Mason",,-,-,,,,-,,,,,-,-,1,1,-,,2.0
"Xerri, Tristan",,,,-,-,,,,,,,-,-,,,,,
"Ziebell, Jack",1,1,2,-,,,-,,,,,,,,1,-,2,7.0
"Zurhaar, Cameron",1,1,1,-,-,1,,1,1,-,1,1,1,1,1,-,-,11.0
Totals,7,6,11,5,5,9,7,3,3,2,3,4,4,3,4,2,8,86.0
Opponent,SK,GW,SY,HW,WB,ES,RI,CA,AD,GE,ME,BL,CW,GC,PA,FR,WC,
