Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,Tot
"Atkins, Rory",-,-,-,,,,,,-,,,,,,,,,
"Brown, Luke",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1.0
"Butts, Jordon",,,,,,,,,,,,,-,,,-,,
"Crocker, Ben",,-,-,-,-,,,,,-,-,,-,,,,,
"Crouch, Brad",-,-,-,-,-,-,-,-,,,,,,-,-,-,-,
"Crouch, Matt",-,-,-,,-,-,-,-,1,-,-,-,-,-,-,-,-,1.0
"Davis, Ben",2,,,,,,,,,,,,,,,,,2.0
"Doedee, Tom",,-,-,-,-,-,-,-,,2,-,,,,,,,2.0
"Fogarty, Darcy",-,-,-,,,,,,,-,-,,-,-,-,1,-,1.0
"Frampton, Billy",-,,,-,-,-,,,,,,,,,,-,,
"Gibbs, Bryce",-,,,,,,,,-,,,,,,,1,,1.0
"Hamill, Will",,,-,-,-,-,-,-,-,-,,,,,,,,
"Hartigan, Kyle",,,,,-,-,-,-,-,,-,-,-,-,-,-,-,
"Himmelberg, Elliott",,,,-,,,,-,-,-,-,-,-,-,-,1,-,1.0
"Jones, Chayce",-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,
"Keays, Ben",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Kelly, Jake",-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,
"Knight, Riley",,,,,,,,,1,,,,,,,,,1.0
"Laird, Rory",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1.0
"Lynch, Tom",1,-,-,-,-,-,-,-,-,-,-,,,,,-,-,1.0
"Mackay, David",,,,,,-,-,-,,2,-,-,1,-,1,,-,4.0
"McAdam, Shane",,,,-,-,-,-,1,-,,-,-,-,-,-,-,-,1.0
"McAsey, Fischer",-,-,-,-,,-,-,-,,-,-,1,,,,,,1.0
"McHenry, Ned",,-,-,-,-,-,-,,,-,-,,,,,,,
"McPherson, Andrew",,,,,,-,-,-,-,,-,-,,,-,-,-,
"Milera, Wayne",1,-,,,,,,,,,,,,,,,,1.0
"Murphy, Lachlan",-,-,-,-,-,,,-,-,-,,-,-,-,-,,,
"OBrien, Reilly",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Poholke, Myles",,,,-,2,,,,,,,-,-,-,,,,2.0
"Schoenberg, Harry",,,,,,,,,,-,-,-,-,-,-,-,-,
"Seedsman, Paul",3,-,2,,,,-,2,3,-,-,-,,,,,,10.0
"Sholl, Lachlan",,,,,,,,,,-,-,-,-,-,-,-,-,
"Sloane, Rory",-,-,-,1,-,-,,,,,,-,-,-,1,-,-,2.0
"Smith, Brodie",-,-,-,-,-,1,-,-,-,,1,-,-,-,-,-,1,3.0
"Stengle, Tyson",-,,,,,-,-,-,-,,-,-,-,-,-,-,-,
"Strachan, Kieran",,,,,,,,,-,,,,,,,,,
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,,-,,-,-,,-,
"Walker, Taylor",-,-,-,-,-,,-,-,,-,-,-,-,-,-,,-,
Totals,7,0,2,1,2,1,0,4,5,4,1,2,1,0,2,3,1,36.0
Opponent,SY,PA,GC,BL,FR,WC,SK,ES,NM,ME,CW,WB,GE,HW,GW,CA,RI,
