Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Akermanis, Jason",10,-,12,16,18,14,20,6,18,10,14,17,14,16,8,20,10,17,4,,17,10,7,18,5,301.0
"Ashcroft, Marcus",20,14,13,16,14,14,14,14,8,9,10,13,12,8,9,19,12,16,5,15,12,10,11,8,5,301.0
"Black, Simon",14,16,12,3,12,11,19,14,11,19,15,18,16,9,13,11,14,18,14,14,14,12,18,14,11,342.0
"Bolton, Craig",5,,,8,,,,,,2,,11,7,7,2,8,,,,,,,,,,50.0
"Bradshaw, Daniel",1,,,3,,,5,,6,3,5,3,4,6,6,9,4,7,9,2,-,5,2,1,2,83.0
"Brown, Jonathan",10,13,10,9,8,10,6,9,5,10,7,4,7,5,5,9,8,5,8,14,3,10,10,7,9,201.0
"Charman, Jamie",,,,,-,,,,,1,,,,,,,,,,,,,,,,1.0
"Clarke, Nathan",,,6,6,,,,,,,,,,,,,,,,,,,,,,12.0
"Copeland, Robert",,,,,,,,,5,9,1,5,7,2,3,6,4,4,8,2,-,1,8,14,3,82.0
"Cupido, Damian",6,7,11,11,7,6,4,,,,,,,,,,,,,,,,,,,52.0
"Hadley, Richard",,,1,,,,,,,,,,,,,,,,,,,,,,,1.0
"Hart, Shaun",8,7,3,,,,,,,5,4,7,7,9,7,7,10,11,8,9,12,12,14,9,12,161.0
"Headland, Des",2,,,13,12,10,5,10,8,5,3,8,2,8,8,15,1,5,7,10,5,3,,,,140.0
"Johnson, Chris",,,,9,6,9,9,7,11,14,2,10,14,16,7,,11,9,12,18,7,17,8,15,9,220.0
"Keating, Clark",4,8,4,,,,,3,3,2,3,-,1,3,1,3,-,-,5,2,,1,2,1,3,49.0
"Kennedy, Matthew",,5,3,5,5,,,3,,,,,,,,,3,,,,-,,,4,,28.0
"Knobel, Trent",,,,,,2,1,-,,,,,,,,,,,,,,,,,,3.0
"Lappin, Nigel",13,9,13,19,21,25,17,13,20,19,10,20,12,14,24,11,13,16,22,20,15,20,19,26,14,425.0
"Leppitsch, Justin",5,7,3,,,,,,,,-,,,,,,,,7,11,5,8,4,1,4,55.0
"Lynch, Alastair",5,5,1,4,2,8,5,2,3,1,2,7,4,5,4,9,6,2,10,2,,1,6,,3,97.0
"McDonald, Beau",1,1,-,4,7,5,4,5,1,,1,2,3,2,2,4,-,1,5,,2,1,2,1,-,54.0
"McGrath, Ashley",,,,,,,,,,,,,,,,,,,,-,,,,,,
"McLaren, Dylan",,,,,,,,,,,,,,,,,,,,3,3,,,,,6.0
"McRae, Craig",,,,,10,8,11,,,11,5,11,3,4,8,4,4,9,7,6,4,5,3,6,1,120.0
"Michael, Mal",4,4,2,6,1,3,5,7,1,3,4,6,2,3,-,2,5,4,2,5,7,,4,8,2,90.0
"Notting, Tim",,13,7,14,22,10,8,14,15,17,10,12,12,12,14,7,3,8,10,16,4,9,6,7,7,257.0
"Picken, Marcus",,4,4,9,7,8,13,16,3,,,,,,,,,,,,,,,,,64.0
"Pike, Martin",10,11,2,13,,19,12,7,6,13,12,8,2,12,3,18,9,2,,,11,-,2,11,5,188.0
"Power, Luke",7,8,,,9,2,,,2,,,,,,,5,10,15,12,12,6,8,5,5,5,111.0
"Robbins, Ben",7,13,4,7,4,8,7,9,,,,,,8,1,12,,,,,,,,,,80.0
"Scott, Brad",4,,,,11,15,10,6,15,20,8,13,7,7,11,8,4,12,4,2,10,10,18,11,6,212.0
"Scott, Chris",,17,17,18,13,1,,26,23,16,14,9,10,,,,11,9,9,19,13,14,11,22,9,281.0
"Shattock, Aaron",4,2,3,,,,7,13,-,,,,,,,,,,,,,,,,,29.0
"Voss, Michael",6,14,10,11,13,18,10,13,10,17,18,18,22,18,15,12,13,18,15,13,17,15,10,13,12,351.0
"White, Darryl",7,4,,13,6,8,15,8,10,9,5,10,4,14,8,-,,6,7,10,,9,11,9,9,182.0
Totals,153,182,141,217,208,214,207,205,184,215,153,212,172,188,159,199,155,194,190,205,167,181,181,211,136,4629.0
Opponent,PA,KA,RI,WB,FR,GE,SY,CA,AD,ES,WC,ME,HW,SK,CW,PA,KA,WB,RI,FR,GE,SY,PA,RI,ES,
