Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Ah Chee, Brendon",,,,,,,,-,-,-,-,,,1,-,,,,,-,1,,,,,2.0
"Ainsworth, Brayden",,,,,,,,-,,,,,,-,1,,,,,,,,,,,1.0
"Allen, Oscar",,,,,,,,,,,,,,,-,,,,,,,-,,,,
"Barrass, Tom",-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,-,-,-,-,-,-,-,
"Brander, Jarrod",,,,,,,,,,,,-,,,,,,,,,,,,,,
"Cole, Tom",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cripps, Jamie",-,1,-,4,-,-,1,1,2,1,2,-,2,2,2,-,3,1,4,3,1,3,1,3,1,38.0
"Darling, Jack",3,4,2,3,-,3,3,4,6,-,-,,,,,3,3,-,4,-,-,4,2,3,1,48.0
"Duggan, Liam",1,-,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Gaff, Andrew",-,1,1,-,2,-,-,-,1,1,1,-,-,1,2,1,-,-,1,,,,,,,12.0
"Hurn, Shannon",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Hutchings, Mark",,,-,,-,,1,-,-,-,-,,-,-,2,1,-,-,-,-,2,1,-,1,1,9.0
"Jetta, Lewis",-,-,-,-,,-,,,-,-,-,-,-,-,-,-,-,,-,-,-,,1,-,-,1.0
"Kennedy, Josh",,,,5,1,3,4,2,3,3,6,2,,,,3,2,,,,,,2,4,3,43.0
"LeCras, Mark",3,2,3,2,3,1,1,-,3,1,2,-,1,,,2,2,1,-,1,1,-,-,3,-,32.0
"Lycett, Scott",-,2,-,1,1,-,-,-,-,-,-,1,-,2,1,-,-,-,2,-,-,-,-,-,-,10.0
"Masten, Chris",1,-,-,2,1,-,-,-,-,1,,-,-,-,-,-,-,-,-,1,1,-,-,-,-,7.0
"McGovern, Jeremy",-,-,-,-,-,-,-,,1,-,-,-,-,2,2,-,-,-,-,1,-,-,-,-,-,6.0
"McInnes, Fraser",,,,,,,,-,,,,,-,1,,,,,,,,,,,,1.0
"Naitanui, Nic",1,-,1,-,-,-,-,,-,1,2,-,1,-,-,-,,,,,,,,,,6.0
"Nelson, Jackson",-,-,-,-,-,,-,-,,,-,-,-,,,,,,,,,,,,,
"Petruccelle, Jack",,,,,,-,2,,,,,,,,,,,-,,,,,,,,2.0
"Redden, Jack",-,-,1,-,-,1,1,-,2,-,-,-,-,-,1,1,-,-,1,-,-,-,1,1,-,10.0
"Rioli, Junior",,-,-,2,1,-,2,1,1,2,1,-,1,-,2,3,1,2,2,-,3,1,1,1,1,28.0
"Ryan, Liam",1,3,3,,,,,,,,,1,-,1,,,,,3,1,1,3,2,1,-,20.0
"Schofield, Will",-,,,,,,,-,,,,,-,-,-,-,-,-,-,,,-,,-,-,
"Sheed, Dom",-,-,2,-,-,1,,,-,-,1,-,,,,,-,-,,1,1,-,1,-,1,8.0
"Sheppard, Brad",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Shuey, Luke",-,-,1,-,1,1,-,,,,,-,1,1,-,-,-,,-,-,-,-,-,-,1,6.0
"Vardy, Nathan",,,,,,,,,,,,,,,-,,1,1,2,-,1,-,1,-,1,7.0
"Venables, Daniel",-,3,-,1,,,,,,,,,,,-,-,1,-,-,-,1,2,-,1,-,9.0
"Waterman, Jake",1,2,-,1,-,2,1,3,-,1,1,1,-,-,,-,,-,,,,,,,,13.0
"Yeo, Elliot",1,-,-,-,-,1,-,-,1,-,-,2,-,1,-,1,1,1,2,1,1,-,-,-,1,14.0
Totals,13,18,14,21,10,13,16,12,20,11,16,7,6,12,13,15,14,6,21,9,14,14,12,18,11,336.0
Opponent,SY,WB,GE,GC,CA,FR,PA,GW,RI,HW,SK,SY,ES,AD,GW,CW,WB,NM,FR,PA,ME,BL,CW,ME,CW,
