Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Bell, Peter",-,1,-,-,1,-,1,-,-,2,2,-,-,-,-,-,-,1,2,-,-,-,10.0
"Brown, Leigh",-,-,1,1,1,-,2,-,-,1,-,-,-,,1,-,1,-,-,-,-,-,8.0
"Browne, Andrew",,,,,,,,1,,,,,,,,,,,,,,,1.0
"Carr, Matthew",-,2,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,5.0
"Cook, Troy",-,2,-,1,1,1,-,-,1,-,-,2,-,-,-,-,-,2,-,1,1,1,13.0
"Croad, Trent",4,1,1,3,-,-,2,2,3,2,1,1,2,-,,1,2,-,-,3,5,1,34.0
"Cunningham, Ben",1,1,-,-,1,,2,1,1,-,-,2,-,-,,,,-,-,1,-,-,10.0
"Eastaugh, Simon",,-,,,,,,,,,,,,,,,,,,,,,
"Farmer, Jeff",,,3,2,1,1,3,-,-,1,-,3,2,-,3,1,1,3,-,1,-,2,27.0
"Fewster, Brendon",2,2,1,-,-,,,,,,,,,2,-,,,,,,,,7.0
"Grover, Antoni",-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,4.0
"Haines, Daniel",,,,,,-,-,2,1,-,1,-,-,,-,,,,,,,,4.0
"Hasleby, Paul",1,-,1,-,-,1,-,-,2,-,-,5,1,-,-,2,1,-,-,1,-,-,15.0
"Hayden, Roger",,,,,,,,,,,,,,,-,-,1,-,-,,,,1.0
"Jones, Anthony",-,-,,,-,,,,-,-,-,,,,,,,,,,,,
"Kickett, Dale",-,-,-,,,,,,,,,,,-,,,,,,,,,
"Koops, Steven",,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,-,-,3.0
"Longmuir, Justin",-,5,-,3,-,3,1,1,2,1,-,-,1,1,-,-,1,1,3,1,5,-,29.0
"Longmuir, Troy",-,-,1,-,2,-,-,,,,,-,-,,,,,,,,,,3.0
"McManus, Shaun",-,-,1,1,-,1,-,-,1,1,1,1,-,-,-,-,-,1,-,-,-,-,8.0
"McPharlin, Luke",,,,,,,,,,,,-,1,-,-,-,-,1,2,-,-,-,4.0
"McPhee, Adam",,,,-,-,-,-,,,,,,,-,-,-,1,,,-,-,-,1.0
"Medhurst, Paul",-,1,2,1,-,2,,,-,2,-,3,1,1,2,3,-,-,-,2,-,-,20.0
"Norrish, Jason",1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,1,-,-,2.0
"Parker, Shane",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Pavlich, Matthew",-,-,-,-,3,-,-,-,1,-,-,-,-,-,1,1,1,-,-,1,-,2,10.0
"Polak, Graham",-,,,,,-,-,-,-,-,,,,,,,,,,,,,
"Shipp, Andrew",,,,,,,,,,,,,,,,,,,,,-,,
"Siegert, Andrew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,1,1.0
"Simmonds, Troy",,,-,-,2,-,-,1,-,-,1,-,-,-,1,-,1,-,1,-,-,-,7.0
"Thornton, Scott",,,,,,,,-,,,,,,,,,,,,,,,
"Toia, Luke",,,,,,,,,,,-,,,,,,,,,,,,
"Walker, James",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1.0
"Woods, Dion",-,,,,,,,,,,,,,-,-,1,1,1,-,-,-,-,3.0
Totals,9,15,12,12,12,10,11,8,12,10,7,17,8,7,9,10,11,10,9,13,12,7,231.0
Opponent,WC,SK,HW,RI,GE,ES,AD,ME,BL,CA,WB,CW,SY,PA,KA,WC,SK,HW,RI,GE,ES,AD,
