Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Ablett, Gary",-,-,2,-,-,3,1,-,2,1,1,-,2,-,1,1,1,2,-,,1,,,-,-,18.0
"Allen, Tim",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Barnes, John",-,2,1,1,-,1,-,1,-,-,-,-,-,3,1,3,-,2,1,-,-,1,3,1,1,22.0
"Biddiscombe, Craig",,,,,,,,,,,,,,,,,,,,1,1,,,,,2.0
"Breuer, Shayne",3,3,4,5,1,3,4,-,2,7,-,1,-,3,2,1,-,4,4,2,1,1,2,2,5,60.0
"Brown, Paul",-,-,-,-,1,1,-,3,2,-,1,-,2,-,3,-,2,2,-,1,1,-,-,2,1,22.0
"Brownless, Bill",2,2,2,2,1,1,2,-,-,-,1,2,2,3,3,-,-,2,3,-,1,,2,1,-,32.0
"Colbert, Leigh",2,-,1,,,,,,,,,,,,,-,3,-,1,-,-,2,2,2,1,14.0
"Couch, Paul",5,2,-,-,-,2,1,3,5,1,1,2,2,2,2,5,4,3,1,-,1,-,3,-,3,48.0
"Crothers, Shane",,,-,,,,,-,,,,,,,,,,,,,,,,,,
"Cunningham, John",,,,,-,1,,,,,,,,,,,,,,,,,,,,1.0
"Di Rosa, Robert",1,-,-,,,,,,,,,,,,,,,,,,,,,,,1.0
"Graham, Ben",3,-,1,2,-,1,1,3,,-,-,3,-,3,3,2,-,-,1,-,2,-,-,1,1,27.0
"Hall, Derek",,,,1,,1,-,,-,1,-,-,1,2,1,-,-,,,,,,,,,7.0
"Handley, Steven",,,,,,,,,,,,-,-,-,-,1,1,-,-,-,2,1,1,2,-,8.0
"Hickmott, Adrian",,,,,-,1,-,2,4,-,1,1,-,2,-,,,-,3,2,-,2,1,1,1,21.0
"Hinkley, Ken",-,-,-,3,1,2,-,-,-,-,-,,,,,,,,,1,,,,-,1,8.0
"Hocking, Garry",,,,-,1,4,2,2,-,3,,2,1,3,8,3,5,2,4,-,3,2,-,1,3,49.0
"Lord, Aaron",,-,-,-,-,-,1,-,-,-,-,1,-,1,-,,,,,-,2,-,1,3,-,9.0
"Lynch, Paul",1,-,2,-,-,,-,-,,,-,,,,,1,-,-,-,,,1,1,,,6.0
"Mansfield, Michael",2,4,1,2,2,1,2,1,1,1,2,-,1,,,-,2,1,2,1,1,1,1,-,-,29.0
"McGrath, Tim",2,4,2,1,1,2,2,2,1,1,1,3,-,1,2,-,1,1,-,1,3,-,-,-,3,34.0
"McLure, James",,,,,,,,,-,,,,,6,1,,,,,,,,,,,7.0
"Mensch, David",1,1,,-,2,-,1,-,2,2,-,-,1,1,-,2,-,2,4,-,-,-,1,2,-,22.0
"OBrien, Cristian",1,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Pickering, Liam",3,2,1,1,3,4,3,5,3,1,2,2,5,3,6,1,1,4,-,3,-,2,1,2,1,59.0
"Riccardi, Peter",-,2,1,-,-,4,2,1,2,2,2,-,2,5,,6,2,-,,,3,3,-,2,-,39.0
"Sanderson, Brenton",-,-,2,2,-,,,,,,,,-,-,1,,,,-,-,,2,-,-,,7.0
"Sholl, Brad",-,-,1,-,3,1,2,1,3,2,2,2,1,1,2,2,1,1,1,3,1,2,-,-,-,32.0
"Simpson, Sean",1,3,2,-,1,2,2,3,2,5,1,2,5,3,4,1,1,2,-,,,,,,,40.0
"Tanner, Grant",4,-,5,1,,,,,1,1,4,2,,,1,3,-,2,5,3,1,2,2,,4,41.0
"Tudor, Leigh",,,,,,3,-,2,-,1,-,4,2,-,6,3,-,3,-,-,-,1,1,2,4,32.0
Totals,31,25,28,21,17,38,26,29,30,29,19,27,27,42,47,35,24,33,30,18,24,23,22,24,29,698.0
Opponent,ME,SY,CW,FR,FI,FO,HW,RI,NM,AD,ES,CA,WC,BB,SK,ME,SY,CW,FR,FI,FO,HW,FO,RI,CA,
