Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Allen, Scott",,,,,,,,,,,,,-,-,,,,,,,,,,,
"Brown, Nathan",-,-,-,-,-,,,,,,,-,-,,,,-,2,1,-,-,,-,-,3.0
"Cameron, Leon",-,-,3,-,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,3.0
"Contessa, Adam",,,,,,,,,,,,,-,-,-,,-,,,,,,,,
"Cook, James",,,-,,,,,,,-,-,-,-,-,-,,,-,-,-,-,-,-,-,
"Cox, Simon",-,-,,,,,,-,,,,,,,,,,-,-,-,-,-,-,-,
"Croft, Matthew",,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,1.0
"Curley, Todd",,-,,,,,-,-,,,,,,,,,-,-,-,-,,-,-,-,
"Darcy, Luke",-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,,3,-,2,-,-,-,7.0
"Dent, Matthew",-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,
"Dimattina, Paul",,,-,-,-,-,-,,2,-,2,-,1,2,-,-,,,-,-,-,-,,,7.0
"Ellis, Craig",-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Grant, Chris",-,3,-,3,-,3,3,,-,-,-,-,3,3,-,1,-,-,-,3,3,2,-,-,27.0
"Hargraves, Daniel",-,-,,,,,,,,,,,,,,-,-,,,,,,,,
"Hudson, Paul",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,,,-,-,-,
"Johnson, Brad",-,1,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,4.0
"Kellett, Nigel",-,,,,,,,,-,-,,-,,,,,,,,,,,,,
"Kolyniuk, Steven",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,,-,,,-,,,,
"Kretiuk, Steven",-,-,,,,,,,,,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Lane, Tyson",,,,,-,,,,,,,,,-,-,,,,,,,,,,
"Liberatore, Tony",-,2,-,-,-,-,2,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3,-,-,10.0
"Martin, Michael",,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,
"Minton-Connell, Simon",-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,,-,,,,,,,2.0
"Montgomery, Brett",,-,-,-,,-,,,-,-,-,,,,,-,-,-,-,-,-,-,-,-,
"Powell, Stephen",,,,,,-,-,-,,,,,,,,,,,,,,,,,
"Quill, Peter",,,,,,-,-,-,,,,,,,,,-,,,,,,,,
"Romero, Jose",-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,3.0
"Round, David",,,-,-,,,,,,,,,,,,,,,,,,,,,
"Sir, Sedat",,,,-,-,-,-,-,-,-,,-,,,,,,,,,,,,,
"Smith, Rohan",-,-,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,3.0
"Southern, Daniel",,,,,,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,,1.0
"Watts, Jason",-,,,-,-,,,,,,,,,,,,,-,,,,,,,
"West, Mark",,,,,,,,,-,-,-,,,,,,,,-,-,,,-,-,
"West, Scott",1,-,-,-,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,5.0
"Wira, Brad",-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,,,,,,,
"Wynd, Scott",-,-,-,,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,2,-,-,-,-,4.0
Totals,1,6,5,5,0,6,6,0,6,5,6,1,6,6,0,1,0,2,4,6,6,5,0,0,83.0
Opponent,FR,SY,RI,ME,AD,WC,HW,CW,NM,ES,GE,PA,SK,CA,BL,FR,SY,RI,ME,AD,WC,HW,SY,AD,
