Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Addison, Dylan",,,,,,,,,,,,,,,,,,,,-,,-,,,
"Baird, Travis",,,,,,,,,,,,,,,,-,-,-,,,,,,,
"Birss, Shane",,,,,,,,,,,,,,,,,,,-,1,-,,,,1.0
"Boyd, Matthew",1,-,2,1,-,-,-,-,1,1,-,1,3,3,1,-,2,1,-,2,1,-,2,-,22.0
"Cooney, Adam",1,-,-,3,-,-,-,-,-,1,1,-,-,-,2,2,-,1,2,-,-,-,-,1,14.0
"Cross, Daniel",-,3,1,1,1,4,2,1,1,1,1,2,-,-,1,1,2,-,3,1,-,1,1,2,30.0
"Eagleton, Nathan",2,1,-,-,-,2,1,1,-,-,2,1,-,-,-,-,-,-,-,,,,-,1,11.0
"Faulkner, Cameron",,,,,,,,,,,,,,,,,,1,1,-,,,,,2.0
"Giansiracusa, Daniel",1,1,1,-,1,1,-,1,-,,,,1,-,1,,,,,,2,1,1,2,14.0
"Gilbee, Lindsay",-,-,1,3,-,-,-,-,1,-,-,-,1,-,1,-,-,2,-,-,-,-,-,1,10.0
"Grant, Chris",1,2,-,-,-,-,-,1,3,2,1,4,2,-,-,-,-,-,-,1,1,4,1,3,26.0
"Griffen, Ryan",1,-,1,1,2,-,-,2,-,1,1,1,-,-,-,2,-,-,-,2,2,2,1,-,19.0
"Hahn, Mitch",-,1,1,-,1,2,-,-,,1,1,1,,,,,,,,,,,,,8.0
"Hargrave, Ryan",2,3,,,2,2,-,-,3,1,2,-,-,-,1,2,3,1,3,-,1,2,-,1,29.0
"Higgins, Shaun",,,,,,,,,-,-,2,-,-,,,,,,,,,,,,2.0
"Johnson, Brad",-,1,2,1,-,1,-,1,2,-,-,-,-,-,-,-,2,2,1,1,-,-,1,1,16.0
"Lake, Brian",1,1,1,1,-,2,2,-,1,-,4,-,2,1,1,-,-,-,1,1,1,1,1,1,23.0
"McCormack, Damien",,,,,,,,,,,,,,,-,-,-,-,,,,,,,
"McGuinness, Kieran",,,,,,,,-,,,,,,1,,,,,1,,,,,,2.0
"McMahon, Jordan",-,1,-,2,1,1,1,-,1,1,2,-,1,2,2,-,1,-,1,1,2,-,-,2,22.0
"Minson, Will",1,2,-,,,,,,,,,,,,1,1,1,2,1,-,2,2,1,2,16.0
"Montgomery, Brett",,,-,1,1,2,1,3,1,1,1,1,-,-,-,,,,,,2,-,1,3,18.0
"Morgan, Adam",-,1,1,,,,,,,,,,,,,,,,,,,,,,2.0
"Morris, Dale",-,-,-,-,1,2,-,1,1,-,-,-,2,-,-,-,-,1,-,1,2,-,1,1,13.0
"Murphy, Robert",2,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,2.0
"Power, Sam",-,-,-,-,,,,,,1,-,1,-,1,2,-,-,-,-,-,-,-,2,-,7.0
"Ray, Farren",,,,-,-,1,-,-,-,4,1,-,-,1,-,-,-,-,1,-,1,1,-,4,14.0
"Robbins, Matthew",-,-,-,-,1,1,-,-,1,1,-,1,1,3,2,2,2,1,-,1,3,1,1,-,22.0
"Skipper, Wayde",1,1,-,-,-,,1,,1,-,-,-,1,-,,,,,,,,,,,5.0
"Smith, Rohan",-,1,-,1,1,-,-,1,1,1,-,-,-,1,1,-,1,-,1,-,-,-,-,-,10.0
"Street, Peter",,,,3,1,-,1,-,1,-,1,3,-,5,2,2,1,-,1,2,-,-,1,2,26.0
"West, Scott",1,-,2,-,1,2,1,1,-,1,-,-,-,3,2,-,1,-,-,-,2,1,-,-,18.0
"Wight, Cameron",,,,,,1,,,,,,,,,,-,1,,,-,-,2,-,1,5.0
Totals,15,19,13,18,14,24,10,13,19,18,20,16,14,21,20,12,17,12,17,14,22,18,15,28,409.0
Opponent,RI,ME,ES,GE,AD,SK,PA,SY,CW,HW,FR,BL,WC,KA,CA,GE,ME,RI,PA,AD,SK,ES,CW,WC,
