Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Anderson, Graeme",,,,,,,,,4,1,-,2,2,3,5,2,1,-,,-,,,,20.0
"Atkinson, Alan",7,3,3,1,2,-,3,1,,,-,2,1,-,-,,,1,1,3,3,2,2,35.0
"Barrot, Wes",,,,,,,,,,,,,,,-,,,,,,,,,
"Batt, Murrie",,,,,,,,,,3,-,1,1,2,,,,,,,,,,7.0
"Beck, Greg",,,,,,,-,,,3,-,,,,,,,,,,,,,3.0
"Browne, Michael",,,1,1,4,-,,,,,,,,,,,,,,,,,,6.0
"Cahill, Terry",,,,,,,,,,,-,,,,,,,,,,,,,
"Carman, Phil",2,7,4,8,4,4,11,10,9,5,,,,,,,,,5,4,2,2,3,80.0
"Clifford, Stephen",,,,,,,,,,,,2,1,4,6,3,2,1,,,-,3,-,22.0
"Coles, Henry",3,9,-,2,,,,2,,,,,,,,,,,,,,,,16.0
"Cooper, Ian",1,,,,,-,-,1,2,1,-,1,-,1,2,2,-,2,-,-,1,2,2,18.0
"Cranage, Paul",-,4,-,3,8,1,3,,-,,-,1,,,,,,,,,,,,20.0
"Dean, Robert",,,2,2,3,1,3,1,4,3,,,,1,4,3,1,1,2,1,1,,1,34.0
"Delahunty, Mike",1,1,,,2,1,,,,,,,,,,,,,,,,,,5.0
"Dellamarta, John",,,-,,,,,3,2,-,,,,,,,,,,,,,,5.0
"Dunne, Ross",,,,,,,,2,-,3,-,,1,4,2,1,-,2,2,1,1,2,1,22.0
"Foley, Kerry",,-,3,-,,,,,,,,,,,,,,,,,,,,3.0
"Gonsalves, Bruce",,,,,,,,,,,,,,,,,,,-,,,,,
"Gordon, Wayne",,,2,-,,,-,1,2,1,,,1,4,6,5,1,,,,,,,23.0
"Gott, Doug",2,-,3,2,4,4,,,,,-,4,1,4,4,6,2,4,5,1,1,4,1,52.0
"Greening, John",,,,,,,,,,,,,,,,,5,4,,,,,,9.0
"Grose, Kevin",,,,,1,1,,,,,-,-,,4,2,2,,1,,3,-,2,1,17.0
"Heard, Bob",3,1,1,,,1,3,1,4,2,-,2,7,3,3,1,1,5,3,,,,6,47.0
"Holmes, Allan",,,,2,,,,,,,,,,,,,,,1,-,1,4,2,10.0
"Hyde, Robert",3,2,1,3,5,2,1,3,2,-,,,,,,,,,,,,,,22.0
"Ireland, Andrew",-,-,2,3,3,4,2,2,2,3,-,1,4,1,3,1,-,2,1,,2,1,,37.0
"Kink, Rene",5,1,,,,,11,2,3,3,-,,,6,3,3,2,3,3,4,,2,,51.0
"Manassa, Phil",3,1,1,,2,,-,1,3,-,-,-,1,4,2,3,4,-,,,,,,25.0
"McKenna, Peter",2,1,,1,1,-,1,2,1,2,-,,,,,,,,,,,,,11.0
"Moore, Peter",2,1,1,4,7,7,3,7,3,1,,1,5,3,,,,,,3,1,2,5,56.0
"OCallaghan, Denis",,,,,,,2,-,,,,1,-,-,1,4,-,,-,-,1,-,2,11.0
"Oborne, Rod",1,5,,,-,,,,,,,,,,,,,,,,,,,6.0
"Picken, Bill",,,-,,,,3,,,,,4,1,,,,1,7,1,1,2,3,-,23.0
"Price, Barry",3,1,,,,,,,,,,,,,,,,1,3,1,3,1,2,15.0
"Richardson, Max",3,2,2,1,5,3,4,2,2,7,-,4,2,,3,4,4,,,2,3,3,2,58.0
"Richardson, Wayne",2,2,1,2,3,4,8,2,2,4,-,2,3,,1,4,2,2,3,7,4,3,2,63.0
"Saltmarsh, Ray",,,,,,,,,,,,,,,,-,,,,,,,,
"Shaw, Ray",,,1,2,4,2,,,,,-,8,2,3,,2,-,-,1,2,3,2,1,33.0
"Shephard, Graeme",2,3,1,6,-,1,5,3,1,3,-,4,3,7,3,2,4,,4,4,5,8,4,73.0
"Thompson, Len",,,,5,4,3,9,6,10,11,,,,,6,3,2,2,,6,5,7,3,82.0
"Wearmouth, Ronnie",7,4,,-,8,1,,,4,,,3,,,,,,,9,9,3,,3,51.0
"Williams, John",,,,,,,,,,,-,4,-,1,,,,3,-,,,,,8.0
"Wise, John",,,,,,,,,,,,,-,4,3,1,-,2,-,,,1,,11.0
Totals,52,48,29,48,70,40,72,52,60,56,0,47,36,59,59,52,32,43,44,52,42,54,43,1090.0
Opponent,SM,CA,FI,GE,FO,RI,NM,ES,SK,HW,ME,SM,CA,GE,FI,FO,RI,NM,ES,SK,HW,ME,RI,
