Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Astbury, David",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Batchelor, Jake",,,,,,,,-,,,,,,,,,,,,,,,,,,
"Bolton, Shai",,,,,,,,,1,2,1,-,-,,,,,-,,,,,,,,4.0
"Broad, Nathan",,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,
"Butler, Dan",1,1,1,1,-,-,1,1,,,1,1,-,-,1,-,-,-,2,-,1,2,1,-,-,15.0
"Caddy, Josh",1,2,-,-,-,1,-,-,,4,-,-,1,1,2,-,-,2,4,-,,,2,1,1,22.0
"Castagna, Jason",4,-,1,1,1,-,1,-,1,-,-,2,2,-,1,1,-,3,-,-,1,-,-,1,-,20.0
"Conca, Reece",1,-,3,-,-,-,,,,,,,,,,,,,,,,,,,,4.0
"Cotchin, Trent",-,1,-,-,-,-,-,-,-,-,1,-,1,-,-,1,1,1,1,-,-,-,-,1,-,8.0
"Edwards, Shane",1,2,,,,,,-,-,1,1,1,1,1,-,2,3,-,-,-,-,1,1,1,-,16.0
"Ellis, Brandon",-,1,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,4.0
"Ellis, Corey",,,,,,,-,-,,,,,,,,,-,-,-,-,,,,,,
"Elton, Todd",,,-,2,-,,1,2,,-,,,,,,,,,,,,,,,,5.0
"Graham, Jack",,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,
"Griffiths, Ben",-,1,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Grigg, Shaun",-,-,-,-,1,-,-,2,2,-,-,1,1,1,2,-,-,-,-,1,1,1,-,-,-,13.0
"Grimes, Dylan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,2.0
"Houli, Bachar",-,1,-,1,-,-,-,-,1,-,-,-,1,,,,,1,-,2,-,-,-,-,2,9.0
"Hunt, Taylor",-,,,,,,,,,,,,,,-,,,,,,,,,,,
"Lambert, Kane",,-,-,-,2,1,2,-,-,-,1,-,2,1,-,-,-,1,-,-,-,-,3,-,-,13.0
"Lennon, Ben",,-,-,,,,,,,,,,,,,,,,,,,,,,,
"Lloyd, Sam",-,,,,,,,,2,1,1,1,-,-,1,,,,,,,,,,,6.0
"Markov, Oleg",,,,,-,-,-,-,,,,,,1,,,,,,,-,-,,,,1.0
"Martin, Dustin",-,2,1,3,2,-,-,2,2,1,1,-,1,2,-,2,1,1,1,1,-,-,1,3,2,29.0
"McIntosh, Kamdyn",-,,1,-,-,-,1,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,1,-,5.0
"Menadue, Connor",,,,-,-,,,,-,-,1,-,-,-,-,,,,,,,,,,,1.0
"Miles, Anthony",,,,,,,-,,-,,,,,,,-,,-,-,,,,,,,
"Morris, Steven",,,,,,-,,,,,,,,,,,,,,,,,,,,
"Nankervis, Toby",-,-,-,-,-,-,,-,1,-,-,2,-,-,-,-,1,1,2,-,-,-,-,-,-,7.0
"Prestia, Dion",-,2,-,-,1,-,,,-,-,2,-,1,-,1,1,-,,-,1,-,-,1,-,2,12.0
"Rance, Alex",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Riewoldt, Jack",1,1,2,2,2,-,1,2,3,3,2,1,1,-,1,4,1,,,3,-,1,3,-,3,37.0
"Rioli, Daniel",-,-,-,-,2,1,1,-,2,1,1,-,2,-,-,-,-,1,-,-,1,1,-,-,-,13.0
"Short, Jayden",,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,1.0
"Soldo, Ivan",,,,,,,-,,-,,,,,,,-,-,-,-,-,,,,,,
"Stengle, Tyson",,,,,,,,,,,,,,-,1,,,,,,,,,,,1.0
"Townsend, Jacob",,,,,,,,,,,,,,,,,,,,,1,-,-,1,-,2.0
"Vlastuin, Nick",-,-,-,-,,-,-,,,,,,,,,1,-,-,-,-,-,-,-,-,-,1.0
Totals,9,14,9,11,12,3,8,9,15,13,13,9,14,7,11,14,7,12,11,8,5,6,12,10,10,252.0
Opponent,CA,CW,WC,BL,ME,AD,WB,FR,GW,ES,NM,SY,CA,PA,SK,BL,GW,GC,HW,GE,FR,SK,GE,GW,AD,
