Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Bell, Peter",4,3,4,4,3,2,1,3,4,3,2,1,-,3,2,6,2,5,7,2,2,7,2,72.0
"Browne, Andrew",1,-,3,,,,,,,,,,,,,,,,,,,,,4.0
"Carr, Matthew",3,-,1,2,2,1,1,-,2,2,-,2,,,4,3,-,-,-,-,2,6,4,35.0
"Cook, Troy",8,8,6,4,6,7,4,3,-,9,4,7,6,2,4,3,3,8,4,-,-,3,,99.0
"Croad, Trent",,,3,2,2,-,3,2,3,2,2,-,2,1,,,2,1,2,1,-,,,28.0
"Cunningham, Ben",,,,,,,,,,,,3,,,,,,,,,,,,3.0
"Farmer, Jeff",-,3,4,-,2,1,2,1,-,,,,-,2,1,1,1,3,2,1,3,1,-,28.0
"Grover, Antoni",1,1,6,3,-,3,1,-,2,3,2,6,1,1,-,2,,,,,,3,2,37.0
"Haddrill, Robert",2,1,2,-,2,5,1,4,3,-,1,5,1,3,5,3,2,2,1,1,2,1,1,48.0
"Haines, Daniel",7,4,7,2,1,,,,,-,1,,,,,,,,,,,,,22.0
"Hasleby, Paul",4,-,5,2,1,-,1,3,-,3,1,2,2,2,2,3,3,4,1,2,1,6,3,51.0
"Hayden, Roger",4,2,6,5,-,-,1,-,8,2,,,2,3,4,1,2,3,1,3,3,-,7,57.0
"Headland, Des",2,1,1,2,1,3,-,2,3,2,3,,3,1,1,5,4,4,4,3,2,5,6,58.0
"Jones, Anthony",1,,,,,,,,,,,,,,,,,,,,,,,1.0
"Koops, Steven",,,,3,3,4,3,2,3,4,-,4,2,6,3,-,,,,,,,,37.0
"Longmuir, Justin",,-,-,1,1,-,1,1,-,1,2,1,-,2,1,2,4,1,-,2,1,2,1,24.0
"Longmuir, Troy",-,1,2,,,,,,,,,,,,,,1,4,-,2,1,-,6,17.0
"McManus, Shaun",4,-,3,-,7,5,4,2,7,6,5,5,2,4,1,2,5,2,1,3,1,6,1,76.0
"McPharlin, Luke",,,,,,,,,,,,-,-,5,2,3,2,4,1,2,1,-,5,25.0
"Medhurst, Paul",1,-,-,1,2,-,-,-,-,2,1,1,-,-,2,-,4,1,1,1,1,2,-,20.0
"Parker, Shane",,,,2,4,-,,,,,,,1,2,3,4,-,9,2,3,2,,1,33.0
"Pavlich, Matthew",5,2,4,3,3,1,-,2,3,3,3,1,4,4,1,4,2,2,2,3,2,3,1,58.0
"Polak, Graham",1,-,,1,1,2,2,2,1,-,5,2,1,6,2,1,2,2,-,2,2,-,1,36.0
"Sandilands, Aaron",1,-,1,,,-,1,2,-,-,,1,-,2,1,-,,1,1,-,2,-,2,15.0
"Schammer, Byron",1,2,,,,,-,1,2,-,3,3,1,1,4,-,1,2,4,4,4,,,33.0
"Siegert, Andrew",,,4,,,,,,,,2,6,-,,,,,,,,,,,12.0
"Simmonds, Troy",-,2,2,1,1,-,2,-,-,3,2,2,1,,2,2,1,3,1,-,1,2,-,28.0
"Thornton, Scott",,,,,,,,,,,-,-,,-,,,,,,,,2,3,5.0
"Walker, James",4,-,1,2,1,1,2,2,5,1,-,1,3,2,1,4,2,1,2,1,3,1,3,43.0
"Waterhouse, Clive",,,,1,-,-,1,-,-,-,-,,,,,,,,,,,,,2.0
"Webster, Luke",,,,,,,,,,,,,,1,,,3,,,,,2,2,8.0
"Woods, Dion",4,1,1,2,4,2,1,2,5,4,4,3,,,5,2,1,4,1,-,2,1,4,53.0
Totals,58,31,66,43,47,37,32,34,51,50,43,56,32,53,51,51,47,66,38,36,38,53,55,1068.0
Opponent,AD,SY,RI,KA,WC,ES,WB,SK,ME,CA,PA,GE,HW,BL,CW,AD,SY,RI,KA,WB,ES,WC,ES,
