Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Bell, Peter",-,1,-,2,1,-,4,2,-,-,1,2,-,-,2,-,-,2,-,-,-,-,-,17.0
"Browne, Andrew",-,1,-,,,,,,,,,,,,,,,,,,,,,1.0
"Carr, Matthew",-,-,-,1,-,-,-,1,-,-,-,-,,,-,1,1,-,-,-,-,1,1,6.0
"Cook, Troy",-,1,-,-,1,1,-,-,-,1,-,-,-,-,-,1,-,-,-,3,-,-,,8.0
"Croad, Trent",,,-,2,-,1,-,2,-,-,1,-,-,-,,,-,-,-,-,1,,,7.0
"Cunningham, Ben",,,,,,,,,,,,1,,,,,,,,,,,,1.0
"Farmer, Jeff",-,1,-,2,-,1,-,2,-,,,,1,-,-,-,-,1,-,1,1,-,-,10.0
"Grover, Antoni",-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,,,,,,-,-,2.0
"Haddrill, Robert",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Haines, Daniel",-,-,-,-,-,,,,,-,-,,,,,,,,,,,,,
"Hasleby, Paul",-,-,1,3,-,1,1,-,1,3,1,-,1,1,1,-,1,1,-,1,-,1,-,18.0
"Hayden, Roger",1,-,1,-,-,-,-,-,-,-,,,-,-,-,1,-,-,-,-,-,-,-,3.0
"Headland, Des",-,-,-,1,-,-,1,1,1,-,-,,-,-,2,2,1,-,-,-,-,-,-,9.0
"Jones, Anthony",-,,,,,,,,,,,,,,,,,,,,,,,
"Koops, Steven",,,,1,-,-,-,-,-,2,-,-,-,1,-,1,,,,,,,,5.0
"Longmuir, Justin",,-,-,1,1,1,-,3,-,-,-,2,-,-,-,1,-,1,-,2,1,1,-,14.0
"Longmuir, Troy",-,-,-,,,,,,,,,,,,,,-,-,1,-,1,-,-,2.0
"McManus, Shaun",-,-,-,-,-,1,2,-,2,-,1,-,-,-,1,1,1,2,-,1,-,1,-,13.0
"McPharlin, Luke",,,,,,,,,,,,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Medhurst, Paul",2,2,-,4,1,-,-,-,-,2,-,1,1,1,1,-,-,1,2,-,1,-,-,19.0
"Parker, Shane",,,,-,-,-,,,,,,,-,-,-,-,-,1,-,-,1,,-,2.0
"Pavlich, Matthew",2,-,2,-,-,-,1,-,-,-,-,1,-,-,-,1,-,-,2,-,-,-,1,10.0
"Polak, Graham",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sandilands, Aaron",-,-,1,,,-,-,-,-,-,,-,2,1,-,-,,-,-,-,-,1,-,5.0
"Schammer, Byron",1,-,,,,,-,-,1,-,-,-,1,-,-,-,-,-,-,1,-,,,4.0
"Siegert, Andrew",,,-,,,,,,,,-,-,-,,,,,,,,,,,
"Simmonds, Troy",-,-,-,-,-,1,-,-,-,-,1,-,1,,-,-,-,-,-,-,-,-,-,3.0
"Thornton, Scott",,,,,,,,,,,-,-,,-,,,,,,,,-,-,
"Walker, James",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,2.0
"Waterhouse, Clive",,,,-,-,-,-,-,1,1,-,,,,,,,,,,,,,2.0
"Webster, Luke",,,,,,,,,,,,,,1,,,-,,,,,-,-,1.0
"Woods, Dion",-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,1,-,-,1.0
Totals,6,6,5,17,4,7,10,11,7,9,5,7,8,5,7,10,4,9,6,9,7,5,2,166.0
Opponent,AD,SY,RI,KA,WC,ES,WB,SK,ME,CA,PA,GE,HW,BL,CW,AD,SY,RI,KA,WB,ES,WC,ES,
