Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Bramble, Lachlan",,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,
"Breust, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Off,,,,0/1
"Brockman, Tyler",-,-,-,-,,,,,,,,,,,,-,-,-,-,On,-,-,1/0
"Burgoyne, Shaun",-,-,-,-,-,Off,,,,,-,-,-,On,-,-,-,On,-,-,-,-,2/1
"Ceglar, Jonathon",-,-,-,-,,,,,,,,-,-,-,-,-,,,,-,-,-,
"Cousins, James",,,,,-,-,-,-,-,-,-,,-,,,,-,Off,,,,,0/1
"Day, Will",-,Off,,,,,,,,,,-,-,-,,,,,,,,,0/1
"Downie, Connor",-,,,,,,,,,,,,,,,,,,,,-,,
"Frost, Sam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Grainger-Barras, Denver",,,,,,,,,,,,,,-,,-,-,-,-,,,,
"Greaves, Damon",,,,,,,-,,,-,-,,,,-,-,-,,On,,,,1/0
"Gunston, Jack",,,,,,,-,,,,,,,,,,,,,,,,
"Hanrahan, Oliver",-,-,,,-,-,-,-,-,-,,,,,-,On,,,,-,-,-,1/0
"Hardwick, Blake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,
"Hartigan, Kyle",-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,
"Hartley, Michael",,,,-,,,,-,-,,,,,,,,,,,,,,
"Howe, Daniel",-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Impey, Jarman",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,
"Jeka, Emerson",,,,,,,-,-,,,,,,,,-,-,,,,,,
"Jiath, Changkuoth",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
"Koschitzke, Jacob",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,Off,0/1
"Lewis, Mitch",,,-,-,,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,
"Maginness, Finn",,,,,,On,-,,,,,,,,,,,,,,,,1/0
"McEvoy, Ben",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Mitchell, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Moore, Dylan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Morris, Josh",,,,,,,,-,,-,-,On,,,,,,,,,-,,1/0
"Morrison, Harry",-,-,-,-,-,-,-,-,-,-,-,Off,,,,,,,,-,-,-,0/1
"Nash, Conor",,,,,-,,,,,,,,-,,-,-,,,-,-,-,-,
"Newcombe, Jai",,,,,,,,,,,,-,-,-,-,,-,,,,-,On,1/0
"OBrien, Tim",-,-,-,-,-,-,-,,-,,-,-,-,-,-,,-,-,-,-,-,-,
"OMeara, Jaeger",-,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,-,-,-,,-,
"Phillips, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Reeves, Ned",,,,,,,,,,-,-,,,,,,-,-,-,,,,
"Scrimshaw, Jack",,On,-,-,-,-,-,-,-,-,-,-,-,-,-,Off,,-,-,-,-,-,1/1
"Shiels, Liam",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Wingard, Chad",,,-,-,-,-,,-,-,-,-,-,-,Off,,,,-,-,-,-,-,0/1
"Worpel, James",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,Off,,-,0/1
Totals,,,,,,,,,,,,,,,,,,,,,,,
Opponent,ES,RI,GE,FR,ME,AD,SK,WC,NM,CA,GC,SY,ES,GW,PA,FR,ME,AD,BL,CW,WB,RI,
