Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Adams, Taylor",,,-,-,-,-,-,,,,,,,,,,-,,-,-,-,-,-,-,
"Aish, James",-,-,-,-,-,,,,-,-,-,-,-,,-,-,-,,,,,,,-,
"Appleby, Flynn",,,,,,,,,,,,,,,,,-,,,,,,,,
"Beams, Dayne",-,-,-,,-,-,-,,-,-,-,,,,,,,,,,,,,,
"Brown, Callum",-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cox, Mason",7,5,2,2,5,5,,,,,,7,-,2,1,4,6,6,4,,,,,,56.0
"Crisp, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Crocker, Ben",,,,,,,,,,,,,,,,-,-,-,,,,,,,
"Daicos, Josh",,,,,,,,,,,,,,-,-,,,-,-,-,,,,,
"Elliott, Jamie",-,-,-,-,-,,-,-,,,,,,,-,-,,-,-,-,-,-,-,-,
"Greenwood, Levi",,-,-,,,-,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,
"Grundy, Brodie",34,27,40,58,31,39,35,48,49,64,46,30,50,44,34,32,48,36,43,44,35,35,47,73,1022.0
"Hoskin-Elliott, Will",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Howe, Jeremy",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,
"Langdon, Tom",-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
"Madgen, Jack",,,,,,,,,,-,,,,,,,,,,-,-,-,,,
"Maynard, Brayden",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Mayne, Chris",-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Mihocek, Brody",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Moore, Darcy",-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,,,,,,-,-,-,
"Noble, John",,,,,,,,,,,,,,,,-,,,,,-,-,-,-,
"Pendlebury, Scott",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Phillips, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Quaynor, Isaac",,,,,,,,,,,,,,,-,-,-,-,,,,,,,
"Reid, Ben",,,,,,,1,2,4,4,7,,6,-,,,,,,,,,,5,29.0
"Roughead, Jordan",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,4,5,6,1,-,17.0
"Scharenberg, Matt",,,,,,,,,,,,,,-,-,,,-,-,-,-,-,,,
"Sidebottom, Steele",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Sier, Brayden",,,,,,,,,,,,-,-,-,-,-,-,,,,,,,,
"Stephenson, Jaidyn",-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,-,-,
"Thomas, Josh",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,
"Treloar, Adam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Varcoe, Travis",-,-,,-,-,-,,,-,,-,-,-,-,,,-,-,-,-,-,-,,,
"Wells, Daniel",,,,,,,,,,-,,,,,,,,,,,,,,,
"Wills, Rupert",,,,,,,,-,-,1,,,,,,,,,-,-,-,-,-,-,1.0
"de Goey, Jordan",-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,,,,-,,
Totals,41,32,42,60,36,44,37,50,53,69,53,37,56,46,35,36,54,42,47,48,40,41,48,78,1125.0
Opponent,GE,RI,WC,WB,BL,ES,PA,CA,SK,SY,FR,ME,WB,NM,HW,WC,GW,RI,GC,ME,AD,ES,GE,GW,
