Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Armstrong, Steven",,,,,-,-,,,,,,,,,,,,,-,-,-,-,,
"Bell, Daniel",,-,-,-,-,-,-,-,-,-,,,,,,,,,-,1,-,-,,1.0
"Bizzell, Clint",-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,,,,2.0
"Brown, Nathan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Bruce, Cameron",-,-,-,-,,,,,-,1,-,1,-,-,-,-,-,-,,,,,1,3.0
"Carroll, Nathan",,,,,,,,,,,,,,,,-,-,-,,,1,1,1,3.0
"Davey, Aaron",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Ferguson, Ryan",-,-,-,,-,-,-,-,-,-,1,-,-,,,-,-,-,-,-,,-,4,5.0
"Godfrey, Simon",,,,-,-,-,1,-,,-,1,,,,,,,,-,-,-,-,-,2.0
"Green, Brad",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,1,2.0
"Heffernan, Chris",-,,,1,,,-,-,,,-,,-,-,-,,,,,,,,-,1.0
"Holland, Ben",,,,,,6,1,1,2,-,4,1,-,-,,3,-,3,-,1,-,4,3,29.0
"Jamar, Mark",9,,7,11,12,,,,4,4,,,,9,4,,,,,,,,,60.0
"Johnson, Chris",,,,,,,,-,,,,,,,,,-,-,-,,,,,
"Johnson, Paul",,,,,,,2,9,,,2,13,3,,,,5,4,6,,,,,44.0
"Johnstone, Travis",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"McDonald, James",-,-,-,-,1,-,-,-,-,1,-,-,1,-,-,-,-,-,,,1,-,-,4.0
"McLean, Brock",-,-,-,-,-,-,-,-,-,-,,-,-,-,,,-,-,-,1,-,-,-,1.0
"Miller, Brad",-,2,-,-,1,-,-,,,-,-,2,-,-,-,,,-,-,-,1,,-,6.0
"Moloney, Brent",-,-,-,,,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Motlop, Shannon",,,,,-,-,,,,,,,,,,,,,-,-,-,1,-,1.0
"Neitz, David",-,-,-,-,-,-,-,,-,,-,-,,-,-,-,1,-,,-,-,-,,1.0
"Nicholson, Alistair",,1,,-,,,,,1,-,-,-,-,-,2,,,,-,-,-,-,-,4.0
"Read, Phillip",,,,,,,,,-,,,,,,-,-,-,1,-,-,-,,,1.0
"Rigoni, Guy",-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,
"Rivers, Jared",-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,,,,,,,
"Robertson, Russell",-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2.0
"Sylvia, Colin",-,-,-,-,1,,-,-,-,-,-,-,-,-,-,1,-,,,,,,,2.0
"Ward, Daniel",,,,,,,,,,,,,,,-,-,,-,-,,,,,
"Wheatley, Paul",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Whelan, Matthew",-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,,-,,-,-,
"White, Jeff",21,32,15,24,20,42,24,10,21,12,20,25,13,22,20,28,22,32,23,31,28,30,17,532.0
"Williams, Luke",,,,,,,-,-,,,,,,,,-,,,,,,,,
"Yze, Adem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Totals,30,35,23,37,35,48,29,21,29,18,28,42,18,31,26,32,28,40,29,34,31,36,27,707.0
Opponent,ES,WB,GE,SK,SY,FR,AD,HW,CA,RI,KA,CW,WC,BL,PA,SY,FR,SK,AD,GE,WB,ES,GE,
