Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Bell, Peter",-,-,-,-,-,-,1,1,-,-,-,-,1,-,-,1,1,-,-,-,-,,5.0
"Browne, Andrew",-,-,,,,,,,,,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Carr, Matthew",-,-,-,,,,1,-,-,-,-,-,1,-,,,,,,,,,2.0
"Cook, Troy",,,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,2,,,1,5.0
"Cunningham, Ben",,-,-,-,-,,,,,,,-,-,,,,,,,,,,
"Dodd, Steven",,,,,,,,,,,,,,,,,,,,-,,-,
"Dunn, Ryley",-,-,,,,,,,,,,,,,,,,,,,,,
"Farmer, Jeff",1,-,-,-,-,3,-,-,2,-,1,-,-,-,1,-,-,2,2,-,1,1,14.0
"Gilmore, Daniel",-,-,,1,-,-,,,-,-,-,,,,,,,,,,,,1.0
"Grover, Antoni",,,-,-,-,2,-,2,-,-,-,-,-,-,1,,1,1,-,-,,2,9.0
"Haddrill, Robert",2,2,2,2,1,1,-,1,1,1,-,-,-,-,3,-,-,2,2,1,1,1,23.0
"Hasleby, Paul",-,-,1,-,1,1,2,1,-,1,1,-,-,-,-,1,1,-,-,-,-,-,10.0
"Hayden, Roger",1,1,1,-,,1,2,-,-,1,-,-,1,,1,1,,,,-,-,,10.0
"Headland, Des",-,,-,,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,3.0
"Longmuir, Justin",-,3,,1,1,-,1,1,2,2,1,3,-,3,5,-,2,5,2,1,2,-,35.0
"Longmuir, Troy",,,-,2,,1,-,1,,,-,,,,,,,,,-,-,1,5.0
"McManus, Shaun",-,-,1,1,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,1,3.0
"McPharlin, Luke",2,1,1,2,3,2,2,7,2,1,-,2,-,2,2,,,,,,,1,30.0
"Medhurst, Paul",1,-,3,3,1,-,1,-,2,-,-,-,-,2,-,2,-,-,2,-,-,-,17.0
"Murphy, Ryan",,,,,,,,,,,,,,,,-,1,,,,,,1.0
"Parker, Shane",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,2,1,-,-,-,5.0
"Pavlich, Matthew",1,1,-,-,2,1,1,2,2,-,2,-,-,2,-,1,-,1,2,1,-,2,21.0
"Polak, Graham",,,2,1,4,2,2,3,2,1,1,2,2,-,1,4,2,2,2,-,1,-,34.0
"Sandilands, Aaron",1,-,-,-,-,-,-,-,,,-,-,-,-,-,-,1,1,-,-,-,1,4.0
"Schammer, Byron",-,-,-,-,-,-,1,-,-,-,,-,-,-,-,1,-,1,-,-,-,,3.0
"Siegert, Andrew",,,,,,,,,,,,,,,,-,-,-,-,,-,-,
"Simmonds, Troy",2,-,2,1,2,-,-,3,1,1,2,2,-,-,-,1,1,1,1,-,-,2,22.0
"Smith, Dylan",,,,,,,,,,,,,,,,,,-,1,-,-,,1.0
"Thornton, Scott",,,,,,,,,,,,,,-,-,-,-,-,-,1,-,-,1.0
"Walker, James",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1.0
"Waterhouse, Clive",3,1,-,-,-,,,,1,1,,,,,,,,,,,,,6.0
"Webster, Luke",,,,,,,,,,,,,,,,,,,,,-,1,1.0
"Woods, Dion",-,-,,,3,1,-,2,-,1,,1,1,-,-,-,-,-,1,,,,10.0
Totals,14,9,13,14,19,15,15,25,15,10,8,11,6,10,15,12,12,18,18,4,6,14,283.0
Opponent,CA,SY,AD,CW,GE,WC,SK,HW,BL,ES,ME,RI,PA,WB,KA,AD,SY,CA,CW,GE,WC,SK,
