Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R17,R16,R18,R19,R20,R21,R22,EF,SF,PF,Tot
"Bailey, Bret",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Battiston, Adrian",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
"Campbell, Tony",-,-,,,,,,,,,,,,,,-,,,,,,,-,-,-,
"Chiron, Dean",,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,
"Connolly, Chris",-,1,-,-,-,,,,,,,,,,,,,,,,,,,,,1.0
"Cordner, David",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Dean, Warren",-,-,-,-,2,-,-,-,-,-,,,-,-,,,-,-,-,,,-,-,-,-,2.0
"Eishold, Simon",,,,,,,,,,-,,,,,-,,-,-,-,-,,,-,-,-,
"Flower, Robert",-,-,,,,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Giles, Peter",1,-,-,,,-,-,-,-,-,-,-,1,-,,-,,,,,,,,,,2.0
"Grinter, Rod",,-,,-,-,-,-,-,-,-,,,1,-,-,-,-,1,-,-,-,,,,-,2.0
"Healy, Greg",-,-,-,-,,-,-,-,-,1,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Hughes, Danny",1,2,-,-,-,-,-,-,,,,-,-,1,2,2,-,-,-,-,-,-,4,-,-,12.0
"Icke, Stephen",,,,,,,,,,,,,,,-,-,,,,,,,,,,
"Jackson, Ricky",,,,-,-,,,,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,
"Johnson, Alan",-,-,-,,,-,-,-,-,-,-,,,,,,,,,,,,,,,
"Kiel, Peter",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Kol, Nigel",,,,,,,,,,,,,,,-,-,,,,,,,,,,
"Koop, Doug",,,-,-,-,-,,-,-,-,-,-,-,,-,-,,,,-,-,-,-,-,,
"Lovett, Brett",-,-,-,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lovett, Glenn",,,,,,,,,,,,-,,,,,,-,,,,,,,,
"Lyon, Garry",,,-,1,-,3,-,-,1,1,,-,1,-,-,-,-,,-,-,-,-,,,,7.0
"Moore, Peter",11,,3,6,1,,,,,,4,2,,,,14,,,,,,,,,,41.0
"Newport, Stephen",-,-,,,,,,,,,-,-,,,,,,,,,-,-,-,-,-,
"ODwyer, Steven",,,,21,,14,20,13,,,18,18,8,18,15,7,12,15,10,16,15,,,12,7,239.0
"Payne, Paul",,,,-,,-,1,-,-,,,,,,,,,,,,,,,,,1.0
"Richards, Russell",,,,1,-,,,,1,1,-,-,7,-,-,-,,,,,,,-,,,10.0
"Rugolo, Joseph",,,-,,,,,,,-,,,,,,,,,,,,,,,,
"Spalding, Earl",3,10,2,-,1,-,-,2,-,4,2,-,1,2,2,,-,-,-,-,1,2,2,1,-,35.0
"Sparks, Bradley",,,,,,-,-,-,,,,,,,,,,,,,,,,,,
"Stretch, Steven",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1.0
"Stynes, Jim",,,7,,,,,,14,11,3,,,,,,7,11,3,6,3,8,11,14,16,114.0
"Turner, Steve",26,31,3,8,10,2,2,2,8,-,-,3,7,4,,,,,,,,8,,,,114.0
"Viney, Todd",1,-,-,-,-,,,,,,,,,,-,1,-,1,-,-,-,-,-,-,-,3.0
"White, Robin",,,,,,,,,,-,-,1,-,-,-,,,,,,,,,,,1.0
"Wight, Sean",,,,,-,1,2,1,-,-,-,-,-,-,1,1,1,1,1,1,2,5,2,-,-,19.0
"Williams, David",-,-,-,-,,-,-,,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,,
"Wilson, Brian",-,-,-,,-,-,-,-,,,1,-,-,-,-,-,-,-,1,-,-,-,,-,-,2.0
"Yeats, Graeme",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,
Totals,43,44,15,37,14,20,25,18,24,18,28,24,26,25,20,25,20,29,15,23,21,23,19,27,24,607.0
Opponent,FI,NM,GE,SK,BB,RI,CW,FO,WC,ES,CA,SY,HW,FI,NM,SK,GE,BB,RI,CW,WC,FO,NM,SY,HW,
