Player,R1,R2,R3,R4,R5,R6,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,QF,PF,GF,Tot
"Ball, Luke",-,-,-,-,-,1,-,3,-,-,2,-,-,-,1,1,-,-,-,1,,-,-,-,1,10.0
"Beams, Dayne",-,2,2,2,1,,,1,1,-,,,,,,,-,2,3,-,-,-,2,-,,16.0
"Blair, Jarryd",3,1,1,1,1,-,-,1,1,,-,1,-,3,1,-,1,2,-,-,1,-,-,-,-,18.0
"Brown, Leigh",2,-,1,2,1,1,1,,,2,2,-,1,4,1,1,2,2,3,1,-,-,1,-,1,29.0
"Buckley, Simon",-,-,,,,-,-,-,-,,-,,-,-,,-,-,-,,-,,,,,,
"Cloke, Travis",3,3,2,6,3,1,2,4,2,6,4,6,5,3,6,2,4,3,3,9,2,1,2,4,2,88.0
"Davis, Leon",,,-,-,-,-,-,-,-,-,-,-,1,-,3,-,-,-,1,,-,,-,-,-,5.0
"Dawes, Chris",2,1,2,3,1,2,-,1,-,1,3,3,-,,,,,,,,1,1,1,4,2,28.0
"Dick, Brad",,,,,-,-,1,,,,,,,,,,,,,,,,,,,1.0
"Didak, Alan",-,1,-,-,-,-,-,-,1,-,1,-,,,,,,-,-,-,-,-,-,-,-,3.0
"Fasolo, Alex",,,,,,,,,,,-,,1,2,-,1,1,1,1,2,-,-,1,,-,10.0
"Goldsack, Tyson",,,,,,,-,-,,-,-,-,,,,1,-,-,-,-,-,-,-,,,1.0
"Johnson, Ben",-,-,-,-,-,-,,,,,,,,,-,-,-,1,-,,-,-,-,-,-,1.0
"Jolly, Darren",-,-,2,,-,,,,,,,,2,1,2,,1,2,1,-,1,-,-,-,-,12.0
"Keeffe, Lachlan",,,,,,,,,,,,,,2,1,3,-,,,1,,,,,,7.0
"Krakouer, Andrew",1,-,-,-,,-,-,2,1,1,1,-,-,-,1,2,3,3,1,,2,1,-,-,1,20.0
"Lumumba, Heritier",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Macaffer, Brent",-,1,,,,,,,,,,,,,,-,-,,,,,,,,,1.0
"Maxwell, Nick",,,-,-,-,-,,1,-,-,-,1,-,-,-,-,-,-,-,,,,-,-,-,2.0
"McCarthy, John",,,,,,,,1,1,-,2,-,,,-,-,,,,-,,,,,,4.0
"Pendlebury, Scott",-,1,-,1,2,1,-,-,2,-,-,-,-,-,1,-,-,1,-,1,2,1,-,1,-,14.0
"Reid, Ben",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,,-,-,1.0
"Rounds, Luke",,,,,,,,,,,,,-,-,-,,,1,-,,,,,,,1.0
"Shaw, Heath",-,-,-,-,-,-,-,-,-,-,-,-,-,1,,,,,,,,,-,-,-,1.0
"Sidebottom, Steele",-,-,1,1,1,3,-,1,-,1,1,-,1,1,-,-,-,1,-,-,1,-,-,-,1,14.0
"Sinclair, Ben",,,,,,,,,,,,,,,,,-,,,1,-,-,,,,1.0
"Swan, Dane",-,1,-,1,1,1,2,1,1,-,,2,-,1,-,1,3,2,-,2,-,-,-,-,-,19.0
"Tarrant, Chris",-,-,-,-,-,,-,1,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,1.0
"Thomas, Dale",-,1,1,2,-,1,1,2,1,1,,2,-,2,3,-,,1,-,-,-,,,-,-,18.0
"Toovey, Alan",-,-,-,-,-,-,-,,-,1,-,-,-,1,-,,,,,-,-,-,-,-,-,2.0
"Wellingham, Sharrod",-,-,-,-,-,1,-,1,-,-,1,-,1,-,1,,,,-,,,-,1,-,-,6.0
"Wood, Cameron",,,,1,,-,1,-,-,-,-,-,,,,-,,-,,,-,-,,,,2.0
"Young, Tom",,,,,,,,,,,,,,,,,,,,-,-,,,,,
Totals,11,12,12,20,11,12,8,20,11,13,17,15,13,21,21,12,15,22,13,18,10,4,8,9,8,336.0
Opponent,PA,NM,CA,RI,ES,WB,GE,AD,WC,SK,ME,SY,HW,NM,CA,GC,ES,PA,SK,BL,FR,GE,WC,HW,GE,
