Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Baker, Phil",-,-,,,,,,,-,-,,,-,,-,,,,-,-,-,-,-,-,-,-,
"Blight, Malcolm",,-,,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
"Briedis, Arnold",-,1,-,-,-,-,-,-,,-,1,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,2.0
"Burns, John",-,1,-,-,-,,-,-,-,-,-,-,-,-,-,-,,-,-,,,-,-,-,-,-,1.0
"Cable, Barry",-,-,-,1,-,-,-,-,,,-,-,-,,,-,-,,-,-,-,-,-,-,-,-,1.0
"Chisnall, Peter",,,,,,,,,-,-,-,-,,-,-,,,,-,-,-,-,-,-,-,,
"Cowton, Gary",-,-,-,-,-,-,-,-,,-,,,,,-,,,-,-,-,-,-,-,-,-,-,
"Davis, Barry",-,-,,,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Dawson, Mark",,,,,,,,,-,,,,,,,,,,,,-,,,,,,
"Dench, David",,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Doolan, Vin",,,,,,,,,,,,,-,,,,,,,,,,,,,,
"Farrant, Garry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,
"Feltham, Paul",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Goodingham, Barry",-,23,-,15,,,,-,-,-,20,-,-,-,-,,,-,-,-,-,-,-,-,-,-,58.0
"Greig, Keith",-,1,-,-,-,-,-,-,,-,1,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,2.0
"Gumbleton, Frank",-,-,-,2,-,-,-,-,-,-,,,,-,-,-,-,-,-,,,-,-,-,,,2.0
"Henshaw, Ross",-,,-,,,,,-,-,,,,,,,,-,,,,,,,,,,
"Kekovich, Sam",,,,4,-,-,-,-,-,-,-,-,-,-,-,,-,-,,,-,-,-,-,,-,4.0
"Michalczyk, Dick",,,,,,,,,,,2,-,-,-,-,-,-,-,,,,,,,,,2.0
"Montgomery, Ken",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Moylan, John",,,,,,-,,,,-,-,-,-,-,,,,,,,,,,,,,
"Muir, Russell",-,,-,-,,-,,,-,,,,,,,,,,,,,,,,,,
"Munari, Dennis",,,,,,,,,,,,,,,-,-,,,,,,,,,,,
"Nolan, Mick",,,,,-,-,-,,,-,,,,,,-,-,,,-,-,-,-,-,,,
"Pagan, Denis",,-,-,-,-,,-,-,,,,,,,,,,-,-,-,-,-,-,-,-,-,
"Perry, John",-,,,,,,,,,,,,,,,,,,,,,,,,,,
"Peterson, Robert",-,-,-,-,-,-,-,,,-,-,,,-,-,-,-,,,-,,,,,-,-,
"Rantall, John",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"Ryan, Phil",-,8,-,8,-,-,-,-,-,,1,-,,,,-,-,,-,,,,,,-,-,17.0
"Schimmelbusch, Wayne",-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Smith, Brad",-,,,,,-,-,-,-,,4,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,4.0
"Smith, Rob",,,,,,,,,-,,-,-,,,,,,,,,,,,,,,
"Taylor, Peter",,,-,,,,,,,,,,,,,,,,,,,,,,,,
"Wade, Doug",-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Zantuck, Shane",,,,,,,,,,,,,,,,,,-,,,,,,,,,
Totals,0,34,0,31,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0
Opponent,SM,FO,FI,CA,ME,SK,GE,RI,ES,CW,HW,SM,FO,CA,FI,ME,SK,GE,RI,ES,CW,HW,HW,RI,HW,RI,
