Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Baker, Phil",-,-,,,,,,,2,-,,,-,,-,,,,2,-,1,3,-,-,1,2,11.0
"Blight, Malcolm",,-,,1,1,,,,1,2,-,1,2,2,-,2,1,1,4,-,,,,,,,18.0
"Briedis, Arnold",-,4,5,2,5,5,1,-,,1,-,4,1,4,-,2,-,-,,1,2,1,2,-,-,1,41.0
"Burns, John",-,-,2,-,-,,-,3,-,-,2,1,-,-,-,-,,-,-,,,-,-,-,-,-,8.0
"Cable, Barry",2,-,-,-,3,-,1,-,,,2,1,-,,,1,1,,-,1,3,1,1,2,-,-,19.0
"Chisnall, Peter",,,,,,,,,-,-,2,-,,-,-,,,,-,-,2,-,1,1,-,,6.0
"Cowton, Gary",-,-,1,-,-,2,-,1,,-,,,,,-,,,-,-,-,-,1,1,1,-,-,7.0
"Davis, Barry",1,-,,,1,-,1,2,-,-,1,1,-,3,2,-,-,-,-,-,-,-,1,2,1,-,16.0
"Dawson, Mark",,,,,,,,,1,,,,,,,,,,,,-,,,,,,1.0
"Dench, David",,-,-,-,-,-,-,-,,,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Doolan, Vin",,,,,,,,,,,,,-,,,,,,,,,,,,,,
"Farrant, Garry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,
"Feltham, Paul",-,-,2,-,-,1,1,-,-,-,,2,-,-,1,1,3,1,-,-,2,1,2,-,-,-,17.0
"Goodingham, Barry",-,-,-,-,,,,-,1,-,-,-,1,-,-,,,1,-,1,1,-,-,-,-,-,5.0
"Greig, Keith",-,-,1,-,-,-,-,-,,-,-,-,-,-,,1,-,-,-,-,-,-,-,1,-,-,3.0
"Gumbleton, Frank",-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,1,,,-,-,-,,,1.0
"Henshaw, Ross",-,,-,,,,,-,-,,,,,,,,-,,,,,,,,,,
"Kekovich, Sam",,,,-,-,3,1,-,2,1,-,3,-,-,-,,3,1,,,1,1,1,-,,1,18.0
"Michalczyk, Dick",,,,,,,,,,,1,-,-,-,-,-,-,-,,,,,,,,,1.0
"Montgomery, Ken",,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Moylan, John",,,,,,-,,,,-,-,-,-,-,,,,,,,,,,,,,
"Muir, Russell",-,,2,-,,-,,,1,,,,,,,,,,,,,,,,,,3.0
"Munari, Dennis",,,,,,,,,,,,,,,-,1,,,,,,,,,,,1.0
"Nolan, Mick",,,,,-,-,-,,,-,,,,,,-,-,,,-,-,-,-,1,,,1.0
"Pagan, Denis",,-,-,-,-,,-,-,,,,,,,,,,-,-,-,-,-,-,-,-,-,
"Perry, John",-,,,,,,,,,,,,,,,,,,,,,,,,,,
"Peterson, Robert",-,1,1,-,1,3,1,,,4,-,,,-,-,1,4,,,-,,,,,-,-,16.0
"Rantall, John",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"Ryan, Phil",1,-,-,-,-,1,1,2,2,,-,-,,,,-,-,,-,,,,,,-,1,8.0
"Schimmelbusch, Wayne",4,1,3,2,-,2,-,3,2,4,2,2,1,-,1,2,1,-,-,1,2,1,2,2,2,2,42.0
"Smith, Brad",-,,,,,-,2,-,-,,-,2,1,-,1,-,1,3,-,-,-,-,-,,-,-,10.0
"Smith, Rob",,,,,,,,,-,,-,-,,,,,,,,,,,,,,,
"Taylor, Peter",,,-,,,,,,,,,,,,,,,,,,,,,,,,
"Wade, Doug",3,5,1,3,3,1,2,2,2,2,,,2,3,1,1,1,1,2,6,1,-,1,1,2,1,47.0
"Zantuck, Shane",,,,,,,,,,,,,,,,,,1,,,,,,,,,1.0
Totals,11,11,18,8,14,18,11,13,14,14,10,17,8,13,6,13,15,9,9,10,15,9,12,11,6,8,303.0
Opponent,SM,FO,FI,CA,ME,SK,GE,RI,ES,CW,HW,SM,FO,CA,FI,ME,SK,GE,RI,ES,CW,HW,HW,RI,HW,RI,
