Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Alvey, Mark",,,,,,,,,,-,,,,,2,,,,,,,,,,2.0
"Brown, Nathan",,,,,,-,-,-,2,-,-,-,-,1,1,,,,,,,,-,-,4.0
"Cameron, Leon",1,1,-,2,-,1,-,3,-,2,-,1,1,,,2,1,1,-,-,-,1,-,-,17.0
"Contessa, Adam",,,,,,,-,,,,,,,,,,,,,,,,,,
"Cook, James",,1,-,1,-,,,,,,,,,3,1,1,1,,,1,2,1,,,12.0
"Cox, Simon",,,,,1,1,,-,-,1,,-,,,,,,1,-,,,,,,4.0
"Croft, Matthew",3,2,-,4,2,4,1,-,2,-,3,1,1,1,-,-,1,1,-,-,1,-,1,1,29.0
"Curley, Todd",-,-,1,1,2,-,-,-,-,1,1,-,-,1,-,-,-,-,1,1,-,-,-,1,10.0
"Darcy, Luke",2,-,3,-,1,2,3,2,-,-,1,1,1,2,-,-,1,-,4,1,2,3,1,2,32.0
"Dent, Matthew",2,1,-,3,2,1,-,-,1,,,,-,1,1,-,2,1,1,1,2,2,-,2,23.0
"Dimattina, Paul",1,1,-,1,-,,,,,,-,1,1,-,-,-,-,3,-,,4,2,,,14.0
"Dooley, Paul",-,,,,,,,,,,,,,,,,,,,,,,,,
"Ellis, Craig",,-,1,1,1,2,-,,,,2,,,,,1,1,,-,-,,,,,9.0
"Garlick, Simon",1,1,-,1,-,1,-,-,-,2,-,2,1,1,2,1,-,-,-,1,2,-,1,-,17.0
"Grant, Chris",1,3,1,1,,,1,1,-,-,3,1,1,1,-,2,2,4,2,2,1,4,1,-,32.0
"Hudson, Paul",-,3,1,1,1,1,-,1,1,1,1,1,1,-,-,1,2,,2,1,1,-,3,1,24.0
"Johnson, Brad",3,1,-,1,-,1,1,-,-,1,1,-,-,1,-,-,-,2,-,1,1,-,2,-,16.0
"Kolyniuk, Steven",-,-,-,-,-,-,-,1,-,-,-,-,2,-,2,-,1,3,1,-,-,-,2,-,12.0
"Kretiuk, Steven",-,-,-,1,,-,1,1,2,,-,-,1,-,1,1,3,-,1,1,2,-,2,-,17.0
"Lane, Tyson",,,,,,,,,,,,,,,,-,1,-,1,-,,,,,2.0
"Liberatore, Tony",-,2,1,2,-,,,,,,,,,,,,,,,,1,1,1,1,9.0
"Martin, Michael",-,-,-,-,-,-,1,-,-,3,1,1,-,1,-,1,-,-,-,-,1,2,-,-,11.0
"Minton-Connell, Simon",1,,,,,-,,1,-,,,,,1,-,,,,,,,,1,-,4.0
"Montgomery, Brett",2,,,,1,-,-,-,-,-,2,-,1,-,2,1,1,4,-,-,1,2,1,-,18.0
"Powell, Stephen",,,,,,,,,,-,-,1,1,,,,,-,-,,,,,,2.0
"Romero, Jose",1,-,1,1,3,-,-,2,2,1,1,-,-,-,,-,2,2,1,-,1,-,3,2,23.0
"Sir, Sedat",,,,,,,,,,1,,,,,,,,,,,,,,,1.0
"Smith, Rohan",1,-,-,1,-,5,-,-,1,-,-,1,1,1,1,-,-,2,-,1,1,1,-,-,17.0
"Southern, Daniel",-,3,1,-,1,-,-,-,1,2,1,-,-,1,-,,,,,,,,,,10.0
"Watts, Jason",,,,,,,,,,,,,,,,,,1,,,,,,,1.0
"West, Mark",,,,,,,,,,,,,,,,,,,,2,1,3,-,-,6.0
"West, Scott",2,-,-,-,1,1,-,-,1,-,1,1,1,-,1,-,2,-,1,2,-,1,-,3,18.0
"Wira, Brad",1,1,1,1,-,-,-,1,-,1,-,-,-,1,1,-,1,1,-,1,-,-,-,-,11.0
"Wynd, Scott",,2,1,2,1,1,1,1,1,-,1,4,2,1,1,-,2,2,,1,1,-,1,2,28.0
Totals,22,22,12,25,17,21,9,14,14,16,19,16,16,18,16,11,24,28,15,17,25,23,20,15,435.0
Opponent,BL,CA,CW,GE,SY,ES,NM,HW,RI,WC,AD,FR,PA,SK,ME,BL,CA,CW,GE,SY,ES,NM,WC,AD,
