Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Alvey, Mark",,,,,,,,,,-,,,,,-,,,,,,,,,,
"Brown, Nathan",,,,,,-,-,4,-,-,-,2,-,-,-,,,,,,,,-,-,6.0
"Cameron, Leon",1,-,-,1,-,-,-,2,-,-,-,-,-,,,-,-,-,-,-,-,2,-,-,6.0
"Contessa, Adam",,,,,,,-,,,,,,,,,,,,,,,,,,
"Cook, James",,6,-,1,-,,,,,,,,,3,-,2,1,,,5,4,1,,,23.0
"Cox, Simon",,,,,-,-,,1,-,-,,-,,,,,,2,-,,,,,,3.0
"Croft, Matthew",-,-,-,-,-,-,-,-,-,2,2,1,-,-,-,2,-,-,-,-,-,-,-,1,8.0
"Curley, Todd",-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,2,-,1,-,-,-,1,-,6.0
"Darcy, Luke",-,2,-,-,1,2,1,-,-,1,-,2,-,-,1,1,2,-,-,-,-,-,-,-,13.0
"Dent, Matthew",1,-,1,-,-,-,-,-,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Dimattina, Paul",-,1,1,-,2,,,,,,-,-,1,-,-,-,-,-,-,,-,1,,,6.0
"Dooley, Paul",1,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Ellis, Craig",,-,1,-,-,-,-,,,,-,,,,,-,-,,-,-,,,,,1.0
"Garlick, Simon",-,-,2,-,1,1,-,1,-,-,-,-,-,-,1,1,-,-,-,-,-,-,1,-,8.0
"Grant, Chris",-,2,-,3,,,4,3,-,3,3,2,-,2,3,4,2,-,1,-,1,4,4,1,42.0
"Hudson, Paul",3,2,2,3,3,2,3,3,2,5,3,3,-,-,1,3,3,,4,3,2,4,2,5,61.0
"Johnson, Brad",-,-,-,2,1,2,1,-,2,1,4,-,-,1,2,3,2,3,-,1,2,-,-,2,29.0
"Kolyniuk, Steven",3,4,1,1,1,3,-,1,1,-,5,1,2,-,-,1,-,4,3,4,1,1,2,-,39.0
"Kretiuk, Steven",-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lane, Tyson",,,,,,,,,,,,,,,,3,1,4,1,1,,,,,10.0
"Liberatore, Tony",-,-,-,-,-,,,,,,,,,,,,,,,,-,-,-,-,
"Martin, Michael",2,-,-,-,-,-,-,2,-,-,-,1,-,1,-,-,-,-,-,-,1,1,1,-,9.0
"Minton-Connell, Simon",2,,,,,-,,-,-,,,,,2,1,,,,,,,,5,-,10.0
"Montgomery, Brett",-,,,,1,-,3,1,1,-,3,-,-,-,3,4,1,1,2,-,-,-,1,1,22.0
"Powell, Stephen",,,,,,,,,,-,-,1,1,,,,,1,-,,,,,,3.0
"Romero, Jose",-,1,2,1,-,1,-,-,3,1,3,-,-,-,,1,1,-,-,1,-,1,-,-,16.0
"Sir, Sedat",,,,,,,,,,-,,,,,,,,,,,,,,,
"Smith, Rohan",-,2,3,1,-,2,1,2,1,-,1,5,1,1,-,2,-,-,1,-,2,1,1,2,29.0
"Southern, Daniel",3,1,1,-,2,-,3,-,-,2,-,-,-,-,-,,,,,,,,,,12.0
"Watts, Jason",,,,,,,,,,,,,,,,,,-,,,,,,,
"West, Mark",,,,,,,,,,,,,,,,,,,,-,-,-,-,1,1.0
"West, Scott",1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,5.0
"Wira, Brad",-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Wynd, Scott",,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,1.0
Totals,17,22,16,14,12,13,16,21,13,15,24,18,5,10,12,27,15,16,13,15,14,16,18,13,375.0
Opponent,BL,CA,CW,GE,SY,ES,NM,HW,RI,WC,AD,FR,PA,SK,ME,BL,CA,CW,GE,SY,ES,NM,WC,AD,
