Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Ah Chee, Brendon",,,-,-,,-,,,,,,1,-,1,-,,,,3,1,1,-,7.0
"Amon, Karl",,,,,,,-,-,1,-,,,,-,,,,,,,-,-,1.0
"Boak, Travis",-,-,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-,1,5.0
"Broadbent, Matthew",-,-,-,-,-,-,-,,-,2,1,-,-,-,1,-,-,-,-,-,-,1,5.0
"Butcher, John",1,,,,,,,,,,,,,,,,,,2,1,3,3,10.0
"Carlile, Alipate",-,2,1,1,-,1,,-,1,-,-,-,-,,,,,,,,,,6.0
"Clurey, Tom",,,,,,,,,1,3,-,,,1,-,-,1,-,,,,,6.0
"Colquhoun, Sam",,,,,,,,,,,-,-,-,,,-,-,-,,,,,
"Cornes, Kane",-,-,,-,-,-,-,-,,,,,,,,,,,,,,,
"Ebert, Brad",-,1,-,1,1,-,-,-,-,2,-,-,-,-,3,1,-,-,1,-,-,1,11.0
"Gray, Robbie",-,-,-,,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1,4.0
"Gray, Sam",,,,,,,,-,-,-,1,,,,,,1,1,-,-,-,-,3.0
"Hartlett, Hamish",-,-,-,1,1,-,1,1,-,-,-,1,-,-,1,-,1,-,-,1,-,-,8.0
"Hombsch, Jack",-,-,1,2,-,1,3,2,1,-,1,1,-,-,-,-,-,-,-,-,1,1,14.0
"Impey, Jarman",-,-,,,,,1,-,1,1,-,1,-,-,-,-,,-,1,-,-,-,5.0
"Jonas, Tom",-,1,-,-,1,1,1,-,-,-,-,-,2,,,,,,1,1,-,2,10.0
"Krakouer, Nathan",,,-,-,-,-,-,1,-,,,1,2,,-,,,,-,-,-,1,5.0
"Lobbe, Matthew",,,,-,-,1,-,1,2,-,-,2,-,-,2,-,2,-,,,1,2,13.0
"Mitchell, Kane",,,-,1,-,-,-,,,,,-,,,,,,,-,1,,,2.0
"Monfries, Angus",-,-,-,-,-,1,1,-,-,1,-,-,-,-,-,-,,,-,1,-,,4.0
"Moore, Andrew",,,,,,,,,,,,-,-,,,-,-,1,,,,,1.0
"Neade, Jake",-,-,,,,,,,,,,,,-,-,-,-,-,1,-,,-,1.0
"OShea, Cameron",,,,,,,-,,,,,,,-,-,-,-,-,-,-,-,-,
"Pittard, Jasper",1,-,-,-,-,1,-,1,-,-,1,1,-,1,,,-,-,1,1,1,1,10.0
"Polec, Jared",-,-,-,-,-,,,,,,,,,,,,,,,,,,
"Redden, Jarrad",,-,,,,,,,,,,,,,,,,,,,,,
"Ryder, Paddy",2,1,1,1,1,-,-,2,,,,,2,1,2,2,2,1,1,3,-,2,24.0
"Schulz, Jay",-,-,1,1,3,2,1,1,1,1,1,-,1,-,1,-,1,2,,-,,2,19.0
"Stewart, Paul",,,,,,,,,-,1,-,,-,-,-,,,,,,,,1.0
"Trengove, Jackson",-,-,-,-,3,1,1,-,,,,1,,-,-,-,3,1,1,,,,11.0
"Westhoff, Justin",2,1,-,1,3,1,-,4,2,-,-,1,2,-,1,1,1,1,3,1,-,1,26.0
"White, Matt",-,-,1,-,-,-,-,-,1,-,-,,,,,-,-,-,-,1,-,1,4.0
"Wines, Ollie",-,-,-,,,,,-,-,1,-,-,-,-,-,1,-,,,,,,2.0
"Wingard, Chad",-,-,1,1,-,-,-,-,1,-,1,2,1,1,1,-,-,1,-,2,-,-,12.0
"Young, Aaron",,,-,-,-,-,,,,-,-,,,,1,-,-,-,,,1,,2.0
Totals,6,6,6,11,13,10,10,14,12,12,6,13,11,6,13,5,12,8,15,15,8,20,232.0
Opponent,FR,SY,NM,HW,AD,WC,BL,RI,ME,WB,GE,CA,SY,CW,AD,ES,SK,WB,GW,HW,GC,FR,
