Player,R1,R2,R3,R4,R5,R7,R8,R9,R10,R11,R12,R13,R14,R15,R17,R18,R19,R20,R21,R22,R23,R24,Tot
"Anthony, John",,,,,,,1,,,,,,,,,,-,,,,-,-,1.0
"Ballantyne, Hayden",1,1,1,5,-,-,,1,2,1,2,,,-,-,1,-,-,4,-,,,19.0
"Barlow, Michael",,,,,,,,,,,,3,,,-,-,2,-,1,1,1,-,8.0
"Bollenhagen, Justin",,,,,,,,,,,,,,,,,,,,,,-,
"Bradley, Kepler",1,1,-,-,1,-,3,1,1,-,1,,1,,,,,-,,,1,1,12.0
"Broughton, Greg",-,-,-,-,,-,-,1,1,1,-,-,1,1,-,-,-,-,-,-,-,-,5.0
"Bucovaz, Ben",,,,,,,,,,,,-,,,,,,,,,,1,1.0
"Clarke, Zac",,,,,,,,,,-,1,-,1,-,1,1,-,-,1,-,-,1,6.0
"Crichton, Jesse",,,,,-,,-,-,-,-,-,-,,,,,,,,,,,
"Crowley, Ryan",1,1,-,1,1,,-,1,-,-,-,-,-,1,,1,-,,2,1,-,-,10.0
"Duffield, Paul",-,-,-,1,-,-,-,-,1,-,1,2,-,-,-,-,-,-,1,,-,2,8.0
"Faulks, Peter",,,,,,,,,,,,,,,,,,,-,,-,,
"Fyfe, Nat",-,-,2,-,-,-,-,-,3,2,-,-,3,1,-,-,2,-,-,1,-,,14.0
"Griffin, Jonathon",,,,,,,,,-,-,-,-,,-,-,-,,,,,,,
"Grover, Antoni",-,-,-,1,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,-,1.0
"Hayden, Roger",,,,,,,,,,,,,-,-,-,,,,,,,,
"Hill, Stephen",-,2,2,-,-,1,-,-,1,2,-,1,1,-,-,-,-,1,1,-,-,1,13.0
"Hinkley, Clayton",,,,,,,,,,,-,-,-,,,,,-,-,-,-,-,
"Ibbotson, Garrick",,,,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,,1.0
"Johnson, Michael",1,-,-,-,-,-,-,1,-,-,1,2,-,1,-,2,-,-,-,1,-,1,10.0
"Lower, Nick",1,1,-,,-,-,1,1,-,-,-,-,-,-,3,-,-,-,-,,-,,7.0
"Mayne, Chris",2,3,1,-,1,4,1,2,2,1,-,-,2,-,1,1,-,1,1,-,-,-,23.0
"McPharlin, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,1,-,-,,1.0
"McPhee, Adam",1,1,1,2,3,1,-,,,,,,,,-,1,-,1,,1,,,12.0
"Mellington, Josh",,,,,,,,,,,,,2,-,,,,,,,,,2.0
"Mundy, David",1,-,2,-,-,1,-,1,-,-,-,,,,,,,,,-,,,5.0
"Mzungu, Tendai",,,,,,,,-,-,-,-,1,,-,-,-,-,-,-,1,-,1,3.0
"Palmer, Rhys",-,-,1,2,-,-,,-,-,-,,,2,1,-,,-,,,-,-,,6.0
"Pavlich, Matthew",3,1,-,3,1,1,-,2,1,1,1,1,-,3,-,-,1,1,-,-,,,20.0
"Pearce, Clancee",,,,,,2,-,-,,1,-,-,2,,,,-,2,-,,1,-,8.0
"Pitt, Jayden",-,,1,2,1,-,-,,,,,,,,,,,,,-,,-,4.0
"Roberton, Dylan",-,-,-,-,1,-,,-,-,,,,-,1,-,-,1,-,,,,,3.0
"Sandilands, Aaron",-,-,-,-,-,-,-,-,,,,,-,,,,,,-,-,-,2,2.0
"Schammer, Byron",,,,,,,,,,,,,,,,,,,,,-,1,1.0
"Sibosado, Casey",,,,,,,,,,,,,,,,,,,,,,-,
"Silvagni, Alex",,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,
"Suban, Nick",1,1,-,-,,,,,,,,,,,,-,,-,-,-,-,-,2.0
"Walters, Michael",-,2,1,,,,,,,,,,,,,,,,,,,,3.0
"de Boer, Matt",,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,,,,,,2.0
"van Berlo, Jay",-,-,,-,-,1,-,,-,,,-,,,,,,,,,,,1.0
Totals,13,14,12,17,9,11,6,11,14,9,7,10,15,9,6,7,6,6,12,6,3,11,214.0
Opponent,BL,GE,AD,NM,WB,RI,WC,PA,SK,HW,ES,ME,BL,GC,SY,WC,HW,SK,CA,NM,CW,WB,
