Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Armstrong, Steven",,,,,,,,,,,,,-,,,,-,1,1,2,,1,-,2,1,1,9.0
"Banfield, Drew",,,,,,,,,-,-,-,-,-,,-,-,-,,,-,-,-,-,,-,-,
"Braun, Michael",1,-,-,2,-,1,1,-,1,-,1,-,,-,-,-,-,-,-,1,-,-,-,-,-,-,8.0
"Butler, Sam",,,,,,,,,,,,,-,-,-,1,-,1,-,1,-,1,-,-,1,-,5.0
"Chick, Daniel",-,,-,-,-,-,-,-,-,1,1,-,-,-,,-,-,-,-,,2,-,-,-,1,-,5.0
"Cousins, Ben",-,-,-,,,,1,-,1,-,-,1,-,-,-,,-,1,3,2,-,-,1,1,1,1,13.0
"Cox, Dean",-,1,1,1,-,-,-,1,-,-,1,-,1,,,,,,-,-,-,-,2,1,-,-,9.0
"Embley, Andrew",2,2,1,-,1,2,1,3,2,-,3,2,1,-,1,-,,1,-,2,1,,,1,1,2,29.0
"Fletcher, Chad",-,1,-,-,-,-,-,1,-,-,-,-,1,1,-,,,-,2,1,-,3,-,1,1,-,12.0
"Gardiner, Michael",,,,,,,,,,,,,-,-,-,,,,,,,,,,,,
"Glass, Darren",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"Graham, Jaymie",-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,,-,,3.0
"Hansen, Ashley",2,,,,,,-,2,1,-,2,,,1,-,,1,1,-,,,,,2,3,2,17.0
"Hunter, Adam",-,1,2,2,-,-,1,-,-,-,-,-,1,-,-,1,,,,,-,-,1,1,2,1,13.0
"Hurn, Shannon",,,,,1,-,,-,,,,-,,,-,2,,,,,,,,,,,3.0
"Jones, Brett",,-,,-,-,-,,,,,,,,,-,1,-,-,,-,-,-,-,-,-,1,2.0
"Jones, Rowan",1,-,-,-,1,1,-,,,2,1,1,-,,1,1,1,1,-,-,2,2,-,-,1,-,16.0
"Judd, Chris",2,1,1,-,1,-,3,2,1,,,,1,1,1,1,-,-,1,-,1,-,-,3,-,-,20.0
"Kerr, Daniel",1,-,1,-,,-,1,2,3,1,-,1,-,-,,-,1,3,1,1,,,,-,-,-,16.0
"LeCras, Mark",,,,,,,,,,,,,,-,1,,,,,,,4,1,,,,6.0
"Lynch, Quinten",1,1,4,-,1,1,1,1,1,1,2,2,2,4,1,-,-,1,1,2,2,-,-,-,4,-,33.0
"McDougall, Andrew",,,,,,,,,,,,,,,,2,,,,,,,,,,,2.0
"Morton, Mitch",,,,,,,,,,,,,,,,,-,,,,,,,,,,
"Nicoski, Mark",1,-,-,-,,,-,1,1,-,-,-,-,-,,,,,,,,,,,,,3.0
"Priddis, Matt",,,,,,,,,,-,,-,,,,,,,,,,,,,,,
"Rosa, Matt",,1,-,-,-,-,2,-,1,-,-,,-,,,-,,,,,,1,-,-,,,5.0
"Sampi, Ashley",2,2,1,-,3,1,1,,,,,,,,,,1,2,-,1,2,,,,,,16.0
"Seaby, Mark",-,-,-,1,-,-,-,-,1,,-,-,,1,-,-,-,1,1,-,-,-,,-,-,-,5.0
"Selwood, Adam",-,-,-,-,1,-,-,-,-,-,2,1,-,-,-,-,-,-,1,-,-,1,-,-,-,-,6.0
"Staker, Brent",1,1,1,-,-,1,-,1,1,-,-,-,-,1,-,-,-,-,5,1,-,1,1,,,,15.0
"Stenglein, Tyson",-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Waters, Beau",1,-,-,-,-,,,1,1,-,-,-,,-,1,-,-,-,1,-,-,-,1,1,-,1,8.0
"Wirrpanda, David",-,-,-,1,-,1,-,-,-,-,-,2,-,-,-,1,1,-,-,-,-,,1,-,,-,7.0
"Wooden, Josh",,,,,1,-,,,,,,,,,,,,,,,,,,,,,1.0
Totals,15,12,12,7,10,9,13,15,15,5,13,10,7,9,7,11,5,13,17,14,10,14,8,13,16,9,289.0
Opponent,SK,AD,RI,KA,BL,FR,CW,ES,ME,GE,CA,PA,WB,HW,SY,CW,AD,SK,KA,BL,FR,RI,SY,WB,AD,SY,
