Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Armstrong, Steven",,,,,,,,,,,,,-,,,,1,1,1,1,,4,1,2,-,1,12.0
"Banfield, Drew",,,,,,,,,-,-,-,-,-,,-,-,-,,,-,-,1,-,,-,-,1.0
"Braun, Michael",1,-,1,-,-,-,1,-,1,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,1,-,5.0
"Butler, Sam",,,,,,,,,,,,,-,-,-,1,-,-,-,-,-,-,-,-,1,-,2.0
"Chick, Daniel",-,,1,-,-,-,-,3,-,1,1,1,1,-,,-,-,-,-,,-,-,1,-,1,-,10.0
"Cousins, Ben",-,1,1,,,,-,-,1,-,-,1,-,1,-,,-,-,1,-,1,-,-,-,-,-,7.0
"Cox, Dean",-,-,3,-,2,1,-,-,-,-,-,-,-,,,,,,1,2,-,1,-,1,-,-,11.0
"Embley, Andrew",2,-,1,-,-,4,1,1,1,-,3,-,3,1,-,-,,-,3,2,-,,,1,1,1,25.0
"Fletcher, Chad",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,1,1,-,-,2,-,-,-,-,5.0
"Gardiner, Michael",,,,,,,,,,,,,-,1,-,,,,,,,,,,,,1.0
"Glass, Darren",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"Graham, Jaymie",-,3,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,6.0
"Hansen, Ashley",2,,,,,,3,4,4,1,1,,,-,1,,2,-,-,,,,,3,3,4,28.0
"Hunter, Adam",-,2,3,6,1,-,-,-,-,-,3,-,2,-,2,1,,,,,-,1,1,3,5,3,33.0
"Hurn, Shannon",,,,,-,-,,-,,,,-,,,-,1,,,,,,,,,,,1.0
"Jones, Brett",,-,,-,-,-,,,,,,,,,-,1,-,-,,-,-,-,-,-,-,-,1.0
"Jones, Rowan",-,1,-,1,1,2,-,,,1,-,1,-,,-,-,1,2,-,-,1,-,-,-,3,-,14.0
"Judd, Chris",-,-,-,1,-,-,1,-,-,,,,1,1,-,1,-,1,-,-,1,-,-,1,-,-,8.0
"Kerr, Daniel",1,-,1,-,,-,-,-,1,1,-,-,-,-,,1,1,1,2,-,,,,-,-,-,9.0
"LeCras, Mark",,,,,,,,,,,,,,1,-,,,,,,,9,-,,,,10.0
"Lynch, Quinten",2,-,4,-,1,-,4,6,1,1,3,2,1,9,2,2,2,2,2,6,2,2,2,5,4,5,70.0
"McDougall, Andrew",,,,,,,,,,,,,,,,2,,,,,,,,,,,2.0
"Morton, Mitch",,,,,,,,,,,,,,,,,1,,,,,,,,,,1.0
"Nicoski, Mark",-,-,-,-,,,-,1,-,-,-,-,-,-,,,,,,,,,,,,,1.0
"Priddis, Matt",,,,,,,,,,-,,-,,,,,,,,,,,,,,,
"Rosa, Matt",,-,-,-,-,-,-,-,-,-,-,,-,,,-,,,,,,1,-,1,,,2.0
"Sampi, Ashley",-,2,2,-,1,1,-,,,,,,,,,,-,2,-,-,-,,,,,,8.0
"Seaby, Mark",-,-,1,1,-,1,-,-,-,,-,-,,-,-,2,1,1,-,3,-,1,,-,-,-,11.0
"Selwood, Adam",1,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,1,1,-,-,-,-,-,-,5.0
"Staker, Brent",1,1,-,1,2,2,-,1,2,-,-,2,-,1,-,2,4,3,3,2,1,-,2,,,,30.0
"Stenglein, Tyson",1,-,-,-,-,-,1,-,-,2,-,-,1,-,1,-,2,-,-,-,-,1,-,-,1,-,10.0
"Waters, Beau",1,-,1,-,-,,,2,-,-,-,-,,-,-,1,-,-,1,-,-,-,1,1,-,-,8.0
"Wirrpanda, David",-,-,1,2,-,1,-,-,-,-,-,2,-,1,-,1,-,1,-,-,-,,-,-,,-,9.0
"Wooden, Josh",,,,,-,-,,,,,,,,,,,,,,,,,,,,,
Totals,13,10,21,12,9,13,11,18,11,7,12,9,9,17,6,16,15,15,16,17,6,23,8,18,20,14,346.0
Opponent,SK,AD,RI,KA,BL,FR,CW,ES,ME,GE,CA,PA,WB,HW,SY,CW,AD,SK,KA,BL,FR,RI,SY,WB,AD,SY,
