Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Alessio, Steven",1,1,-,-,-,2,-,,,,,,,,,-,2,-,4,2,1,1,1,-,-,15.0
"Bannister, Jordan",,,,,,,,,,,,-,,-,-,,,,-,,,,,,,
"Barnard, Paul",4,1,2,2,2,-,1,-,-,1,1,-,1,-,5,-,-,-,2,-,2,,3,-,1,28.0
"Barnes, John",1,-,-,-,-,-,-,-,1,,,-,-,1,-,-,-,-,,-,-,-,-,-,-,3.0
"Blumfield, Justin",2,-,1,,-,-,2,1,-,,,,,,1,,,,,,,-,-,1,-,8.0
"Bolton, Mark",-,,,-,,,,-,-,-,,,,,-,-,,-,-,-,,-,,1,,1.0
"Bullen, Marcus",,,,,,,,,,,-,,,-,,,,,,,,,,,,
"Caracella, Blake",1,1,-,1,2,1,-,-,,,,,1,2,2,1,-,-,1,2,-,1,-,1,1,18.0
"Fletcher, Dustin",-,1,1,-,-,-,-,-,,2,,-,2,-,1,-,,-,1,-,-,,-,-,-,8.0
"Forster-Knight, Robert",,,,-,-,,,,-,-,-,,,,,,-,-,-,-,,,,,,
"Hardwick, Damien",,,-,-,-,-,-,-,-,-,-,,-,,1,-,-,-,-,-,-,-,-,-,-,1.0
"Heffernan, Chris",,,,,,,,,,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Henneman, Aaron",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,-,,,,,
"Hille, David",,,,,,,,-,,1,1,-,-,,,,,,-,,,,,,,2.0
"Hird, James",-,3,-,5,-,-,4,2,-,3,4,-,-,,,1,1,2,,3,3,-,1,-,-,32.0
"Jacobs, Danny",-,1,-,,-,-,-,-,-,-,-,-,,-,1,1,1,1,-,-,-,2,-,-,-,7.0
"Johnson, Jason",-,-,-,-,-,-,1,-,-,-,1,1,-,,2,-,-,1,1,2,1,-,-,-,1,11.0
"Johnson, Mark",-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,-,,,-,-,-,1,-,-,4.0
"Lalich, Judd",,,,,,,,,,,-,-,,-,1,-,,,-,,,,,,,1.0
"Lloyd, Matthew",3,3,7,,1,12,3,5,4,3,6,8,7,6,8,9,3,3,,,7,7,5,,3,113.0
"Long, Michael",,-,-,-,-,,,,,,,,,,,,,,,,,-,1,-,,1.0
"Lucas, Scott",1,1,-,1,-,2,5,2,3,1,-,-,-,2,2,-,1,-,3,2,-,-,3,3,3,35.0
"McAlister, Daniel",,,,1,,,,,,,,,,,,,,,,,,,,,,1.0
"McGrath, Cory",,,,,,,,,-,-,-,2,-,1,-,-,1,-,-,-,-,,,,,4.0
"McVeigh, Mark",1,2,-,1,1,-,-,-,1,-,-,1,2,1,,,-,1,-,-,-,1,-,-,-,12.0
"Mercuri, Mark",2,1,-,2,1,-,4,,,,,,-,4,-,-,1,-,1,3,1,-,-,-,-,20.0
"Misiti, Joe",-,-,2,,,,,,,,,,-,-,-,-,2,-,-,1,-,-,1,-,-,6.0
"Moorcroft, Gary",-,-,-,,,1,-,-,-,,,1,1,8,3,1,1,-,-,,,,,,1,17.0
"Peverill, Damien",,,,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,1.0
"Ramanauskas, Adam",1,1,-,-,1,1,-,-,-,1,1,-,-,-,-,1,-,-,1,-,-,-,1,-,-,9.0
"Rioli, Dean",-,-,,,,3,-,1,2,-,-,4,-,1,,,,,,-,2,-,3,-,-,16.0
"Robran, Jonathon",,,,,,,,,-,-,1,,,,,,,,,,,-,,,,1.0
"Solomon, Dean",1,1,-,-,1,-,-,-,-,-,-,-,1,2,-,-,-,-,,-,-,-,-,-,-,6.0
"Wallis, Dean",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Wellman, Sean",-,-,-,-,-,2,2,-,-,1,-,1,-,-,,,3,-,-,-,-,-,-,1,-,10.0
Totals,18,17,13,13,9,24,23,11,11,13,16,18,16,28,28,15,16,8,14,15,17,12,20,7,10,392.0
Opponent,KA,PA,CA,SY,CW,WC,RI,ME,HW,BL,SK,AD,FR,WB,GE,KA,PA,CA,SY,CW,WC,RI,RI,HW,BL,
