Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Allen, Scott",,,,,,,,,,,,,-,-,,,,,,,,,,,
"Brown, Nathan",-,1,3,-,-,,,,,,,-,-,,,,-,2,2,-,-,,-,-,8.0
"Cameron, Leon",-,-,1,3,-,1,-,-,,,,,,,,2,-,-,1,-,2,-,-,-,10.0
"Contessa, Adam",,,,,,,,,,,,,1,-,-,,1,,,,,,,,2.0
"Cook, James",,,-,,,,,,,3,1,-,1,-,-,,,1,2,1,-,3,-,-,12.0
"Cox, Simon",1,-,,,,,,-,,,,,,,,,,3,-,1,-,3,3,-,11.0
"Croft, Matthew",,,-,-,1,-,1,-,1,1,-,-,1,-,-,2,2,2,,,-,1,1,1,14.0
"Curley, Todd",,-,,,,,-,2,,,,,,,,,5,-,-,2,,-,1,3,13.0
"Darcy, Luke",1,1,-,3,1,1,1,1,-,-,1,-,3,-,1,1,-,,3,1,-,1,1,3,24.0
"Dent, Matthew",-,1,2,1,1,,,-,-,2,1,-,-,-,-,1,,,-,1,1,1,-,-,12.0
"Dimattina, Paul",,,1,-,-,1,1,,2,-,3,-,1,1,1,2,,,2,1,2,1,,,19.0
"Ellis, Craig",2,1,1,2,1,2,-,2,1,1,4,-,1,4,2,1,1,1,-,1,1,1,-,1,31.0
"Grant, Chris",3,1,1,-,7,-,1,,-,2,3,1,2,1,-,3,-,-,2,-,4,2,1,1,35.0
"Hargraves, Daniel",-,-,,,,,,,,,,,,,,-,-,,,,,,,,
"Hudson, Paul",3,1,-,2,-,-,-,-,1,,1,1,1,1,-,-,-,-,,,,-,-,-,11.0
"Johnson, Brad",1,3,1,-,-,1,1,-,1,1,1,-,-,1,1,-,1,1,2,-,-,1,2,-,19.0
"Kellett, Nigel",1,,,,,,,,1,-,,1,,,,,,,,,,,,,3.0
"Kolyniuk, Steven",7,2,-,2,1,2,-,-,-,1,2,-,1,,1,-,,-,,,2,,,,21.0
"Kretiuk, Steven",-,1,,,,,,,,,-,1,1,2,-,2,-,,2,-,1,3,-,1,14.0
"Lane, Tyson",,,,,-,,,,,,,,,1,-,,,,,,,,,,1.0
"Liberatore, Tony",-,-,1,-,3,1,2,-,2,-,2,-,-,3,1,3,4,2,6,-,-,1,1,2,34.0
"Martin, Michael",,,,,,,,,,,,,,,,,,,-,-,-,1,-,-,1.0
"Minton-Connell, Simon",-,-,-,-,-,-,1,1,-,1,1,-,-,-,-,1,,-,,,,,,,5.0
"Montgomery, Brett",,1,2,2,,2,,,1,-,-,,,,,-,-,1,1,-,1,-,-,-,11.0
"Powell, Stephen",,,,,,-,-,-,,,,,,,,,,,,,,,,,
"Quill, Peter",,,,,,-,3,-,,,,,,,,,-,,,,,,,,3.0
"Romero, Jose",1,3,1,3,1,-,-,-,-,1,6,1,3,1,1,3,1,3,4,3,1,-,2,1,40.0
"Round, David",,,-,-,,,,,,,,,,,,,,,,,,,,,
"Sir, Sedat",,,,-,1,1,1,1,-,-,,-,,,,,,,,,,,,,4.0
"Smith, Rohan",1,4,2,1,-,3,-,1,-,1,-,2,-,-,-,-,2,1,-,1,1,2,1,-,23.0
"Southern, Daniel",,,,,,-,1,1,-,1,1,-,2,1,3,-,1,5,-,2,-,-,,,18.0
"Watts, Jason",1,,,1,-,,,,,,,,,,,,,1,,,,,,,3.0
"West, Mark",,,,,,,,,-,-,-,,,,,,,,-,-,,,1,2,3.0
"West, Scott",1,1,2,4,-,4,3,2,4,1,4,2,1,2,3,2,-,2,3,-,1,3,1,2,48.0
"Wira, Brad",2,-,1,-,-,1,1,2,-,-,-,,,2,-,1,-,3,,,,,,,13.0
"Wynd, Scott",-,-,2,,-,1,1,1,-,3,1,2,1,3,1,-,-,2,3,5,2,1,2,-,31.0
Totals,25,21,21,24,17,21,18,14,14,19,32,11,20,23,15,24,18,30,33,19,19,25,17,17,497.0
Opponent,FR,SY,RI,ME,AD,WC,HW,CW,NM,ES,GE,PA,SK,CA,BL,FR,SY,RI,ME,AD,WC,HW,SY,AD,
