Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Allen, Scott",,,,,,,,,,,,,1,-,,,,,,,,,,,1.0
"Brown, Nathan",-,1,1,-,-,,,,,,,1,-,,,,2,3,-,-,-,,1,1,10.0
"Cameron, Leon",-,3,-,-,1,-,1,-,,,,,,,,-,-,-,1,-,-,-,-,-,6.0
"Contessa, Adam",,,,,,,,,,,,,-,-,-,,-,,,,,,,,
"Cook, James",,,-,,,,,,,2,2,3,-,4,-,,,2,2,2,2,7,4,6,36.0
"Cox, Simon",-,-,,,,,,-,,,,,,,,,,-,-,1,-,1,1,-,3.0
"Croft, Matthew",,,-,-,1,1,3,3,1,-,1,-,-,-,2,3,-,2,,,-,-,-,-,17.0
"Curley, Todd",,-,,,,,-,-,,,,,,,,,-,-,-,1,,1,-,-,2.0
"Darcy, Luke",2,3,4,2,-,1,2,-,-,3,1,-,-,2,-,-,-,,2,1,1,-,-,-,24.0
"Dent, Matthew",-,-,1,-,-,,,1,-,-,-,-,-,1,-,-,,,1,-,-,-,-,1,5.0
"Dimattina, Paul",,,1,-,1,1,1,,2,-,1,-,-,-,-,-,,,1,-,-,-,,,8.0
"Ellis, Craig",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1.0
"Grant, Chris",1,-,-,-,1,1,2,,2,2,2,1,2,4,1,2,1,4,-,2,3,1,3,2,37.0
"Hargraves, Daniel",1,-,,,,,,,,,,,,,,2,-,,,,,,,,3.0
"Hudson, Paul",1,-,2,2,1,-,1,1,4,,-,2,4,1,-,3,-,-,,,,1,3,1,27.0
"Johnson, Brad",-,-,1,1,1,1,1,-,-,1,1,-,2,-,2,-,-,-,2,1,-,1,1,-,16.0
"Kellett, Nigel",-,,,,,,,,-,-,,-,,,,,,,,,,,,,
"Kolyniuk, Steven",-,-,-,1,-,1,2,-,-,4,2,1,1,,1,-,,-,,,1,,,,14.0
"Kretiuk, Steven",-,-,,,,,,,,,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Lane, Tyson",,,,,-,,,,,,,,,1,-,,,,,,,,,,1.0
"Liberatore, Tony",-,2,-,-,-,-,1,-,3,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,8.0
"Martin, Michael",,,,,,,,,,,,,,,,,,,-,1,-,-,-,-,1.0
"Minton-Connell, Simon",3,3,3,3,-,5,5,6,3,4,4,-,1,-,1,2,,-,,,,,,,43.0
"Montgomery, Brett",,-,2,1,,2,,,-,2,-,,,,,1,-,2,2,2,1,1,2,-,18.0
"Powell, Stephen",,,,,,2,-,-,,,,,,,,,,,,,,,,,2.0
"Quill, Peter",,,,,,-,-,-,,,,,,,,,1,,,,,,,,1.0
"Romero, Jose",-,-,-,2,-,-,-,-,-,1,-,-,-,1,-,-,-,2,1,2,1,1,-,-,11.0
"Round, David",,,-,-,,,,,,,,,,,,,,,,,,,,,
"Sir, Sedat",,,,-,-,-,-,-,-,-,,-,,,,,,,,,,,,,
"Smith, Rohan",2,-,1,-,3,-,-,-,1,-,-,2,3,2,3,-,2,-,-,2,3,-,2,-,26.0
"Southern, Daniel",,,,,,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,,,2.0
"Watts, Jason",1,,,1,-,,,,,,,,,,,,,-,,,,,,,2.0
"West, Mark",,,,,,,,,-,-,-,,,,,,,,-,-,,,-,2,2.0
"West, Scott",-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,1,-,-,-,1,-,5.0
"Wira, Brad",-,1,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,,,,,,,1.0
"Wynd, Scott",-,-,-,,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,3.0
Totals,11,13,16,13,9,17,19,11,16,20,14,12,15,16,11,13,7,15,14,16,12,15,18,13,336.0
Opponent,FR,SY,RI,ME,AD,WC,HW,CW,NM,ES,GE,PA,SK,CA,BL,FR,SY,RI,ME,AD,WC,HW,SY,AD,
