Player,R1,R2,R3,R4,R5,R6,R7,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,PF,Tot
"Adams, Leigh",-,-,2,1,-,-,-,-,-,2,1,2,-,-,1,-,1,1,-,-,-,-,,,,11.0
"Anthony, Liam",,,,,,,,,,-,1,-,,,-,,,,,,,,,,,1.0
"Atley, Shaun",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2.0
"Bastinac, Ryan",-,2,1,-,-,-,1,-,2,-,-,-,1,1,1,2,-,-,1,-,-,-,-,-,1,13.0
"Black, Aaron",-,3,-,-,1,2,1,2,1,1,-,-,-,1,2,-,1,2,-,-,2,1,-,3,-,23.0
"Brown, Ben",,,,,,,,,,,,,-,-,1,2,,,-,1,1,2,1,1,-,9.0
"Cunnington, Ben",-,1,-,1,-,-,-,-,-,-,-,1,-,1,-,-,1,-,1,1,-,-,-,-,-,7.0
"Currie, Daniel",,-,-,,-,,,,,,,,,,,,,,,,,-,,,,
"Dal Santo, Nick",-,1,-,-,1,-,-,1,1,1,1,-,-,-,1,1,1,-,1,1,1,-,-,-,-,12.0
"Daw, Majak",,,,,,2,1,4,1,-,1,,,,,,-,1,,,,,,,,10.0
"Firrito, Michael",,,,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Gibson, Sam",-,-,1,-,-,1,-,1,-,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,6.0
"Goldstein, Todd",-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2,1,-,1,,-,1,-,7.0
"Greenwood, Levi",,-,-,-,-,1,2,1,-,2,-,1,2,2,-,-,1,2,,-,3,,-,1,-,18.0
"Grima, Nathan",-,-,-,-,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,-,
"Hansen, Lachlan",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,-,,,,
"Harvey, Brent",1,1,2,1,-,1,-,1,1,1,2,3,-,2,1,-,-,1,-,1,,,,-,1,20.0
"Jacobs, Ben",,,-,-,1,,,,,,,,,-,-,1,-,-,-,-,-,-,-,,-,2.0
"Macmillan, Jamie",-,-,-,,,,,,,,,,,,,,,,,,,-,-,-,,
"McDonald, Luke",-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,,1,1,1,-,-,,-,-,1,6.0
"McKenzie, Brad",-,-,-,-,-,-,-,,,,,,-,-,,-,,,,,,,,,,
"McMahon, Scott",-,,,,,,,-,,,,,,,-,-,-,,,,,,,,,
"Mullett, Aaron",-,1,1,1,-,-,-,,,-,1,-,-,1,,-,,-,-,,-,-,,,,5.0
"Nahas, Robin",,,,-,,1,,-,3,1,-,1,3,,,,,,,,,,,,,9.0
"Petrie, Drew",-,1,1,1,1,1,1,4,-,-,1,1,5,1,1,1,1,-,3,3,-,2,2,4,4,39.0
"Swallow, Andrew",,,,,,,,1,1,1,1,-,-,-,-,-,-,-,-,-,-,1,1,-,-,6.0
"Tarrant, Robbie",,,,,,,,,,,,-,,,,,,,,,,,,,,
"Thomas, Lindsay",-,-,1,2,1,1,-,2,2,-,,1,-,-,-,4,-,1,-,2,2,,1,3,-,23.0
"Thompson, Scott",-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1.0
"Tippett, Joel",,,,,,-,-,-,-,,,,,,,,,,,,,,,,,
"Turner, Kayne",,,,,,,,,,,,,,,,,,,-,,1,-,-,-,-,1.0
"Warren, Max",,,,,,,,,,,,,,-,,,,,,,,,,,,
"Wells, Daniel",-,1,1,-,-,,,,,,,,,,,,,,,-,,1,-,-,1,4.0
"Wood, Mason",,,,,,,,,,,,,,,,,,,,,,1,,,,1.0
"Wright, Sam",2,,,,,,,2,-,,-,,,,-,-,-,1,-,-,-,-,-,-,-,5.0
"Ziebell, Jack",-,-,,,,1,-,1,-,-,1,-,2,2,,,-,1,1,-,5,-,-,-,1,15.0
Totals,3,11,12,8,5,11,6,20,12,10,11,10,14,12,9,11,7,13,9,9,16,8,7,13,9,256.0
Opponent,ES,WB,PA,SY,CW,FR,GC,BL,GE,WC,RI,AD,ME,BL,HW,SK,CA,GE,GW,WB,AD,ME,ES,GE,SY,
