Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,PF,GF,Tot
"Bontempelli, Marcus",-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1,-,-,-,8.0
"Bruce, Josh",-,-,-,-,-,-,1,5,5,-,-,1,1,-,1,-,7,-,5,2,,,,,,,28.0
"Butler, Louis",,,,,,,,,,,-,,,,,,,,,,,,,,,,
"Cavarra, Ben",,,,,-,,,,,,,,,,,,,,,,,,,,,,
"Cordy, Zaine",,,,,,-,1,-,-,-,-,-,-,2,-,-,1,-,1,-,-,-,,,-,-,5.0
"Crozier, Hayden",,,,,-,-,-,-,-,-,-,-,-,,,,-,,,,,,,,,,
"Dale, Bailey",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Daniel, Caleb",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Dunkley, Josh",-,-,-,-,-,-,,,,,,,,,,,-,,-,-,-,-,-,-,-,-,
"Duryea, Taylor",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"English, Tim",4,9,8,8,6,17,,,,,9,17,29,23,17,21,37,14,27,24,10,1,15,22,11,12,341.0
"Garcia, Riley",,,,,,,,,,,-,,,-,-,-,-,-,-,-,-,,,,,,
"Gardner, Ryan",-,-,-,,,,,,,,,-,-,-,,,,,,,,,-,-,-,,
"Hannan, Mitch",,,,,,,-,-,-,-,,-,3,-,-,-,,-,3,,-,-,-,-,-,-,6.0
"Hunter, Lachie",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Johannisen, Jason",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Jong, Lin",,,,,,-,,,,,,,,,,,,,,,,,,,,,
"Keath, Alex",-,-,-,2,-,-,5,-,-,2,-,-,2,-,-,-,1,-,,,1,-,-,-,,-,13.0
"Khamis, Buku",,,,,,,,-,,,,,,,,,,,,,,,,,,,
"Liberatore, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Lipinski, Patrick",-,-,-,-,-,,-,-,-,,-,,,,-,,,,-,,,,,,,,
"Macrae, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Martin, Stefan",15,12,9,30,,28,21,,,,,8,,,,,,,,,,,,,13,18,154.0
"McLean, Toby",,,,,,,,,,,,,-,-,-,,,,,,,,,,,,
"McNeil, Lachlan",-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,,,,,,,,,,
"Naughton, Aaron",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,-,-,-,2.0
"Richards, Ed",,,,,,,,,,,,,,-,,-,-,-,,-,,,,,,,
"Schache, Josh",,,,,,,1,,,,,,,,,,,4,-,-,,-,-,-,-,-,5.0
"Scott, Anthony",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,,,-,,
"Smith, Bailey",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Smith, Roarke",,,,,,,,,-,-,-,-,-,,,,-,-,-,-,,-,-,-,-,-,
"Sweet, Jordon",,,,,31,,,17,18,16,17,,,,,,,,,,,,,,,,99.0
"Treloar, Adam",-,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,-,-,-,-,
"Ugle-Hagan, Jamarra",,,,,,,,,,,,,,,,-,-,-,-,-,,,,,,,
"Vandermeer, Laitham",-,-,-,-,,-,,,,,,,,,,,,,,,-,-,-,-,-,-,
"Wallis, Mitch",-,-,,,,,,,,,,,-,-,-,-,,,,,,,,,,,
"Weightman, Cody",,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,
"West, Rhylee",-,,,,,,-,-,,,,-,,,,,,,,,,,,,,,
"Williams, Bailey",-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Wood, Easton",,,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,-,-,-,-,-,
"Young, Lewis",,,,-,7,,,,,3,,,,,7,9,,,,,4,13,18,10,,,71.0
Totals,19,21,17,40,44,45,32,23,23,21,26,26,35,25,25,31,46,18,36,27,15,18,34,32,24,30,733.0
Opponent,CW,WC,NM,BL,GC,GW,RI,CA,PA,SK,ME,FR,GE,WC,NM,SY,GC,ME,AD,ES,HW,PA,ES,BL,PA,ME,
