Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Abraham, Winston",-,3,-,-,-,-,-,-,2,3,2,-,-,1,-,1,-,-,1,-,,,-,-,-,13.0
"Allison, Brett",,,,-,-,1,,,,,,,,,,,,1,-,-,1,-,-,1,-,4.0
"Anderson, Brady",-,1,,,,,,1,-,,,,,,,-,-,-,-,-,-,,,,,2.0
"Archer, Glenn",,,5,3,3,2,3,-,-,1,2,-,1,1,1,1,1,1,-,4,1,-,5,2,1,38.0
"Bell, Peter",2,1,-,1,-,-,-,-,1,-,-,-,-,1,-,1,-,1,-,1,-,-,-,-,1,10.0
"Blakey, John",-,1,1,-,1,1,1,2,-,1,-,1,-,3,1,2,3,1,-,3,-,1,-,2,-,25.0
"Capuano, Mathew",1,,,,-,1,1,1,-,-,-,,-,,,1,1,1,2,2,2,2,-,1,4,20.0
"Carey, Wayne",4,,,3,,,,2,5,3,-,5,4,4,-,1,5,-,3,3,5,3,7,5,4,66.0
"Clayton, Shane",-,-,-,-,1,-,-,-,-,1,1,-,-,-,2,-,-,1,-,1,-,-,-,3,-,10.0
"Cochrane, Stuart",,,-,-,,,,,,,,,,,,,,,,,,,,,,
"Dhurrkay, Gary",-,-,1,-,-,-,1,,,,-,-,-,-,1,-,-,,,,,,,,,3.0
"Grant, Shannon",1,-,2,-,1,-,1,1,-,-,1,1,1,2,-,1,-,-,,-,-,1,-,2,-,15.0
"Harvey, Brent",2,1,-,1,1,-,1,1,2,-,-,-,-,-,-,1,1,,,-,-,-,-,-,-,11.0
"Hewitt, Evan",,-,,-,1,-,,,,,,,,,,,,,,,,,,,,1.0
"King, David",-,,,,,1,-,-,4,-,1,-,-,1,-,-,1,1,-,-,-,-,1,-,-,10.0
"Kingsley, Kent",,,,,,,,,,2,-,-,-,-,1,1,,,-,,,,,,,4.0
"Lange, Adam",,-,-,,,1,,,,,,,,,,,-,-,,,,,,,,1.0
"Longmire, John",-,-,-,,,,,,,,,,,-,-,-,-,-,,,,,,-,-,
"Martyn, Mick",-,-,1,-,1,1,1,-,-,1,-,-,,,-,,,1,1,-,2,-,1,-,1,11.0
"McCartney, Jason",3,1,1,1,-,1,1,3,-,-,-,3,1,4,-,1,2,3,2,-,2,1,-,-,,30.0
"McKernan, Corey",3,4,4,4,4,2,1,3,1,4,2,5,2,7,4,3,5,4,7,3,,-,2,7,5,86.0
"Mellington, Anthony",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Mooney, Cameron",,,,,,,-,,,,,-,1,-,-,,,,3,1,-,1,-,,-,6.0
"Motlop, Shannon",,,,,,,,,,-,,,,,,,,,,1,1,-,-,-,-,2.0
"Pickett, Byron",1,-,-,-,-,-,-,-,-,1,-,1,1,1,-,-,4,2,-,1,-,1,-,2,3,18.0
"Pike, Martin",-,-,-,1,-,1,-,1,-,-,-,-,,,,,,,,-,-,2,-,-,1,6.0
"Rawlings, Brady",,-,-,,-,-,-,-,-,-,,,-,-,,,-,-,-,,,,,,,
"Roberts, Mark",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Scott, Robert",-,-,-,-,1,-,-,,,,,-,-,-,-,-,-,-,-,,-,,,,,1.0
"Sholl, Craig",-,4,1,-,,,1,1,-,2,1,-,2,-,-,-,-,-,-,,2,1,-,-,1,16.0
"Simpson, Adam",1,1,2,-,3,-,1,-,2,-,-,2,-,1,-,-,-,-,-,2,2,2,-,2,2,23.0
"Stevens, Anthony",1,1,-,-,-,1,1,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,1,1,1,10.0
"Stevens, Danny",,,,,,,,-,-,,,,,,,,,,,,,-,,,,
"Welsh, Scott",2,1,3,-,1,,1,-,-,1,1,-,-,1,-,-,,,1,-,3,-,-,-,3,18.0
Totals,21,19,21,14,18,13,15,16,17,20,11,18,14,27,10,14,24,18,20,22,21,15,17,28,27,460.0
Opponent,GE,ES,RI,SY,SK,CW,AD,HW,FR,PA,WC,ME,CA,BL,WB,GE,ES,RI,SY,SK,CW,AD,PA,BL,CA,
