Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Abraham, Winston",2,1,1,2,1,1,2,-,1,2,-,1,2,-,1,-,2,1,1,-,,,1,1,3,26.0
"Allison, Brett",,,,-,-,-,,,,,,,,,,,,2,-,1,2,3,1,1,-,10.0
"Anderson, Brady",-,-,,,,,,-,-,,,,,,,1,2,-,3,-,-,,,,,6.0
"Archer, Glenn",,,1,3,1,2,3,1,-,2,3,2,-,-,4,1,-,2,3,1,1,3,-,1,1,35.0
"Bell, Peter",2,1,1,1,-,-,1,1,1,1,-,-,-,2,2,4,3,1,-,-,1,2,1,3,2,30.0
"Blakey, John",-,2,-,-,-,-,-,1,-,-,-,1,-,1,1,1,-,2,-,1,-,1,2,1,2,16.0
"Capuano, Mathew",1,,,,-,1,1,-,-,-,-,,-,,,1,2,1,1,1,-,2,3,1,-,15.0
"Carey, Wayne",-,,,1,,,,1,2,3,3,2,1,-,1,3,3,1,2,3,3,2,1,2,1,35.0
"Clayton, Shane",-,-,3,-,-,-,-,-,1,1,-,2,-,-,2,1,-,-,-,1,3,1,-,2,-,17.0
"Cochrane, Stuart",,,-,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Dhurrkay, Gary",1,-,-,-,1,-,-,,,,-,1,-,-,1,-,-,,,,,,,,,4.0
"Grant, Shannon",-,-,3,1,1,2,2,1,-,-,2,-,2,1,3,2,3,-,,2,1,2,-,1,2,31.0
"Harvey, Brent",-,1,3,-,1,1,2,2,-,1,-,2,1,-,1,2,4,,,3,4,1,2,-,2,33.0
"Hewitt, Evan",,-,,-,1,-,,,,,,,,,,,,,,,,,,,,1.0
"King, David",-,,,,,1,1,1,2,2,1,3,2,2,4,2,2,4,1,3,3,-,4,2,3,43.0
"Kingsley, Kent",,,,,,,,,,-,-,-,1,1,-,-,,,-,,,,,,,2.0
"Lange, Adam",,-,1,,,-,,,,,,,,,,,-,-,,,,,,,,1.0
"Longmire, John",2,-,-,,,,,,,,,,,-,1,3,2,-,,,,,,1,-,9.0
"Martyn, Mick",-,-,3,1,1,2,1,3,1,2,-,-,,,1,,,3,1,1,1,-,2,1,4,28.0
"McCartney, Jason",-,1,-,2,1,-,2,2,-,1,2,-,1,1,2,-,-,-,-,1,-,-,3,1,,20.0
"McKernan, Corey",2,1,2,1,3,1,-,3,1,3,2,1,2,-,1,2,2,2,2,1,,4,1,1,-,38.0
"Mellington, Anthony",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Mooney, Cameron",,,,,,,-,,,,,1,2,-,-,,,,1,-,-,-,1,,-,5.0
"Motlop, Shannon",,,,,,,,,,-,,,,,,,,,,1,1,3,1,1,-,7.0
"Pickett, Byron",2,4,2,-,3,1,1,2,2,1,2,2,4,5,3,-,7,5,1,4,4,-,5,4,9,73.0
"Pike, Martin",1,1,2,2,3,-,3,-,2,1,-,-,,,,,,,,1,4,-,-,2,-,22.0
"Rawlings, Brady",,1,-,,1,-,-,-,1,-,,,1,-,,,1,1,-,,,,,,,6.0
"Roberts, Mark",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Scott, Robert",1,-,3,1,3,-,-,,,,,4,-,1,2,-,-,-,-,,-,,,,,15.0
"Sholl, Craig",-,-,1,-,,,1,1,-,3,2,3,-,3,-,-,1,2,1,,2,2,-,-,-,22.0
"Simpson, Adam",1,3,2,3,3,3,5,1,2,-,-,1,2,2,3,1,3,3,2,5,2,3,5,2,4,61.0
"Stevens, Anthony",1,-,3,-,2,1,2,1,1,1,1,1,6,1,2,1,1,-,1,3,4,-,4,-,1,38.0
"Stevens, Danny",,,,,,,,-,-,,,,,,,,,,,,,-,,,,
"Welsh, Scott",-,-,-,-,-,,-,3,1,1,-,4,2,1,2,1,,,1,-,1,-,-,2,3,22.0
Totals,16,16,31,19,26,16,27,24,18,25,18,31,29,21,37,26,38,30,21,33,37,29,37,30,37,672.0
Opponent,GE,ES,RI,SY,SK,CW,AD,HW,FR,PA,WC,ME,CA,BL,WB,GE,ES,RI,SY,SK,CW,AD,PA,BL,CA,
