Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Allford, Grant",1,-,,,,-,-,-,-,,,,-,-,,,,,,-,,,-,,,,1.0
"Balme, Neil",,,3,-,-,,,,,,,,2,5,1,,,,,6,2,1,4,-,-,1,25.0
"Barrot, Wes",,,,,,,,,,,,,,,,,,-,,,,-,,,,,
"Bartlett, Kevin",-,1,-,-,-,1,-,-,,,,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,4.0
"Bond, Graeme",,,-,-,,-,-,,-,,,,,,,,,,,,,,,,,,
"Bourke, Francis",-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,
"Carter, Noel",,,,,,,,,,-,,,,,,,,,,,-,-,,,-,-,
"Clay, Dick",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Cloke, Peter",,,,-,,,,,,,,,,,,,,,,,,,,,,,
"Cumming, Daryl",,,,,1,1,-,-,,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,,2.0
"Dean, Roger",,,-,-,1,-,-,-,-,-,,,-,,,,,,-,,,,,-,,,1.0
"Fowler, Laurie",-,-,-,-,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Green, Mike",11,15,-,4,7,4,3,5,1,-,4,5,2,5,2,2,5,6,7,,,,14,13,12,10,137.0
"Hart, Royce",-,-,,,1,,,,,-,,,,-,-,,,,,,-,-,-,-,-,-,1.0
"Hewitt, Glynn",,,,,,,,-,,-,,,,,-,-,-,,-,,,,,,,,
"Hunt, Rex",,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Jackson, Francis",,,,,,,,,,,,,-,-,,,,,,-,-,-,,,,,
"Keane, Merv",-,-,,,,-,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lamb, Robert",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,,
"Leech, Eric",-,1,-,-,,,-,,,,,,,,,,,,,,,,,,,,1.0
"McGhie, Robert",-,1,-,1,-,-,,,-,-,-,-,-,,,,,,,,-,-,2,-,-,-,4.0
"McKellar, Craig",10,10,6,10,19,9,12,14,10,4,-,-,1,-,-,5,-,-,6,6,17,12,-,-,1,-,152.0
"McLean, Ricky",-,-,-,,-,-,-,-,-,,,,,-,-,,,-,-,-,,,-,,,,
"McMillan, Marty",-,-,-,-,,,,,,,,,,,,-,1,,,-,,,,,,,1.0
"Morris, Kevin",2,-,-,-,4,3,2,-,-,,-,-,,-,,-,-,-,1,-,-,-,,,,-,12.0
"Nalder, Bill",,,,,,-,,,,7,-,4,,,,,,2,6,2,3,-,,,,,24.0
"Rae, Stephen",,,,,,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,
"Richardson, Barry",-,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roberts, Brian",14,20,17,18,7,22,16,14,7,13,17,16,12,25,25,24,15,25,18,16,16,25,21,15,11,17,446.0
"Sheedy, Kevin",-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,1,-,-,,-,-,-,-,-,-,3.0
"Sproule, Paul",-,-,-,-,-,,-,-,-,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,3.0
"Stewart, Ian",,-,1,-,,,1,-,-,-,-,-,1,-,1,2,-,1,-,-,-,1,-,-,1,-,9.0
"Teasdale, Graham",,,,,,,,,,-,-,-,-,,,-,-,,,,,,,,,,
"Thompson, Murray",,,,,,,,,-,-,-,,,,,,,,,,,,,,,,
"Walsh, Wayne",-,-,,-,-,-,-,-,,,-,-,,,-,-,-,-,-,,,,-,-,-,-,
"Wood, Bryan",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
Totals,38,48,27,33,40,40,34,33,18,27,23,25,18,35,29,35,22,34,38,30,39,39,41,28,25,28,827.0
Opponent,ES,GE,SK,NM,ME,CA,FI,HW,CW,SM,FO,ES,GE,NM,SK,ME,CA,FI,HW,CW,SM,FO,CA,SK,CW,CA,
