Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Bell, Peter",,,,,,,,,,-,-,,,,,,,-,-,,,,-,,
"Besanko, Neil",-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,
"Bonney, John",-,-,-,,1,-,,,,,,,,,,,,,,,,,,,1.0
"Breen, Barry",,,-,,-,1,-,4,2,4,2,-,1,1,-,-,-,2,2,1,4,-,1,-,25.0
"Colling, Gary",-,-,-,-,-,-,2,-,-,-,-,-,-,-,2,2,1,1,-,-,1,-,4,3,16.0
"Corner, Ian",,,,-,-,2,1,,-,,,,,,,-,,,,,,,-,-,3.0
"Davies, Russell",,,,,,,,,,,,1,1,-,-,,,-,-,-,-,-,,,2.0
"Davis, Allan",-,1,3,1,2,,1,1,2,1,-,1,2,2,2,2,1,2,1,-,-,-,-,2,27.0
"Elliott, Glenn",-,1,-,1,,1,2,-,2,-,,,,,,-,3,2,1,1,-,1,2,3,20.0
"Elliott, Robert",,,,,,,,,,-,,,,,,,,,,,,,,,
"Ellis, David",,,,-,-,-,,,,,,,,,,,,,,,,-,,,
"Galt, Rod",-,1,-,-,1,1,,,-,,-,-,1,-,1,-,2,1,1,-,1,1,2,1,14.0
"George, Ian",,,,,,,,1,-,1,2,1,,,,,-,,,,,,,,5.0
"Grambeau, Shane",-,-,-,-,-,,1,1,-,1,,,,,,,,,-,-,,,,,3.0
"Harper, Allan",,,,,,,,,,,,-,-,-,-,,,,,,,,,,
"Judson, Wayne",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lawrence, Barry",5,2,3,2,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,12.0
"Malthouse, Mick",,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,,,,,,
"Manzie, John",1,-,1,-,,1,1,1,-,1,-,4,-,-,-,-,3,1,1,1,-,-,1,1,18.0
"Moran, Jeff",2,1,-,1,2,-,,2,2,1,-,1,,-,-,3,-,-,-,1,-,1,2,-,19.0
"Mynott, Brian",-,-,1,-,1,-,-,-,-,-,-,-,-,,-,1,-,-,,-,2,-,-,-,5.0
"Neale, Kevin",-,-,-,-,-,-,-,-,-,-,4,3,1,3,2,3,-,3,2,-,-,-,-,-,21.0
"ODea, Jim",-,-,-,,1,-,-,-,,,,,,,,,,,,,,,,,1.0
"Payze, Travis",-,-,,1,1,,-,-,2,1,-,1,-,1,-,-,,,,,,,,,7.0
"Perovic, Val",,,,,,,,,,,,,-,-,-,2,6,3,1,-,1,1,-,1,15.0
"Rae, Stephen",,,,2,-,,,,,,,,,,,,,,,,,,,,2.0
"Reynolds, Russell",-,-,-,-,3,-,3,-,-,1,1,1,-,1,-,2,-,-,,,-,-,-,-,12.0
"Sarau, Jeff",,,-,,,-,-,-,-,-,-,-,,-,-,-,-,,,,-,-,-,-,
"Scott, Graham",,,,,,,-,-,,,,-,,,,,,,,-,1,1,,,2.0
"Stephens, John",3,1,-,1,2,2,,,,,3,,1,,,,2,1,3,1,2,1,,-,23.0
"Theodore, Stephen",-,-,,,,2,-,-,2,-,-,1,1,-,-,1,-,-,-,-,1,-,-,-,8.0
"Trott, Stuart",-,-,-,-,1,2,1,,-,1,-,,1,2,1,-,-,,2,1,1,-,-,-,13.0
"Young, George",2,-,,,,,,,,,,,2,-,,,,2,2,1,1,3,2,3,18.0
Totals,13,7,8,9,15,12,12,10,12,12,12,14,11,10,8,16,18,18,16,7,15,9,14,14,292.0
Opponent,ME,FI,RI,CW,SM,ES,FO,GE,HW,NM,CA,ME,FI,CW,RI,SM,ES,FO,GE,HW,NM,CA,ES,RI,
