Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Brown, Leigh",,-,2,-,-,,-,,,,1,1,,,,,,2,,1,,,,7.0
"Campbell, Matt",-,3,1,2,3,1,-,1,1,3,3,1,2,3,-,1,1,2,3,-,,1,-,32.0
"Davies, Ben",,,,,,,,,,,-,-,,,,,,,,,,,,
"Edwards, Aaron",1,2,1,3,-,-,,,,,,,,,,,,,,,,-,-,7.0
"Firrito, Michael",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1.0
"Gibson, Josh",-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1.0
"Goldstein, Todd",,,,,,,,,,,,,,,-,2,-,,,,,,,2.0
"Grant, Shannon",-,4,2,1,3,-,2,2,-,-,-,,3,-,,2,-,-,3,3,-,2,2,29.0
"Grima, Blake",,,,,,,,,,,,,,,-,,-,-,,,,,,
"Hale, David",-,-,1,,1,2,-,3,-,1,4,-,-,1,1,1,1,3,1,3,8,4,2,37.0
"Hansen, Lachlan",,,,,,,,,,,,,-,-,-,-,-,2,-,2,-,-,,4.0
"Harding, Leigh",-,-,-,,-,1,2,-,1,-,1,1,-,1,-,-,-,-,3,3,-,1,-,14.0
"Harris, Daniel",-,-,-,-,-,-,-,1,1,1,1,-,1,1,-,-,-,-,-,-,1,-,-,7.0
"Harvey, Brent",-,-,-,1,-,-,2,1,2,3,2,1,1,1,-,1,2,-,3,3,-,-,2,25.0
"Jones, Corey",-,7,3,2,1,2,1,1,1,1,,,2,-,,3,4,-,1,2,1,1,,33.0
"Lower, Ed",,,,-,2,-,-,-,1,-,1,1,-,,,,,,1,,,,2,8.0
"McIntosh, Hamish",-,-,-,-,-,1,-,-,1,1,-,-,,,,,,,,,1,-,,4.0
"McMahon, Scott",,,,,,,,-,-,1,-,,,,2,1,-,1,1,1,-,-,-,7.0
"Obst, Alan",,,,,,,,-,,,,,-,-,,,,,,,,,,
"Petrie, Drew",1,-,-,-,-,-,-,-,3,3,2,1,-,1,1,2,1,-,-,1,-,-,1,17.0
"Power, Sam",-,-,-,-,-,-,-,-,-,-,-,1,,-,-,-,-,1,-,-,-,-,-,2.0
"Pratt, Daniel",-,-,-,-,-,,-,,-,1,-,-,-,-,1,1,-,1,-,-,-,1,-,5.0
"Rawlings, Brady",-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,3.0
"Riggio, Matt",,,,,,,,-,-,-,-,-,-,-,,,,,,,,,,
"Ross, Ben",,,,-,,,,,,,,,,,1,1,,,,,,,,2.0
"Sansbury, Eddie",,,,,,-,,,,,,,,,,,,,,,,,,
"Simpson, Adam",-,1,-,-,1,-,-,1,-,-,-,-,-,-,1,-,-,,,-,-,-,-,4.0
"Sinclair, Jess",,,,,,-,,,,,,,,,,,,-,1,-,-,,1,2.0
"Smith, Jesse",,,,1,-,,,,,,,,,,,,,,,,,,,1.0
"Smith, Josh",,,,,,,-,,,,,-,,,,,,,,,,,,
"Swallow, Andrew",-,-,-,,,,,,,,,,,,,,,,,,,,,
"Thomas, Lindsay",3,1,1,3,3,-,1,-,-,-,2,2,4,-,1,1,5,-,1,2,2,-,-,32.0
"Thompson, Nathan",4,2,1,5,2,2,2,2,4,-,,,1,-,1,,,,2,,,,1,29.0
"Thompson, Scott",-,,,,,-,-,,,,-,-,,,,,,,,,-,,,
"Urquhart, Gavin",,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Watt, Shannon",-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,
"Wells, Daniel",-,-,-,-,-,-,1,1,-,,,-,1,1,1,-,-,-,1,-,-,-,-,6.0
Totals,9,20,13,18,16,9,11,13,16,15,17,9,15,9,10,17,14,13,21,22,13,10,11,321.0
Opponent,ES,RI,HW,ME,CW,SY,AD,WC,WB,BL,GE,FR,HW,SK,PA,CW,ME,BL,WB,CA,GE,PA,SY,
