Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Bennett, Darren",-,3,1,1,1,2,-,-,1,-,-,-,-,1,1,1,2,-,-,-,,-,1,-,15.0
"Beveridge, Luke",-,,,,,,,1,,2,,,,,,,,,,,,,,,3.0
"Cameron, Stuart",,,,,,,,,,4,2,-,1,-,,,,,,,,,,,7.0
"Campbell, Tony",,,1,3,1,-,1,1,-,-,,,,,-,-,1,1,-,-,2,1,1,1,14.0
"Clark, Steven",3,-,4,,,,,,,,,,,,,,,,,,,,,,7.0
"Eishold, Simon",3,2,-,1,-,-,1,-,1,2,,,,,2,2,1,1,2,1,1,3,2,1,26.0
"Febey, Steven",-,-,1,1,2,1,2,1,2,-,2,-,4,2,3,1,2,-,,-,1,2,1,-,28.0
"Flintoff, David",-,,,,,,,,,1,-,,,,,1,1,2,,,,,,,5.0
"Grinter, Rod",1,1,-,2,3,,2,1,,,,,,,,,,,1,1,-,-,-,2,14.0
"Healy, Greg",,,,,4,1,-,,2,,,,,,2,1,5,-,2,1,,-,2,2,22.0
"Heaver, Brent",,,,,,,,,,,-,3,-,,1,-,1,,-,,-,-,,,5.0
"Hickmott, Robert",,,,,,,,,,,,,-,-,,,,,,,,,,,
"Howat, John",,,,,,,,,,-,,,,,,,,,1,,2,3,-,2,8.0
"Hughes, Danny",,,-,1,1,1,2,1,1,,1,-,1,3,4,1,1,2,2,2,,,,,24.0
"Jackson, Ricky",,,,,,,,,,,,,,,2,3,2,1,-,-,1,-,3,3,15.0
"Johnson, Alan",,,,1,,,,,,2,1,4,1,-,1,,,,,,,,,,10.0
"Keogh, Rod",,,,,,,,,,,2,1,2,1,,,,,,,,,,,6.0
"Lovell, Andy",,-,4,2,2,-,-,-,-,1,,2,-,1,,,,,,,,,,,12.0
"Lovett, Brett",2,1,5,-,2,-,1,1,1,-,5,1,-,6,1,2,2,1,1,2,3,3,1,-,41.0
"Lovett, Glenn",,,,,,,2,2,-,4,-,1,-,1,,,,,,,,,1,-,11.0
"Lyon, Garry",2,-,-,3,1,1,3,2,2,1,2,-,-,,3,1,1,1,,1,3,3,1,,31.0
"Mahoney, Mathew",,,,,,,,,,,,,,,,,,,-,-,2,-,,,2.0
"Newport, Stephen",1,1,1,2,1,-,1,3,-,2,-,1,-,1,,,,,,,1,1,-,1,17.0
"ODwyer, Steven",4,4,1,,,4,1,,1,3,4,-,,,1,4,1,1,,,,,-,1,30.0
"Obst, Andrew",-,1,1,1,2,2,1,1,-,-,3,2,1,-,3,,,2,-,-,7,2,1,-,30.0
"Rohde, Peter",1,1,-,1,,,,,,,,,,,,-,-,2,1,-,1,-,2,2,11.0
"Seow, Dannie",,,,,,,,,,,,,,1,2,,,,,,,,,,3.0
"Spalding, Earl",,1,-,1,3,1,-,-,-,,1,1,2,2,1,1,3,1,1,2,3,-,-,2,26.0
"Spencer, Trevor",1,-,,,,,,,,,,,,,,,,,,,,,,,1.0
"Stretch, Steven",2,-,1,1,1,-,-,2,2,1,2,2,2,1,1,2,-,1,1,-,1,,2,3,28.0
"Stynes, Jim",2,1,1,1,3,-,2,6,3,4,1,1,2,1,2,3,1,1,6,5,3,2,6,6,63.0
"Tingay, Stephen",-,-,-,-,-,1,-,-,3,2,1,-,2,-,1,1,2,-,2,1,4,1,2,-,23.0
"Viney, Jay",,,,,-,1,,-,,,,,,-,,,,1,1,1,1,-,,,5.0
"Viney, Todd",,,,-,1,2,3,-,1,,1,-,3,1,1,1,3,-,,,,,,1,18.0
"Wight, Sean",-,1,,,,,,,,,,,,,,,,,,,,,,,1.0
"Wilson, Brian",1,2,2,2,2,-,,,-,,,,,,-,-,2,,1,-,3,,,,15.0
"Yeats, Graeme",2,4,1,2,1,1,4,1,5,-,1,1,1,1,,-,2,1,1,2,3,1,1,2,38.0
Totals,25,23,24,26,31,18,26,23,25,29,29,20,22,23,32,25,33,19,23,19,42,22,27,29,615.0
Opponent,NM,GE,ES,FI,BB,SY,WC,RI,HW,CW,CA,FO,SK,NM,GE,ES,FI,BB,SY,WC,RI,HW,HW,WC,
