Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Bailey, Max",,,,,,,,,,,,,,,,,,-,-,-,-,,
"Ball, Matthew",,,,,,,,,,,,,,,-,-,-,,,,,,
"Barker, John",,,,,,,,,,,1,1,-,1,1,,2,,,,,-,6.0
"Bateman, Chance",-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,,-,1,-,-,-,3.0
"Birchall, Grant",1,-,,,,,-,-,-,,,-,-,-,1,-,-,-,-,-,-,-,2.0
"Boyle, Tim",,,,,,,-,-,,,,,,,,,,,,,,,
"Brennan, Luke",,,,,,,,,,,-,1,1,,,,,,,,,,2.0
"Brown, Campbell",,,-,-,1,-,-,-,1,1,2,1,-,-,3,-,1,1,-,-,1,-,12.0
"Campbell, Robert",-,1,2,-,-,1,1,-,1,1,2,2,-,2,2,2,-,-,1,-,3,-,21.0
"Clarke, Tim",1,-,-,-,-,1,-,-,-,1,-,1,-,-,,,,,-,-,-,-,4.0
"Crawford, Shane",1,-,-,-,-,-,,2,-,,,,,,,1,-,1,-,-,-,-,5.0
"Croad, Trent",-,1,4,-,1,-,,,2,2,,,-,1,-,-,1,2,1,-,1,-,16.0
"Dawson, Zac",-,-,-,2,2,1,-,-,,,,,,,-,-,-,1,,,,,6.0
"Dixon, Ben",2,4,-,-,1,1,-,2,-,1,-,-,-,2,2,1,-,-,-,1,2,1,20.0
"Dowler, Beau",,,,,,,,,,,,,,,,,,-,1,,,,1.0
"Everitt, Peter",2,-,1,2,1,-,-,-,1,2,1,,,3,1,,1,,,,,,15.0
"Franklin, Lance",,,,,,,,,2,-,-,-,-,-,1,-,-,-,1,1,1,-,6.0
"Gilham, Stephen",,,,,,,,,,,,,,,,,,,-,-,-,1,1.0
"Guerra, Brent",-,-,-,-,1,1,-,-,-,,,,-,,,,,-,-,-,-,-,2.0
"Hodge, Luke",-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,3.0
"Jacobs, Danny",1,2,1,-,1,1,,-,-,-,,,,,,,,,,,,,6.0
"Kane, Ben",,,,,,,-,-,-,-,-,,,,,,,-,-,-,-,,
"Ladson, Rick",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,4.0
"Lewis, Jordan",1,1,1,-,-,-,-,,1,-,-,-,-,1,2,-,1,-,,-,1,1,10.0
"McGlynn, Ben",,,,,,,,,,-,-,-,,,,,,,,,,-,
"Miller, Harry",,,,,,,-,-,,,,,,-,-,,,,,,,,
"Mitchell, Sam",-,-,2,-,-,-,-,-,-,-,-,-,-,1,2,-,-,2,-,-,-,-,7.0
"Murphy, Tom",,,,,,,,,,,,1,,-,-,1,-,1,2,,,,5.0
"Osborne, Michael",-,-,-,-,,,,,,,,,,,,,,,,,,,
"Ries, Nick",,,,,-,-,,,,-,-,-,-,,-,-,-,,,,,,
"Roughead, Jarryd",1,-,1,1,-,-,1,-,-,2,1,1,1,-,2,1,1,,,1,-,1,15.0
"Sewell, Brad",1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,4.0
"Smith, Joel",-,-,-,-,2,1,-,1,-,-,-,-,-,-,,,-,,-,-,-,-,4.0
"Taylor, Simon",,,,,,,,,-,-,-,-,-,,,1,-,,,,,,1.0
"Thurgood, Josh",,,,,,,,,,-,-,,,,,,,,,,,,
"Vandenberg, Richard",-,-,-,-,-,-,-,-,,,,,-,-,,-,,-,-,-,-,-,
"Williams, Mark",-,-,1,-,1,1,1,-,1,-,-,-,,-,-,1,,-,1,-,-,1,8.0
"Young, Clinton",-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,,,,,
Totals,11,9,16,6,11,8,3,5,9,11,7,8,3,11,17,9,8,8,10,3,9,7,189.0
Opponent,FR,CW,GE,CA,ES,KA,BL,ME,SY,WB,PA,RI,SK,WC,AD,BL,CW,FR,CA,ES,KA,GE,
