Player,R1,R2,R3,R4,R5,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R18,R19,R20,R21,R22,R23,R24,QF,SF,PF,Tot
"Bailey, Max",,,,,,,,-,-,-,,-,-,-,-,1,-,-,1,-,1,,-,-,-,3.0
"Bateman, Chance",1,1,-,-,1,1,-,1,-,,,,-,-,,,,,-,-,,-,-,1,-,6.0
"Birchall, Grant",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,-,,-,-,-,3.0
"Breust, Luke",,,,,,,3,1,1,1,1,3,1,2,2,2,2,2,1,-,5,1,-,,,28.0
"Bruce, Cameron",-,-,-,1,-,,,,,,,,,,,,,,-,1,-,1,,,,3.0
"Burgoyne, Shaun",1,3,-,1,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,9.0
"Cheney, Kyle",,,,,,,,,,-,,,-,-,-,-,-,-,,,,-,,,,
"Ellis, Xavier",,,-,-,-,-,,,,,,,,,-,1,-,,,,,-,,,,1.0
"Franklin, Lance",4,3,2,5,2,4,6,7,7,,3,7,,1,2,7,1,3,7,5,5,,3,5,1,90.0
"Gibson, Josh",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Gilham, Stephen",-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
"Guerra, Brent",,,1,-,1,1,-,-,1,-,-,,-,-,-,-,-,-,-,-,1,-,-,-,1,6.0
"Hale, David",1,1,3,1,1,,-,,,,,2,3,1,4,2,-,2,3,-,4,1,1,1,1,32.0
"Hodge, Luke",,-,2,-,-,1,2,2,2,2,-,-,-,-,-,2,,-,-,1,-,,3,1,3,21.0
"Johnson, Paul",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Ladson, Rick",-,-,-,-,-,1,,,,,,-,,,,,-,1,,,,-,,,,2.0
"Lewis, Jordan",-,-,1,1,-,2,-,-,-,-,-,3,2,,,1,-,1,2,-,1,,-,-,-,14.0
"Lisle, Jordan",,,,,,,,,,4,,-,-,-,,,,,,,,1,,,,5.0
"Milne, Riley",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Mitchell, Sam",-,-,,-,1,-,-,-,1,-,-,-,-,3,-,-,-,-,1,-,,-,-,1,2,9.0
"Murphy, Tom",,,,,,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Osborne, Michael",1,3,-,,,,1,1,-,2,1,1,3,-,1,1,-,-,,,1,2,-,-,-,18.0
"Puopolo, Paul",,,,,,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,1,4.0
"Renouf, Brent",1,-,1,-,-,2,,,,,-,,,,,,,,,,,,,,,4.0
"Rioli, Cyril",1,1,,-,-,,,1,2,5,1,1,1,,,1,1,2,3,-,-,,1,2,2,25.0
"Roughead, Jarryd",3,2,2,1,3,-,-,1,2,2,-,,,,,,,,,,,,,,,16.0
"Savage, Shane",-,-,-,-,-,1,-,-,-,,-,2,3,-,-,-,,,,,-,1,,,,7.0
"Schoenmakers, Ryan",,,,,,,,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,
"Sewell, Brad",-,1,-,-,-,1,2,-,-,-,-,-,-,,,-,-,1,-,-,-,,-,-,-,5.0
"Shiels, Liam",-,2,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,1,-,7.0
"Smith, Isaac",,,,,,-,1,,,,,1,1,-,-,-,-,1,1,1,-,3,2,1,-,12.0
"Stratton, Ben",-,-,-,,,,,,,,,,,,,,,,,,,-,,-,-,
"Suckling, Matt",-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Whitecross, Brendan",-,,,,,-,-,-,1,-,-,-,1,-,2,-,1,-,2,-,1,-,-,-,1,9.0
"Young, Clinton",1,1,-,1,-,-,,,,2,-,,,-,-,,,,,,,,,,,5.0
Totals,14,18,12,12,10,17,15,15,17,19,6,20,15,7,16,18,5,13,23,9,19,10,10,13,12,345.0
Opponent,AD,ME,RI,WC,GE,PA,SK,SY,WB,FR,GE,GC,ES,CW,BL,ME,FR,NM,PA,CA,WB,GC,GE,SY,CW,
