Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Alessio, Steven",,,1,-,-,2,1,3,1,2,1,2,,1,-,-,,,,,,,-,-,14.0
"Bannister, Jordan",,,,,-,,,,,,,,,-,2,1,-,,,,,,,,3.0
"Barnard, Paul",-,2,1,-,-,-,3,1,1,-,1,2,2,-,-,1,1,1,1,1,-,-,-,-,18.0
"Blumfield, Justin",1,2,2,-,-,-,1,1,-,1,-,3,-,-,-,-,1,1,1,-,,,-,-,14.0
"Bolton, Mark",1,-,-,,,,-,,,1,1,1,2,1,-,1,2,1,2,-,1,3,-,-,17.0
"Bullen, Marcus",,,,,,,,,,,,,,,,,,,,,-,-,,,
"Caracella, Blake",-,1,1,1,-,-,1,1,-,-,-,-,-,1,1,-,-,-,-,-,-,1,1,-,9.0
"Davies, James",,,,,,,,,,,-,,,,,,,,,,,,,,
"Fletcher, Dustin",-,1,-,-,1,-,-,-,1,1,,-,1,,,,,-,-,-,-,2,1,,8.0
"Forster-Knight, Robert",-,-,-,-,-,-,-,1,-,1,1,1,-,-,,,-,,1,-,,,,-,5.0
"Hall, Ken",,,,,,,,,,,,-,,,,,,,,,,,,,
"Harvey, Shane",,,,,,-,-,-,-,-,,,,,,,,-,,,,-,,,
"Heffernan, Chris",-,1,-,-,-,-,-,-,1,-,-,1,-,-,-,-,1,1,-,-,-,,-,-,5.0
"Henneman, Aaron",-,1,-,-,1,-,,,,,,-,,,,,,,,,,-,,,2.0
"Hille, David",4,-,1,1,-,1,2,1,-,,3,1,1,,1,1,1,-,1,,-,1,,,20.0
"Hird, James",1,1,2,1,-,1,,,,,,,,-,5,1,1,1,1,-,-,1,,-,16.0
"Hunt, Sam",,,,,,,,,,,,,,,,,,,,-,,-,-,,
"Jacobs, Danny",2,1,2,-,3,1,-,3,-,1,3,-,1,5,3,1,1,-,1,1,2,-,1,1,33.0
"Johnson, Jason",1,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,1,-,-,1,1,-,2,-,8.0
"Johnson, Mark",-,-,-,-,-,-,-,-,2,-,1,-,1,-,-,-,-,2,1,1,-,1,-,1,10.0
"Lloyd, Matthew",3,1,1,5,-,2,,,,,,,,4,3,2,2,1,-,5,1,4,-,,34.0
"Lucas, Scott",1,,,,,,-,2,1,1,2,2,2,1,-,-,1,2,-,-,-,-,1,2,18.0
"McAlister, Daniel",,,,,,-,,,,,,1,-,,,,,,,,,,,,1.0
"McGrath, Cory",,,,1,-,-,-,-,,,,,,,,,,,,,,,,-,1.0
"McVeigh, Mark",1,-,1,1,1,-,2,-,1,-,2,-,-,-,-,-,1,-,3,-,1,-,-,-,14.0
"Mercuri, Mark",1,-,-,-,-,,,1,3,1,-,-,-,,,,,,,,,,,,6.0
"Misiti, Joe",-,-,-,-,-,-,-,,,,,,,,,,-,-,-,1,-,-,1,-,2.0
"Moorcroft, Gary",-,-,,,,,,,,-,-,,-,,2,1,-,-,-,1,-,1,1,-,6.0
"Peverill, Damien",-,1,-,-,-,,,,-,-,1,-,1,1,1,-,-,-,-,-,1,-,-,-,6.0
"Ramanauskas, Adam",1,-,-,-,1,-,-,3,-,1,1,-,-,-,2,-,1,-,-,,-,-,-,2,12.0
"Reynolds, Joel",,,-,-,,,,-,1,1,-,,,1,-,-,,,,,,,,,3.0
"Richards, Ted",,1,,-,,,,,,,,,,,,,,,,,,,,,1.0
"Rioli, Dean",,,,,-,-,1,1,1,,,,1,-,1,-,1,1,,-,-,,-,1,8.0
"Salmon, Paul",,,,,,,2,-,2,-,2,,2,-,,,1,-,1,1,-,1,1,1,14.0
"Wellman, Sean",2,1,-,,,-,3,-,1,1,1,-,1,4,-,1,1,-,1,1,-,1,3,-,22.0
"Welsh, Andrew",,,,,,,2,1,-,-,-,-,1,-,-,-,,,-,1,-,,1,-,6.0
Totals,19,14,12,10,7,7,18,19,17,12,20,14,16,19,22,10,17,11,14,14,7,16,13,8,336.0
Opponent,GE,RI,BL,AD,CW,FR,CA,SK,SY,KA,PA,HW,ME,WB,WC,GE,RI,BL,AD,CW,FR,CA,WC,PA,
