Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Adkins, Damien",,,,,,,,,,,,,,,,,-,1,-,,,,,,,1.0
"Betheras, Rupert",-,-,-,-,-,-,-,-,1,-,1,-,1,1,-,1,-,-,-,1,,1,-,1,-,8.0
"Buckley, Nathan",1,3,-,1,1,1,-,-,-,2,-,1,1,-,-,,-,1,-,-,,,,-,-,12.0
"Burns, Scott",2,-,3,-,1,-,-,-,1,-,-,1,-,-,-,1,-,-,2,1,-,-,-,-,-,12.0
"Clement, James",-,1,-,2,1,-,-,-,1,-,-,2,-,-,1,1,-,-,-,-,-,2,-,-,1,12.0
"Cloke, Jason",,1,1,-,2,1,3,3,1,1,1,-,2,-,-,-,-,-,-,-,1,1,1,3,,22.0
"Cole, Richard",-,,,,,,,,,,-,-,-,-,-,-,,-,-,,,,,,,
"Cummings, Scott",-,-,,,-,,,-,,,,,-,,,,,,,,,,,,,
"Davis, Leon",-,-,-,-,-,1,,,2,-,1,-,-,-,-,-,1,-,-,-,-,-,2,-,-,7.0
"Davis, Nick",-,-,-,3,2,-,-,-,1,-,,,,-,-,-,-,,,2,-,-,-,-,-,8.0
"Didak, Alan",,,,-,-,-,-,,,-,1,-,-,-,2,-,-,-,-,-,-,,-,-,1,4.0
"Dimattina, Andrew",-,,,,,,,,,,,,,,,,-,,,,,,,,,
"Fraser, Josh",-,-,-,-,1,1,1,1,-,1,4,2,3,-,1,2,-,1,1,-,-,1,-,1,1,22.0
"Freeborn, Glenn",-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,,,-,1,1,1,-,-,1,6.0
"Holland, Brodie",1,-,-,-,-,-,-,1,-,-,-,,,,,,,,,-,-,-,,,,2.0
"Johnson, Ben",-,-,-,,,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2.0
"Kinnear, Ben",,,-,,,,,,,,,,,,,,,,,,,,,,,
"Licuria, Paul",-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,1,-,5.0
"Lockyer, Tarkyn",-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,1,1,1,1,-,1,-,-,8.0
"Lonie, Ryan",,-,-,-,-,-,-,-,-,,,,,,,1,-,-,1,3,2,-,-,2,1,10.0
"McGough, Mark",,,,1,-,-,1,-,-,1,1,-,-,-,-,,,1,-,2,-,-,,,,7.0
"McKee, Steven",,,,-,-,2,-,-,-,-,1,1,-,-,2,1,-,-,-,1,-,-,-,1,-,9.0
"Molloy, Jarrod",,,,,,,-,2,-,-,,,,,,,,,,,,1,-,,-,3.0
"OBree, Shane",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,
"Prestigiacomo, Simon",1,1,-,-,1,-,-,-,-,1,-,3,-,1,-,-,,3,-,-,-,-,-,1,1,13.0
"Richardson, Mark",1,-,-,,,,,,,,2,-,,-,-,,,,,,1,1,,,,5.0
"Rintoul, Chad",1,-,-,,,,,,,,,,,,,,,,,,,,,,,1.0
"Rocca, Anthony",4,4,-,1,1,6,6,4,1,3,2,1,2,-,3,1,2,-,2,2,2,,3,1,-,51.0
"Scotland, Heath",-,-,-,-,-,,,,,,,-,-,1,-,1,-,-,-,1,1,1,-,-,-,5.0
"Steinfort, Carl",,,1,-,-,-,,,,,,,,,,-,-,,,,,,-,-,-,1.0
"Tarrant, Chris",1,-,,-,,,2,2,-,3,3,1,-,,,1,-,2,-,-,2,2,-,1,3,23.0
"Wakelin, Shane",-,-,1,-,1,2,1,1,-,-,-,-,2,1,2,-,-,-,-,-,-,2,-,-,1,14.0
Totals,12,11,6,8,12,16,16,14,8,12,17,12,11,7,11,11,4,10,7,15,11,13,7,12,10,273.0
Opponent,RI,WC,CA,HW,ES,SK,WB,BL,PA,SY,ME,FR,KA,AD,GE,RI,WC,CA,HW,ES,SK,WB,PA,AD,BL,
