Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Bassett, Nathan",1,1,1,-,-,2,,1,-,-,-,-,-,-,-,-,1,1,-,,-,-,1,2,11.0
"Biglands, Rhett",2,1,2,1,-,3,1,2,-,-,2,1,2,1,2,1,-,-,,-,-,-,2,-,23.0
"Bock, Nathan",,,,,,,,,,,,,,,,1,,,1,1,1,2,-,-,6.0
"Bode, Matthew",1,1,2,2,1,1,,1,-,1,1,-,-,1,2,-,1,-,1,-,-,1,-,1,18.0
"Burton, Brett",1,2,-,-,,,-,-,2,2,1,,1,1,1,2,2,-,,,,,,1,16.0
"Clarke, Matthew",-,1,2,-,1,1,1,2,-,,,,,,,1,3,-,-,-,1,-,2,-,15.0
"Doughty, Michael",,1,2,1,1,1,1,-,1,-,-,1,-,1,2,-,-,1,1,2,-,-,4,1,21.0
"Douglas, Richard",,,,,,,,,,,,,,,,,,,,,2,1,1,,4.0
"Edwards, Tyson",-,-,-,,-,2,-,-,,-,1,1,1,-,-,-,1,-,-,-,-,-,1,-,7.0
"Goodwin, Simon",-,-,2,1,3,1,1,-,-,4,-,3,1,2,1,1,1,2,1,2,-,2,-,-,28.0
"Hart, Ben",-,1,-,-,-,1,2,-,,,,,,,,-,-,-,,-,-,,,,4.0
"Hentschel, Trent",-,,-,-,-,2,1,-,1,1,1,2,-,1,-,,1,1,2,-,1,,,,14.0
"Johncock, Graham",-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,-,-,-,4,-,1,-,2,3,13.0
"Knights, Chris",-,-,,-,-,,-,,-,-,1,1,,,,,,,,,-,,,,2.0
"Maric, Ivan",,,,,,2,,,,1,-,1,-,3,-,,,,-,,,,,,7.0
"Massie, Kris",,,-,-,1,-,-,-,-,1,-,3,-,1,-,2,-,1,-,1,,-,-,,10.0
"Mattner, Martin",1,3,,,3,1,1,1,-,-,-,-,2,-,1,2,-,-,-,1,1,-,2,-,19.0
"McGregor, Ken",-,1,-,1,3,-,2,1,1,-,-,1,2,1,1,3,-,1,1,,,,,,19.0
"McLeod, Andrew",-,-,-,-,-,-,-,2,-,-,-,-,-,1,-,-,,,1,-,-,,,-,4.0
"Perrie, Ian",-,1,-,1,,,,,,,,,,,,,,,,,-,2,2,-,6.0
"Porplyzia, Jason",,,,,-,-,-,,,,,,-,,-,,-,1,1,,,-,1,1,4.0
"Reilly, Brent",1,-,1,2,-,1,-,1,-,-,-,-,-,1,1,-,-,-,2,1,1,1,1,1,15.0
"Ricciuto, Mark",1,1,-,4,,,-,1,-,3,-,2,1,-,1,-,2,1,,-,,,,,17.0
"Rutten, Ben",2,-,-,1,1,1,2,-,-,-,1,-,-,-,-,-,1,-,2,-,-,-,1,-,12.0
"Shirley, Robert",1,-,1,-,-,-,-,1,1,2,-,1,-,2,-,-,1,1,1,1,1,-,1,2,17.0
"Skipworth, Hayden",,,1,1,-,,,,1,,,,,-,,,,,,-,,,,,3.0
"Stevens, Scott",,1,,,,,-,2,2,-,-,-,1,1,1,1,-,-,2,1,,2,1,-,15.0
"Thompson, Scott",-,2,2,2,,2,-,-,1,1,2,-,1,-,2,1,1,-,1,1,-,2,3,1,25.0
"Torney, Jason",,,,,,,,,,,,-,1,1,2,-,,,,,,1,2,2,9.0
"Vince, Bernie",-,,,,-,-,,,,,,-,,,,,,,,,,,,,
"Welsh, Scott",,,,,,,,,,,,,,,,,,,-,-,-,2,-,1,3.0
"van Berlo, Nathan",-,2,4,-,-,2,2,-,2,2,1,,,,,,1,-,1,3,1,-,-,1,22.0
Totals,11,19,20,17,14,23,14,15,13,18,11,18,13,19,17,15,16,10,22,14,10,16,27,17,389.0
Opponent,CW,WC,ME,FR,WB,PA,KA,RI,CA,ES,BL,SK,GE,SY,HW,KA,WC,CW,FR,WB,PA,ME,FR,WC,
