Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Aylett, Allen",4,-,1,3,-,3,2,2,1,,,2,3,-,1,3,4,-,29.0
"Batchelor, Keith",-,-,,,,,,,,-,,,,-,,,-,,
"Bourke, Vin",,,,,,,,,-,,,,,,,,,,
"Brady, John",-,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,-,
"Burt, Bobby",,,,,,,,,,,-,,,,2,,,,2.0
"Crampton, Colin",,,,,,,,,,,1,-,-,,,,,,1.0
"Dean, Ken",-,-,,,,,-,,,,,,,-,,,,,
"Dean, Norm",,,,-,,-,,,-,-,-,-,-,-,,,,,
"Doolan, Neil",-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,1,-,1.0
"Dugdale, John",1,5,2,3,1,-,-,1,-,2,5,7,-,,,2,2,6,37.0
"Dwyer, Laurie",-,-,-,-,1,-,-,-,1,1,-,-,-,-,-,1,-,-,4.0
"Eastmure, Gerald",3,4,2,1,-,3,2,1,3,4,2,3,2,1,,1,-,1,33.0
"Edwards, Jack",-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,
"English, Garry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Gaudion, Michael",,,,,,,,,,-,1,-,-,1,1,-,,,3.0
"Hamilton, Peter",-,-,,,,,,,,,,,,,,,,,
"James, Ron",,,,,,,,,,,,,,,,,,-,
"Lawrence, Jack",,,,,,,-,-,,,,,,-,,-,-,,
"MacQuire, Fred",,,,,,,,,,,,,,1,-,,,,1.0
"Mantello, Albert",,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,2.0
"Martyn, Bryan",1,-,-,-,-,1,-,2,-,-,-,-,-,1,-,-,-,-,5.0
"McCabe, Bill",-,,,,,,,,,,,,,-,-,-,,,
"McKindlay, Rod",,-,,,,,,,-,,,,,,,,,,
"McMahon, Kevin",,,-,-,-,,,,,,,,-,,,,,,
"Meade, Kevin",,,,-,,,,,,,,,,,,,,,
"Murphy, Ray",-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,3.0
"OSullivan, Peter",,-,,-,-,-,,,-,-,,,,,,,1,-,1.0
"Pattinson, Bob",,,,,,,,,,,,,-,,,,,,
"Pelly, Tom",,,,,,,,-,-,-,,,,-,2,1,-,-,3.0
"Quade, Tom",-,,,,,,,,,,,,,,,,,,
"Ritchie, Max",,,-,,-,-,-,-,,,-,,,,1,-,-,-,1.0
"Robertson, Keith",-,-,-,,,,,,,,-,-,,,,,,,
"Russell, James",-,,-,,1,-,-,-,,-,-,-,-,-,-,-,-,-,1.0
"Schofield, Peter",,,3,1,2,2,2,1,-,1,-,3,1,-,4,-,3,2,25.0
"Spencer, Jock",5,,3,1,4,4,5,3,1,-,,,2,1,2,,,,31.0
"Teasdale, Noel",,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,
"Templar, Len",-,-,2,2,-,-,-,,,,3,-,,,,,,-,7.0
"Walsh, Ron",,,,,,,,-,,-,,,,,,,,,
"Williams, Merv",1,-,,,,,,,,,1,2,-,-,,,,,4.0
"Wiltshire, Bob",,,-,1,-,-,-,-,-,-,,,,,-,-,-,-,1.0
"Witnish, Ivor",,,,,,,-,,,,,,,,-,-,,,
Totals,15,9,13,12,9,13,11,10,7,11,13,17,8,5,13,8,11,10,195.0
Opponent,RI,GE,HW,SK,FO,CW,SM,FI,CA,ME,ES,RI,GE,HW,SK,FO,CW,SM,
