Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Anderson, Jed",2,2,5,,,,,,,,,,,,,,,,,,4,1,1,,,15.0
"Bailey, Max",3,4,-,3,1,,1,2,4,,-,1,,-,-,1,1,,,2,1,,1,3,-,28.0
"Birchall, Grant",3,6,3,3,-,3,2,1,,3,4,1,,,,,,,,3,4,4,4,5,-,49.0
"Breust, Luke",-,2,2,1,3,1,5,1,2,1,2,4,3,2,6,4,1,1,4,2,2,2,4,3,3,61.0
"Burgoyne, Shaun",5,5,4,6,5,4,-,4,1,6,2,4,2,1,3,,,5,2,2,3,5,5,3,-,77.0
"Ceglar, Jonathon",,,,,,,,,,,,,2,,,,,-,,,,,,,,2.0
"Cheney, Kyle",,,,,,,,,2,1,,,,,-,4,,,,,,,,,,7.0
"Duryea, Taylor",,,2,1,,1,2,3,-,4,4,-,2,3,3,1,3,3,2,1,,1,,,,36.0
"Ellis, Xavier",,,,,,,,,,,,-,2,,,,,,,,,,,,,2.0
"Franklin, Lance",3,2,5,3,-,5,2,4,2,3,2,4,7,4,,,2,2,,5,-,4,,6,5,70.0
"Gibson, Josh",-,1,1,-,1,1,2,,1,1,-,-,1,-,1,1,2,1,-,2,-,1,1,2,2,22.0
"Grimley, Sam",,,,,,,,,5,3,,,,,,,,,2,,,,,,,10.0
"Guerra, Brent",3,-,1,,1,2,,2,1,1,-,1,,,1,-,4,3,4,,3,,3,1,1,32.0
"Gunston, Jack",-,,1,-,2,2,1,4,4,,1,2,2,3,2,1,1,1,1,2,3,2,2,3,4,44.0
"Hale, David",3,1,1,-,1,-,2,3,,-,2,2,-,3,-,5,1,-,2,1,1,4,2,4,2,40.0
"Hill, Bradley",4,2,6,-,2,2,3,,5,3,4,1,4,7,5,3,1,1,2,-,2,2,3,1,3,66.0
"Hodge, Luke",,3,6,3,3,7,10,7,4,4,1,2,3,4,6,5,3,2,,5,2,3,2,2,4,91.0
"Lake, Brian",,,,,1,1,1,1,2,-,1,-,-,1,-,-,1,1,1,-,3,1,-,-,1,16.0
"Langford, Will",,,,,,,,,,,,,,,,-,,,,,,,,,,
"Lewis, Jordan",7,3,3,3,7,1,3,6,5,5,5,4,3,6,3,5,3,4,3,6,,6,2,5,4,102.0
"Mitchell, Sam",7,5,2,3,2,6,2,4,2,3,5,2,3,6,4,,4,2,4,1,4,-,4,8,1,84.0
"Osborne, Michael",,,,2,5,2,1,-,,,,,,,,,,,,,,,,,,10.0
"Puopolo, Paul",3,2,-,2,-,1,1,3,2,3,2,,,2,5,4,5,2,3,3,,4,3,5,3,58.0
"Rioli, Cyril",5,7,5,6,6,,,,,,,,,4,4,-,8,2,6,4,2,,,3,1,63.0
"Roughead, Jarryd",3,4,-,4,3,3,1,1,4,2,2,2,3,2,1,2,3,2,1,2,2,2,3,2,3,57.0
"Savage, Shane",2,-,,1,-,,,,,,,4,2,1,3,3,5,9,5,1,5,3,,,,44.0
"Schoenmakers, Ryan",2,1,-,-,,,,,,,,,,,,,,,,,,,,,,3.0
"Sewell, Brad",5,2,,,,2,6,1,5,8,3,4,7,2,,6,5,1,3,5,3,1,2,2,2,75.0
"Shiels, Liam",1,6,8,4,1,2,3,4,5,3,7,6,1,,,,,,,,-,,1,1,2,55.0
"Simpkin, Jonathan",,,,,,2,-,6,8,4,3,3,4,4,4,-,5,,1,,,,,,1,45.0
"Smith, Isaac",4,3,4,4,2,3,3,3,4,4,2,,1,3,3,2,3,5,8,2,5,3,4,4,1,80.0
"Spangher, Matthew",,,,,,,,-,,,,,,,,,,,1,,,1,1,,,3.0
"Stratton, Ben",1,1,-,1,1,1,2,-,2,2,1,2,1,-,1,2,4,-,1,2,1,-,2,-,2,30.0
"Whitecross, Brendan",,,,,,,,,,,,,3,1,1,-,1,1,1,1,-,1,4,1,,15.0
Totals,66,62,59,50,47,52,53,60,70,64,53,49,56,59,56,49,66,48,57,52,50,51,54,64,45,1392.0
Opponent,GE,WC,CW,FR,NM,AD,SY,GW,GC,ME,CA,WC,BL,GE,PA,WB,ES,RI,SK,CW,NM,SY,SY,GE,FR,
