Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Ambrose, Patrick",,,,,,,,,,,,-,,,,,,,,,,,,
"Bryan, Nick",,,,,,,-,,,,,,,,,,,,,,,,,
"Cahill, Ned",1,1,,,,,,,,,,,-,,,,,,,,,,,2.0
"Caldwell, Jye",2,3,,,,,,,,,,,,,,,,,,,,,6,11.0
"Clarke, Dylan",,,,,,,,,,,,,,,,,,,3,5,3,3,,14.0
"Cox, Nik",3,4,2,1,2,2,1,-,1,2,2,2,1,1,-,3,5,3,2,-,,-,-,37.0
"Cutler, Tom",-,-,3,,,,,,,,,,-,,1,4,1,-,1,4,2,2,2,20.0
"Draper, Sam",3,1,,,,,,,,,,,2,1,2,2,3,3,3,2,3,2,5,32.0
"Durham, Sam",,,,,,,,,,,,,,,,,1,-,3,2,-,3,4,13.0
"Francis, Aaron",1,-,-,-,-,-,,-,-,-,,-,,,,,,,2,1,4,4,3,15.0
"Gleeson, Martin",,1,,,,,,,,,,,,,,2,-,,,-,-,,1,4.0
"Guelfi, Matt",,,2,1,-,-,2,4,3,2,2,1,3,3,-,-,1,-,,3,3,6,5,41.0
"Ham, Brayden",2,5,5,4,1,6,1,4,2,-,-,-,2,3,1,3,4,1,-,,,,,44.0
"Heppell, Dyson",3,,,1,-,2,3,2,2,1,3,1,3,-,3,,6,3,2,,4,4,1,44.0
"Hind, Nick",8,-,2,5,2,4,4,5,5,3,3,10,4,1,-,5,2,1,-,1,3,4,,72.0
"Hooker, Cale",-,-,2,2,1,3,2,1,-,2,1,1,1,2,-,-,-,1,,,,,,19.0
"Jones, Harry",-,2,-,1,1,2,4,3,2,-,2,-,2,1,-,1,,,,,,,,21.0
"Langford, Kyle",1,1,1,5,4,2,2,3,2,5,5,8,2,5,3,2,,,3,,,,,54.0
"Laverde, Jayden",1,3,-,-,2,1,1,-,-,-,3,-,-,1,-,-,-,-,-,-,1,1,-,14.0
"McDonald-Tipungwuti, Anthony",4,3,1,2,3,2,-,1,3,1,2,-,-,3,4,2,1,1,2,-,,,,35.0
"McGrath, Andrew",7,3,3,1,2,2,7,2,4,3,3,-,,,,,,,,,1,1,-,39.0
"Merrett, Zach",8,2,7,11,3,3,5,13,5,4,8,7,4,6,9,6,7,3,6,2,2,1,5,127.0
"Parish, Darcy",6,2,4,5,5,7,7,6,7,7,5,9,8,5,15,2,7,4,7,4,6,3,6,137.0
"Perkins, Archie",,,6,2,4,4,3,3,2,3,7,3,1,2,1,4,1,1,1,-,3,3,-,54.0
"Phillips, Andrew",,,,,,1,,3,1,2,3,1,,,,,,,,,,,,11.0
"Redman, Mason",2,-,2,,1,2,1,2,1,-,3,1,-,1,1,4,1,2,2,2,4,3,1,36.0
"Reid, Zach",,,,,-,,,,,,,,,,,,,,,,,,,
"Ridley, Jordan",-,-,-,-,-,,3,2,-,-,2,2,1,2,-,1,1,3,-,-,2,-,1,20.0
"Shiel, Dylan",4,2,,,,,,,,,,,,,,,,1,2,4,4,1,1,19.0
"Smith, Devon",3,4,5,4,-,3,2,3,1,,,,-,2,5,7,-,-,1,1,3,2,6,52.0
"Snelling, Will",2,2,1,3,2,1,5,3,4,3,-,,,,3,2,3,3,6,-,4,-,-,47.0
"Stewart, James",,,,,,,1,-,1,2,-,-,3,1,2,-,1,-,-,-,1,2,-,14.0
"Stringer, Jake",,,5,2,3,5,6,1,,,-,2,10,7,8,7,5,7,4,6,5,6,1,90.0
"Waterman, Alec",,,3,2,3,,,,,3,-,-,,3,3,2,2,,,1,1,2,2,27.0
"Wright, Peter",3,-,1,1,2,1,3,-,-,4,,,-,-,1,2,1,3,-,1,2,1,1,27.0
"Zaharakis, David",,,,-,,1,-,,1,3,3,5,,-,,,,3,,,,,,16.0
"Zerk-Thatcher, Brandon",,,1,-,,-,,,,,-,,-,-,,,,,,,,,,1.0
Totals,64,39,56,53,41,54,63,61,47,50,57,53,47,50,62,61,53,43,50,39,61,54,51,1209.0
Opponent,HW,PA,SK,SY,BL,CW,CA,GW,FR,NM,WC,RI,HW,ME,GE,AD,NM,GW,SY,WB,GC,CW,WB,
