Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Annear, John",,,,-,-,-,1,-,1,-,-,-,-,-,1,1,3,-,-,-,1,-,,8.0
"Barich, Adrian",,,,,-,-,-,,,2,-,-,2,1,1,,-,,,-,,,,6.0
"Brennan, Michael",-,-,-,-,1,-,,,-,-,,-,,-,-,2,-,-,-,1,-,-,,4.0
"Caton, Kevin",,,,,,,,,,,,,,,,,,-,,,,,,
"Cormack, Joe",,,,,,,-,1,1,1,,,,,,-,,,,1,,-,,4.0
"Gastev, John",-,1,3,-,1,1,-,-,,-,1,-,1,,,,,-,-,,-,-,-,8.0
"Glendinning, Ross",8,3,3,-,5,2,,,2,-,2,4,4,,1,-,,5,3,-,1,1,3,47.0
"Hart, David",1,-,3,1,,-,1,-,-,-,1,,,2,3,1,-,1,-,-,2,4,-,20.0
"Holmes, Don",,,,,,,,,1,,,,,-,-,,,,3,1,2,,,7.0
"Hutton, Brent",,,,-,,,,,,-,,,,-,-,3,-,1,1,,,,,5.0
"Ishchenko, Alex",-,-,-,-,1,-,1,-,,,1,-,-,-,,,,,,,,,,3.0
"Keene, Laurie",,,,1,,,,-,-,-,,,,,,1,2,-,-,1,-,-,-,5.0
"Laidley, Dani",,2,1,-,1,-,-,-,,,,-,,,,,,,,,-,-,-,4.0
"Lamb, Dwayne",1,2,-,1,1,-,2,1,1,-,-,-,2,-,-,-,1,-,-,-,1,1,-,14.0
"Langdon, Karl",3,-,-,,,1,-,-,2,,,,,,,-,1,-,-,,3,2,1,13.0
"Lewis, Chris",,,,,,-,4,-,,,1,1,3,1,,,,,2,1,-,1,1,15.0
"Lockyer, Andrew",-,3,2,,1,-,1,-,4,-,-,-,-,-,-,-,,,,,-,-,1,12.0
"Mainwaring, Chris",1,-,2,-,-,,,,-,1,-,-,-,-,-,-,1,-,-,-,-,-,2,7.0
"Malaxos, Stephen",1,,,,,,,,,,-,,,,-,-,-,-,-,-,-,1,-,2.0
"Matera, Wally",,,,,,,,,2,3,-,1,1,1,1,,,2,4,3,-,-,1,19.0
"McKenna, Guy",-,-,-,-,,,-,-,-,-,,-,-,,,-,-,-,1,1,1,-,-,3.0
"Miles, Geoff",-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,4.0
"OConnell, David",,,,,,,,,,,,,,,1,,,1,1,1,-,1,1,6.0
"OConnell, Michael",-,-,1,-,-,,-,,,-,-,,-,,,,-,,,,,,,1.0
"Peos, Paul",1,,,,,,-,1,-,1,1,-,2,-,,,-,,,1,,,,7.0
"Rance, Murray",-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,,-,-,-,-,6.0
"Scott, Phil",1,-,-,-,-,2,-,-,-,2,-,1,-,1,1,1,1,,,,,,-,10.0
"Turner, Dean",-,-,-,-,2,1,,-,,,-,1,1,-,,,,-,-,-,,,-,5.0
"Ugle, Troy",,1,-,,-,-,,,-,,,,,,,-,-,,-,,,,,1.0
"Waterman, Chris",,,,,-,,,,,,,-,-,-,-,1,,1,,,,,,2.0
"Worsfold, John",-,-,-,-,-,-,-,-,,,-,-,2,-,2,-,1,-,-,-,2,-,-,7.0
"Wrensted, Murray",-,-,1,1,1,-,-,1,-,,,,,,2,1,1,,,,,,1,9.0
"Zanotti, Mark",-,-,-,-,-,-,-,2,-,2,-,,-,-,1,,-,,,,,,,5.0
Totals,17,15,17,4,14,7,10,6,14,13,10,8,18,6,14,11,13,11,15,11,13,11,11,269.0
Opponent,GE,ES,BB,CW,FO,NM,SK,HW,CA,RI,ME,SY,FI,ES,GE,BB,FI,ME,NM,SK,CW,FO,ME,
