Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Atkins, Rory",2,-,2,3,3,3,1,3,1,3,1,1,-,1,2,4,2,7,4,1,2,3,2,4,55.0
"Betts, Eddie",3,2,-,1,1,2,-,2,2,2,4,2,-,1,5,2,1,2,2,1,7,2,3,2,49.0
"Brown, Luke",1,5,-,1,1,3,1,1,-,1,1,1,3,1,,,-,2,3,5,3,1,1,-,35.0
"Cameron, Charlie",,,,,5,4,1,2,2,1,4,1,2,2,2,-,3,2,3,2,5,3,2,3,49.0
"Cheney, Kyle",-,2,2,4,2,1,2,-,1,2,2,2,2,2,2,1,-,-,3,1,1,1,-,-,33.0
"Crouch, Brad",7,1,,,,,-,6,,,,,3,6,4,2,1,5,4,1,4,5,2,3,54.0
"Crouch, Matt",1,5,5,2,1,7,5,2,,,-,-,2,2,3,3,7,2,4,3,4,3,4,12,77.0
"Douglas, Richard",1,1,3,4,5,5,5,1,2,3,1,1,1,-,1,3,3,1,1,1,-,3,-,1,47.0
"Ellis-Yolmen, Cam",,,,,,,,,,,,,,,,,,,1,,,1,,,2.0
"Hartigan, Kyle",,1,3,2,1,3,7,7,2,2,1,3,1,5,4,2,2,2,-,2,4,2,4,7,67.0
"Henderson, Ricky",,,,,,,2,3,2,4,4,,,,3,1,2,,,,,1,,,22.0
"Jacobs, Sam",1,3,4,2,2,-,4,4,1,1,1,1,-,1,5,2,3,1,,,2,2,-,1,41.0
"Jenkins, Josh",1,2,1,-,1,-,1,2,1,1,-,-,1,2,-,1,-,3,2,2,1,4,1,1,28.0
"Knight, Riley",,,-,,,,,,,,,,,,,,,,,,,,,,
"Laird, Rory",4,4,1,2,4,-,,,,,2,-,2,-,1,,8,-,3,3,3,5,1,1,44.0
"Lever, Jake",2,2,-,-,2,3,2,1,-,7,-,6,2,6,5,3,-,1,2,1,1,5,1,1,53.0
"Lynch, Tom",3,4,,4,1,4,2,2,1,2,3,1,4,2,2,2,4,-,1,4,2,2,-,2,52.0
"Lyons, Jarryd",,,-,3,2,3,,,1,2,1,1,3,2,1,4,4,2,-,5,3,2,1,3,43.0
"Mackay, David",1,3,1,2,2,-,3,,,,,1,3,4,4,3,,3,1,2,1,-,-,4,38.0
"McGovern, Mitch",3,2,2,1,1,1,2,2,2,-,1,2,4,-,-,-,3,5,,2,-,1,4,-,38.0
"Milera, Wayne",2,1,2,2,,,,1,1,2,1,,,,,,,,,,,,,,12.0
"OBrien, Reilly",,,,,,,,,,,,,,,,,,,4,2,,,,,6.0
"Seedsman, Paul",1,1,2,4,3,3,2,3,3,3,-,1,,,,1,,3,1,,,,,,31.0
"Sloane, Rory",2,4,2,2,4,3,4,3,3,2,3,3,3,2,7,5,4,2,3,3,6,,1,1,72.0
"Smith, Brodie",4,5,2,4,3,2,2,2,4,2,3,2,6,4,2,3,4,2,6,2,-,,5,-,69.0
"Talia, Daniel",-,1,3,-,1,2,3,-,2,1,2,1,3,4,5,4,-,-,4,1,1,-,-,1,39.0
"Thompson, Scott",3,1,7,2,5,2,9,4,2,3,,5,4,4,4,3,4,4,,1,2,3,5,5,82.0
"Walker, Taylor",3,2,1,2,2,2,1,7,2,2,1,3,1,4,4,-,1,,5,3,1,3,3,4,57.0
"van Berlo, Nathan",2,,,,,,,,2,2,,,,,,,,,,,,,,,6.0
Totals,47,52,43,47,52,53,59,58,37,48,36,38,50,55,66,49,56,49,57,48,53,52,40,56,1201.0
Opponent,NM,PA,RI,SY,HW,FR,WB,GE,GC,GW,SK,WC,NM,ME,CA,CW,GE,ES,BL,FR,PA,WC,NM,SY,
