Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Atkins, Rory",-,-,-,-,-,1,1,-,2,-,1,-,2,1,1,1,-,-,-,-,-,-,2,-,12.0
"Betts, Eddie",1,3,1,1,1,3,1,2,2,2,1,3,2,2,2,2,-,3,2,6,3,2,6,2,53.0
"Brown, Luke",-,-,-,-,1,-,-,-,-,-,-,-,-,-,,,-,-,1,1,-,-,-,-,3.0
"Cameron, Charlie",,,,,-,1,-,-,1,2,1,3,1,2,1,2,2,3,-,-,2,-,1,-,22.0
"Cheney, Kyle",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Crouch, Brad",-,-,,,,,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Crouch, Matt",-,-,-,-,-,-,-,-,,,-,-,-,-,1,-,-,-,1,1,-,-,-,-,3.0
"Douglas, Richard",-,1,-,1,-,1,2,-,2,-,1,2,1,2,1,-,1,-,-,-,-,1,-,1,17.0
"Ellis-Yolmen, Cam",,,,,,,,,,,,,,,,,,,4,,,2,,,6.0
"Hartigan, Kyle",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Henderson, Ricky",,,,,,,-,-,-,-,1,,,,-,1,-,,,,,-,,,2.0
"Jacobs, Sam",1,-,-,-,1,-,-,-,-,-,1,1,1,-,-,1,-,-,,,-,-,-,-,6.0
"Jenkins, Josh",2,5,1,2,2,2,5,1,-,1,9,3,-,1,4,3,-,1,4,3,3,2,3,-,57.0
"Knight, Riley",,,-,,,,,,,,,,,,,,,,,,,,,,
"Laird, Rory",-,-,-,-,-,-,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Lever, Jake",-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,3.0
"Lynch, Tom",1,3,,1,1,1,1,-,4,3,2,-,1,1,2,2,1,-,3,2,2,-,2,2,35.0
"Lyons, Jarryd",,,1,1,1,-,,,1,1,-,-,1,-,1,1,1,1,-,-,1,1,-,-,12.0
"Mackay, David",-,-,-,-,-,-,-,,,,,1,-,-,-,-,,-,-,1,1,-,-,-,3.0
"McGovern, Mitch",1,2,-,-,2,2,2,1,2,2,4,-,1,1,1,1,-,4,,2,3,3,-,1,35.0
"Milera, Wayne",-,1,-,-,,,,-,1,-,1,,,,,,,,,,,,,,3.0
"OBrien, Reilly",,,,,,,,,,,,,,,,,,,1,1,,,,,2.0
"Seedsman, Paul",-,-,-,-,-,-,-,1,-,-,-,-,,,,-,,1,-,,,,,,2.0
"Sloane, Rory",-,-,-,-,-,-,-,2,-,1,1,-,-,1,1,2,1,1,-,-,-,,-,-,10.0
"Smith, Brodie",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,1,1,-,,-,-,5.0
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Thompson, Scott",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,1,-,1,,-,-,-,-,1,3.0
"Walker, Taylor",2,2,1,4,2,-,1,1,4,6,5,1,2,3,-,1,-,,2,2,3,2,4,2,50.0
"van Berlo, Nathan",-,,,,,,,,-,-,,,,,,,,,,,,,,,
Totals,8,17,4,10,12,11,13,8,19,18,28,14,12,16,15,19,6,16,19,20,18,13,19,9,344.0
Opponent,NM,PA,RI,SY,HW,FR,WB,GE,GC,GW,SK,WC,NM,ME,CA,CW,GE,ES,BL,FR,PA,WC,NM,SY,
