Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Atkins, Rory",3,2,1,2,2,-,2,5,6,-,1,1,3,2,-,1,1,1,2,1,3,1,4,4,48.0
"Betts, Eddie",3,1,1,-,1,-,-,2,4,3,2,-,2,2,2,-,2,1,2,-,1,1,1,-,31.0
"Brown, Luke",-,1,-,1,1,-,1,-,-,-,1,-,1,-,,,-,-,-,-,-,-,-,1,7.0
"Cameron, Charlie",,,,,1,-,-,2,3,5,-,-,-,2,-,1,3,1,2,-,1,1,1,3,26.0
"Cheney, Kyle",-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,-,1,-,-,-,-,1,-,-,5.0
"Crouch, Brad",3,6,,,,,4,4,,,,,3,7,7,3,4,4,9,4,4,4,6,3,75.0
"Crouch, Matt",10,7,7,4,5,3,4,5,,,9,5,8,4,3,5,3,3,1,5,5,5,3,2,106.0
"Douglas, Richard",2,6,7,4,7,2,2,3,4,7,3,2,2,-,-,2,1,3,1,1,1,4,4,-,68.0
"Ellis-Yolmen, Cam",,,,,,,,,,,,,,,,,,,3,,,2,,,5.0
"Hartigan, Kyle",,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Henderson, Ricky",,,,,,,1,1,1,-,3,,,,-,-,2,,,,,1,,,9.0
"Jacobs, Sam",2,2,2,4,3,3,2,3,2,-,3,1,2,1,3,6,2,-,,,1,1,1,2,46.0
"Jenkins, Josh",-,1,-,2,-,-,-,1,1,-,-,3,-,2,2,2,1,1,-,1,-,1,-,-,18.0
"Knight, Riley",,,-,,,,,,,,,,,,,,,,,,,,,,
"Laird, Rory",1,2,2,1,1,1,,,,,1,1,1,-,2,,1,-,1,1,-,2,1,1,20.0
"Lever, Jake",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2.0
"Lynch, Tom",2,1,,2,1,3,1,-,-,2,1,-,1,1,1,1,1,-,-,2,-,-,2,-,22.0
"Lyons, Jarryd",,,3,4,1,5,,,3,6,4,3,4,5,5,4,3,7,6,4,3,3,6,4,83.0
"Mackay, David",3,3,1,2,2,2,1,,,,,4,2,4,-,3,,4,1,2,1,5,2,1,43.0
"McGovern, Mitch",-,2,-,1,-,-,-,-,-,1,-,-,1,-,1,-,-,-,,-,-,-,-,-,6.0
"Milera, Wayne",1,-,-,1,,,,-,1,1,1,,,,,,,,,,,,,,5.0
"OBrien, Reilly",,,,,,,,,,,,,,,,,,,4,3,,,,,7.0
"Seedsman, Paul",-,2,-,1,3,2,1,2,2,1,1,2,,,,1,,2,-,,,,,,20.0
"Sloane, Rory",4,2,7,6,4,4,-,9,4,3,3,9,7,3,10,8,6,4,2,4,3,,6,7,115.0
"Smith, Brodie",2,1,1,-,-,-,-,-,1,3,-,2,2,1,1,-,2,-,1,3,1,,2,3,26.0
"Talia, Daniel",-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Thompson, Scott",9,6,7,6,6,5,6,3,7,4,,6,9,5,4,4,8,4,,3,6,6,6,7,127.0
"Walker, Taylor",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"van Berlo, Nathan",-,,,,,,,,-,-,,,,,,,,,,,,,,,
Totals,45,45,39,42,38,30,25,40,40,38,33,40,48,39,43,41,42,35,35,34,30,38,45,38,923.0
Opponent,NM,PA,RI,SY,HW,FR,WB,GE,GC,GW,SK,WC,NM,ME,CA,CW,GE,ES,BL,FR,PA,WC,NM,SY,
