Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Armitage, David",4,1,1,2,-,4,2,1,,2,2,1,-,2,3,3,-,2,-,1,1,1,33.0
"Blake, Jason",1,1,1,,,,,,,,,,,,,,,,2,2,-,1,8.0
"Curren, Tom",,,,,,,,,,,,,,,,3,-,1,2,1,-,1,8.0
"Dal Santo, Nick",1,2,1,1,1,1,2,1,4,-,-,-,3,-,-,3,1,2,2,-,1,3,29.0
"Dempster, Sean",,1,,,-,1,-,-,1,-,1,1,1,-,1,-,-,1,-,-,-,-,8.0
"Dennis-Lane, Trent",-,,,2,-,,,,,,-,-,1,1,-,1,,,,,,,5.0
"Dunell, Sam",,,,,,,,,,,-,-,-,,,,,-,,,,,
"Ferguson, Jackson",,,,,,,,,,-,,,,,,,,,,,,,
"Fisher, Sam",,1,1,1,-,-,1,1,-,1,,,,,,,,,,,,,6.0
"Geary, Jarryn",1,-,-,-,-,2,1,1,-,-,1,1,1,1,-,,2,-,1,2,1,-,15.0
"Gilbert, Sam",-,-,-,2,1,-,,,,,,,,,,,,,,-,1,-,4.0
"Gwilt, James",-,,,,,,-,1,1,-,1,-,1,-,1,-,-,,-,,,,5.0
"Hayes, Lenny",1,2,-,1,3,,,,-,,,,,1,4,1,1,3,-,,1,1,19.0
"Hickey, Tom",1,,,,,,2,-,-,-,,,,1,-,-,2,,,-,-,-,6.0
"Jones, Clinton",1,1,-,1,1,1,,,2,,-,2,-,-,-,1,1,2,2,-,1,-,16.0
"Koschitzke, Justin",,,,,-,1,,,,,,3,1,,,,,,,,,-,5.0
"Ledger, Tom",,,,,,,,,,,,,,,,,,,,,-,1,1.0
"Lee, Tom",,,-,,-,,,,,,,,,1,1,-,1,2,-,-,,-,5.0
"Maister, Beau",2,-,1,2,,,,-,3,,-,,,,,,,,,,,,8.0
"McEvoy, Ben",3,-,2,4,-,-,-,1,-,-,1,1,-,-,-,1,-,1,1,-,1,-,16.0
"Milera, Terry",-,1,-,-,,,-,-,,,,-,1,-,-,,,,,,,,2.0
"Milne, Stephen",1,-,1,-,,2,1,1,-,-,-,,,,2,1,-,-,,1,2,1,13.0
"Minchington, Darren",,,,,,,,,,,,,,,,,,,-,-,,,
"Montagna, Leigh",,1,-,2,1,1,-,-,4,-,1,3,-,-,3,-,-,1,2,-,-,1,20.0
"Murdoch, Brodie",,,,,-,-,,,,,,-,2,2,-,,,,-,,-,,4.0
"Newnes, Jack",-,-,-,,,-,-,-,1,1,1,1,1,-,-,-,1,,1,1,-,,8.0
"Ray, Farren",1,,1,-,,,-,-,-,-,1,1,-,-,-,-,-,-,1,1,1,-,7.0
"Riewoldt, Nick",2,2,1,1,1,1,1,2,1,3,1,2,1,,1,1,-,-,2,1,1,1,26.0
"Roberton, Dylan",-,1,1,-,-,-,-,2,2,-,2,-,-,1,-,-,,1,1,-,,1,12.0
"Ross, Sebastian",,,,-,-,-,-,-,1,-,1,-,-,,,,,,,2,2,-,6.0
"Saad, Ahmed",1,-,-,-,1,1,1,1,1,-,-,,,-,,,,-,,,,,6.0
"Saunders, Josh",,,,,-,2,,,,,-,,,2,-,1,-,-,-,-,,,5.0
"Schneider, Adam",,-,,,,,,,,,,,,,,,,,-,-,-,1,1.0
"Shenton, Cameron",,,,,,,,,,,,,,,,,,,,,-,,
"Simpkin, Tom",,,,1,,,,,,,,-,,,,-,1,-,,,,,2.0
"Siposs, Arryn",1,1,,,,1,-,-,1,-,,,,,,,-,-,,,,,4.0
"Stanley, Rhys",-,-,1,1,-,-,-,-,1,1,-,-,-,-,1,-,-,1,,,,,6.0
"Steven, Jack",2,-,1,-,2,3,1,-,3,2,-,-,-,2,1,1,1,2,2,1,4,-,28.0
"Webster, Jimmy",,,,,,,1,1,1,1,1,-,1,,,-,-,-,-,,,,6.0
"Wright, Nathan",,,1,1,-,-,-,,,-,,,-,-,,,,,,,,,2.0
Totals,23,15,14,22,11,21,13,13,27,11,14,16,14,14,18,17,11,19,19,13,17,13,355.0
Opponent,GC,RI,GW,ES,SY,CW,CA,AD,WB,NM,WC,ME,RI,FR,CA,PA,GE,BL,HW,SY,GC,FR,
