Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,Tot
"Bowey, Jake",-,-,-,1,-,-,-,-,-,-,-,-,,,-,-,1.0
"Brayshaw, Angus",-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,3.0
"Brown, Ben",-,-,-,,,,,,,,,,,,-,-,
"Chandler, Kade",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Fritsch, Bayley",,-,-,-,-,-,-,-,-,-,1,1,-,-,-,,2.0
"Gawn, Max",-,-,,,,-,-,-,-,-,-,-,-,-,-,-,
"Grundy, Brodie",-,2,-,-,5,-,-,-,-,-,-,-,-,-,-,-,7.0
"Harmes, James",-,-,,,,,2,-,,,-,-,,,-,,2.0
"Hibberd, Michael",,,-,-,,-,-,,-,-,-,,-,-,,,
"Hunter, Lachie",-,-,-,-,-,-,-,-,-,-,,-,-,2,-,-,2.0
"Jordon, James",,,-,-,-,-,-,-,-,-,-,,-,-,,-,
"Langdon, Ed",-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,2.0
"Laurie, Bailey",-,,,,,-,,,,,,,,,,,
"Lever, Jake",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"May, Steven",,,-,-,2,1,-,1,-,-,-,-,-,1,-,1,6.0
"McDonald, Tom",-,-,,-,-,,,,,-,-,,,,,,
"McVee, Judd",-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Melksham, Jake",-,-,-,,-,,,,,,,,,,-,-,
"Neal-Bullen, Alex",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Oliver, Clayton",-,1,-,1,-,-,-,-,-,-,,,,,,,2.0
"Petracca, Christian",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Petty, Harry",-,-,-,-,-,-,,-,-,,,,,-,-,-,
"Pickett, Kysaiah",-,,,-,-,-,-,-,-,1,-,-,-,-,-,-,1.0
"Rivers, Trent",-,1,1,-,-,-,-,-,-,1,-,-,-,-,-,-,3.0
"Salem, Christian",,,,,,,,,,-,-,1,-,-,-,-,1.0
"Schache, Josh",,,,,,,-,,,,,,,,,,
"Smith, Joel",,,,,,,,,,,,-,-,1,-,-,1.0
"Spargo, Charlie",1,-,-,1,-,,,,-,-,-,-,-,-,,-,2.0
"Sparrow, Tom",-,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,1.0
"Tomlinson, Adam",-,-,,,-,,,,,,,-,-,,,,
"Turner, Daniel",,,,,,,,-,,,,,,,,,
"Viney, Jack",,-,-,-,-,-,-,-,-,-,3,1,-,-,-,-,4.0
"Woewodin, Taj",,,,,,,,,,,,,,,,-,
"van Rooyen, Jacob",,,-,-,-,-,-,-,-,-,-,-,-,-,,,
Totals,1,4,1,5,7,2,2,1,1,2,5,4,0,4,1,1,41.0
Opponent,WB,BL,SY,WC,ES,RI,NM,GC,HW,PA,FR,CA,CW,GE,GW,SK,
