Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Atkins, Rory",3,-,-,-,1,-,-,-,1,3,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,10.0
"Beech, Jonathon",,,,,,,,,,,,-,-,-,,,,,,,,,,,,
"Betts, Eddie",-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,,2,-,-,-,-,-,-,5.0
"Brown, Luke",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cameron, Charlie",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"Crouch, Brad",,,,,-,-,-,-,-,-,-,-,-,2,-,1,-,,-,-,-,-,-,-,-,3.0
"Crouch, Matt",-,-,-,-,3,2,-,-,-,-,-,-,-,-,-,-,-,1,-,3,-,2,-,-,-,11.0
"Douglas, Richard",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Gallucci, Jordan",,,,,,,,,-,,,,,,,,,,,,,,,,,
"Greenwood, Hugh",,,,,,,,,-,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,
"Hampton, Curtly",-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,
"Hartigan, Kyle",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,-,
"Jacobs, Sam",-,2,-,-,-,-,-,-,-,-,-,3,-,-,-,-,2,-,3,-,-,-,-,-,-,10.0
"Jenkins, Josh",-,-,,,,-,-,-,,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2.0
"Keath, Alex",,,,,,,,,,,,,,,,,-,-,-,-,-,-,,,,
"Kelly, Jake",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Knight, Riley",-,-,-,-,-,,-,,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Laird, Rory",2,-,-,-,-,-,-,-,3,-,-,2,-,-,-,2,-,-,-,-,-,-,-,-,-,9.0
"Lever, Jake",,,-,-,-,-,-,,-,-,-,-,-,-,1,-,,,-,-,-,-,-,-,-,1.0
"Lynch, Tom",-,1,-,-,-,-,-,-,2,-,-,1,-,,,3,-,-,-,-,-,-,-,-,-,7.0
"Mackay, David",-,-,-,-,-,-,-,-,,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,
"McGovern, Mitch",-,-,-,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,,
"Menzel, Troy",-,,,-,-,,,-,,,,,,,,,,,,,,,,,,
"Milera, Wayne",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,,-,,,,-,,,,
"Otten, Andy",-,-,-,-,-,-,-,-,-,1,-,-,-,,-,-,-,-,,,,,,-,-,1.0
"Seedsman, Paul",,,,,,,,,,,,,,,,,,-,,,,-,-,-,-,
"Sloane, Rory",-,3,3,1,2,3,-,-,-,2,-,-,-,-,-,-,3,-,1,-,2,-,,-,-,20.0
"Smith, Brodie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,,,1.0
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Thompson, Scott",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Walker, Taylor",,-,1,2,-,1,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,,-,-,-,7.0
Totals,6,6,4,6,6,6,0,0,6,6,0,6,0,2,6,6,5,1,6,6,2,2,0,0,0,88.0
Opponent,GW,HW,PA,ES,GC,RI,NM,ME,BL,FR,GE,SK,HW,CA,WB,ME,GE,CW,PA,ES,SY,WC,GW,GE,RI,
