Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Atkins, Rory",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Beech, Jonathon",,,,,,,,,,,,-,-,-,,,,,,,,,,,,
"Betts, Eddie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Brown, Luke",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cameron, Charlie",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"Crouch, Brad",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Crouch, Matt",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Douglas, Richard",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Gallucci, Jordan",,,,,,,,,-,,,,,,,,,,,,,,,,,
"Greenwood, Hugh",,,,,,,,,-,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,
"Hampton, Curtly",-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,
"Hartigan, Kyle",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,-,
"Jacobs, Sam",28,43,42,33,34,50,35,74,35,40,45,37,39,31,36,42,32,39,42,26,48,51,30,35,49,996.0
"Jenkins, Josh",3,-,,,,1,2,2,,9,5,5,9,9,5,8,7,7,2,9,5,3,8,4,6,109.0
"Keath, Alex",,,,,,,,,,,,,,,,,-,-,-,-,-,-,,,,
"Kelly, Jake",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Knight, Riley",-,-,-,-,-,,-,,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Laird, Rory",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lever, Jake",,,-,-,-,1,-,,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,1.0
"Lynch, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,
"Mackay, David",-,-,-,-,-,-,-,-,,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,
"McGovern, Mitch",-,-,-,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,,
"Menzel, Troy",-,,,-,-,,,-,,,,,,,,,,,,,,,,,,
"Milera, Wayne",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,,-,,,,-,,,,
"Otten, Andy",-,2,4,6,-,11,1,-,5,-,-,-,-,,-,-,-,-,,,,,,-,-,29.0
"Seedsman, Paul",,,,,,,,,,,,,,,,,,-,,,,-,-,-,-,
"Sloane, Rory",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Smith, Brodie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Thompson, Scott",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Walker, Taylor",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
Totals,31,45,46,39,34,63,38,76,40,49,50,42,48,40,41,50,39,46,44,35,53,54,38,39,55,1135.0
Opponent,GW,HW,PA,ES,GC,RI,NM,ME,BL,FR,GE,SK,HW,CA,WB,ME,GE,CW,PA,ES,SY,WC,GW,GE,RI,
