Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Balme, Neil",1,-,-,-,-,1,-,-,1,-,1,1,-,1,2,-,1,-,-,-,-,,,-,9.0
"Bartlett, Kevin",2,-,1,3,1,1,3,4,1,-,-,3,,1,4,4,1,-,2,1,-,3,1,-,36.0
"Bond, Graeme",1,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Bourke, Francis",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,-,-,-,-,
"Carter, Noel",-,-,-,,,,,1,2,1,-,1,3,1,-,-,-,,,,,,,,9.0
"Clayton, Cameron",-,,,-,-,-,1,1,-,-,-,-,-,-,-,,1,-,2,1,-,,,,6.0
"Cloke, David",-,-,-,-,3,,,,,,,-,1,-,-,2,2,-,1,-,-,1,2,-,12.0
"Dickson, Glenn",,,1,,,,,,,,-,-,,,-,,,,,,,,,,1.0
"Dunne, Emmett",,,,,,1,1,-,2,3,-,,,,,,,,,1,3,-,-,1,12.0
"Edwards, Allan",1,-,4,3,2,,2,3,-,1,-,2,2,3,1,-,-,-,-,2,-,2,-,-,28.0
"Freame, Daryl",,,,,,,,,,,,,,,,,,-,,,,,,,
"Gaunt, Graham",,,,,,-,-,-,-,,,,-,,,,,,,,-,2,,,2.0
"Hart, Royce",2,-,1,,,,2,2,-,-,-,-,,1,2,-,,,,,,,,,10.0
"Heard, Bob",-,-,-,1,2,-,,,,,,,,-,-,1,-,,,,,,,,4.0
"Hummel, Jon",,-,1,2,2,2,-,,,,,,-,,,,,,,,,,,,7.0
"Jenkinson, Noel",-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,
"Jess, Jim",-,-,2,3,1,-,1,-,-,-,-,-,,,,-,1,,-,-,1,2,1,1,13.0
"Keane, Merv",,,,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Lamb, Robert",6,-,,1,1,6,-,,,,,,,,,1,1,,,,,,,,16.0
"Laughlin, Peter",,,,,,,,,,-,,,,,,,,,,,,2,-,1,3.0
"Lee, Mark",,,,,,,,,,,,,,,,,,-,-,,,,,,
"Leech, Eric",-,,,,,,,,,,,-,-,,-,,,-,,,,,,,
"Malthouse, Mick",1,-,1,-,,,,,,-,-,,,-,,,,,-,1,-,-,-,1,4.0
"McGhie, Robert",,-,,,-,-,-,,,,,,-,-,1,-,-,-,-,,,,-,,1.0
"Miller, David",,,,1,-,,,,2,,,,1,-,,,,,,,,,,,4.0
"Monteath, Bruce",1,2,1,,,1,,-,-,-,1,1,-,1,1,1,1,3,1,2,2,3,-,-,22.0
"Naylor, Greg",,,,,,,,,,-,-,-,,,,,,,,,,,,,
"Noonan, Alan",,,,,1,1,1,,,,,,,,,-,,3,-,4,3,,2,-,15.0
"Pitura, John",2,-,-,1,-,,,,2,-,1,1,1,,1,,-,,,1,1,-,-,1,12.0
"Raines, Geoff",1,-,1,-,-,-,-,1,1,,,,-,-,-,-,1,1,3,1,1,1,-,1,13.0
"Roach, Michael",,,,,,,,-,-,1,-,-,-,,-,-,1,,,,,,,,2.0
"Roberts, Neville",,,,,,,-,2,1,1,1,-,-,-,-,-,1,1,1,1,-,4,2,2,17.0
"Robertson, Graeme",,,,-,-,-,-,-,,,,,-,-,,,-,-,-,-,-,-,-,-,
"Scrimshaw, Ian",,-,-,,,-,1,2,,,,,,,,-,,,,-,,,,,3.0
"Sheedy, Kevin",-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,3,-,-,-,-,-,-,5.0
"Tempany, Bruce",,,,,,,,,,,,,,,,,,,,,,-,,,
"Walsh, Wayne",,,-,-,,,,,,,,2,2,-,,,,-,-,,,-,-,-,4.0
"Wood, Bryan",-,3,-,1,-,2,,1,-,2,-,-,-,-,-,,2,3,1,-,-,-,-,-,15.0
Totals,18,5,13,16,13,15,13,17,12,11,4,11,10,8,12,9,13,14,11,15,11,20,8,8,287.0
Opponent,FI,HW,SM,CW,ME,NM,ES,FO,GE,CA,SK,FI,HW,CW,SM,ME,NM,ES,FO,GE,CA,SK,SM,NM,
