Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Bassett, Nathan",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2.0
"Begley, James",-,,-,-,-,,-,,,,,,,,,,,,,,,,,,,
"Biglands, Rhett",,11,8,13,23,32,8,24,11,14,21,17,9,13,10,15,27,16,19,7,12,11,21,6,16,364.0
"Bock, Nathan",,,,,,,,-,-,1,-,-,-,-,1,,-,-,1,-,-,-,,-,-,3.0
"Bode, Matthew",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Burton, Brett",1,,,,,-,-,-,-,-,1,1,-,-,3,1,-,1,1,-,1,,-,-,-,10.0
"Clarke, Matthew",13,,,,,,,,,,,,,,,,,,,,18,15,22,23,12,103.0
"Doughty, Michael",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Edwards, Tyson",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Goodwin, Simon",,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,2.0
"Hart, Ben",1,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Hentschel, Trent",1,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Hudson, Ben",13,11,15,16,10,20,19,20,15,22,17,15,14,7,21,21,10,17,25,6,,,,,,314.0
"Jericho, Luke",,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,
"Johncock, Graham",-,-,-,-,-,-,-,,,,,,,,,,,-,-,-,-,-,-,-,-,
"Knights, Chris",,,,,,,,,,,,,,,-,-,,,,,,,,,,
"Massie, Kris",,,,,-,,,,,,,,,,,,,,,,,-,-,,,
"Mattner, Martin",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,,1,1,-,6.0
"McGregor, Ken",-,1,-,-,3,-,3,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.0
"McLeod, Andrew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Perrie, Ian",-,1,-,1,1,1,-,-,1,1,1,-,1,1,-,-,2,1,2,-,-,-,2,1,-,17.0
"Reilly, Brent",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Ricciuto, Mark",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Rutten, Ben",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,3.0
"Shirley, Robert",-,2,2,2,,2,-,3,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,13.0
"Skipworth, Hayden",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,
"Stevens, Mark",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Thompson, Scott",,-,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,6.0
"Torney, Jason",,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,,,,-,-,
"Welsh, Scott",-,-,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,-,-,-,-,-,-,-,
"van Berlo, Nathan",,,-,-,-,,,,,,-,,,-,-,-,-,-,,,,-,-,,,
Totals,30,27,25,33,37,57,31,48,27,38,40,33,24,22,36,37,40,38,48,14,31,26,47,32,31,852.0
Opponent,WC,CW,PA,SY,WB,KA,ME,BL,SK,CA,ES,GE,RI,FR,HW,WB,KA,SY,ME,PA,CW,WC,SK,PA,WC,
