Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Bassett, Nathan",-,-,-,1,-,1,-,1,3,1,1,1,-,3,-,1,-,-,-,-,-,-,2,2,-,17.0
"Begley, James",-,,-,-,-,,-,,,,,,,,,,,,,,,,,,,
"Biglands, Rhett",,-,-,-,-,-,1,2,-,1,1,-,1,-,-,-,-,1,1,1,2,1,-,2,2,16.0
"Bock, Nathan",,,,,,,,-,2,-,-,3,-,2,-,,-,1,-,1,-,-,,1,1,11.0
"Bode, Matthew",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Burton, Brett",-,,,,,1,-,-,2,-,-,1,-,1,1,-,-,-,-,-,1,,-,2,2,11.0
"Clarke, Matthew",-,,,,,,,,,,,,,,,,,,,,-,-,-,-,2,2.0
"Doughty, Michael",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Edwards, Tyson",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,4.0
"Goodwin, Simon",,-,1,2,1,-,1,-,1,-,-,1,-,-,-,-,2,-,-,-,-,1,1,1,-,12.0
"Hart, Ben",1,-,,,,-,-,1,-,-,-,-,-,1,-,1,-,1,-,-,1,-,-,-,-,6.0
"Hentschel, Trent",-,-,-,1,1,-,-,-,,,,,1,-,1,3,2,-,-,1,2,1,3,5,2,23.0
"Hudson, Ben",-,-,-,2,1,1,1,-,-,-,1,1,-,-,-,1,1,-,-,-,,,,,,9.0
"Jericho, Luke",,,,,,,,-,-,-,-,-,,,,,,,,,,,,,,
"Johncock, Graham",-,-,-,-,-,-,-,,,,,,,,,,,-,-,-,-,1,1,1,-,3.0
"Knights, Chris",,,,,,,,,,,,,,,-,1,,,,,,,,,,1.0
"Massie, Kris",,,,,-,,,,,,,,,,,,,,,,,1,-,,,1.0
"Mattner, Martin",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,1.0
"McGregor, Ken",-,1,1,1,1,-,2,,4,-,2,2,1,2,3,3,1,1,-,1,-,-,2,1,2,31.0
"McLeod, Andrew",-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,3.0
"Perrie, Ian",-,1,1,2,1,3,2,-,-,3,-,2,3,1,1,1,1,-,-,1,-,-,3,1,1,28.0
"Reilly, Brent",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,,,1.0
"Ricciuto, Mark",-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,,-,-,3.0
"Rutten, Ben",1,-,1,1,-,1,2,-,1,-,-,-,1,1,2,2,-,-,2,-,-,-,-,1,1,17.0
"Shirley, Robert",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1.0
"Skipworth, Hayden",-,-,-,-,-,-,-,-,1,-,-,-,-,-,,,,,-,-,-,-,-,-,-,1.0
"Stevens, Mark",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Thompson, Scott",,-,-,-,-,-,-,1,-,-,3,-,-,-,3,-,1,-,-,1,1,-,-,-,-,10.0
"Torney, Jason",,,2,-,-,-,3,-,-,1,1,-,-,,1,1,-,,,,,,,-,-,9.0
"Welsh, Scott",2,-,1,2,-,-,1,1,1,-,,-,1,1,,2,2,-,2,-,-,1,2,3,-,22.0
"van Berlo, Nathan",,,-,-,-,,,,,,-,,,-,-,2,-,-,,,,-,1,,,3.0
Totals,5,2,9,13,6,7,13,6,16,6,9,11,8,12,12,20,11,5,6,6,8,6,15,20,14,246.0
Opponent,WC,CW,PA,SY,WB,KA,ME,BL,SK,CA,ES,GE,RI,FR,HW,WB,KA,SY,ME,PA,CW,WC,SK,PA,WC,
