Player,R1,R2,R3,R4,R5,R6,R7,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R24,EF,SF,Tot
"Armfield, Dennis",-,On,,,,On,On,-,On,-,,,-,,,,-,Off,,-,On,-,-,-,5/1
"Austin, Mark",,,,,,,,,,,,,-,,,,,,,,,,,,
"Betts, Eddie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bower, Paul",,,,,,,,,,,On,,,,-,On,,,,,,,,,2/0
"Carrazzo, Andrew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,Off,-,,-,-,0/1
"Collins, Andrew",,,On,-,,,,,,,,,,,,,,,,,,,,,1/0
"Curnow, Ed",-,-,-,-,-,-,Off,,,-,-,-,,,,-,-,,,,,,,,0/1
"Davies, Marcus",,,,,,,,,,,,,,,,,-,-,-,-,-,On,On,-,2/0
"Duigan, Nick",-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,
"Ellard, David",,,,,-,-,-,-,-,-,-,-,-,-,-,-,On,-,-,-,Off,,-,-,1/1
"Garlett, Jeff",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Gibbs, Bryce",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Hampson, Shaun",-,Off,-,-,-,,,,-,-,-,Off,,,,,,,,,,,,,0/2
"Henderson, Lachie",,,,Off,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/1
"Houlihan, Ryan",,,,,,,,,,,,On,-,On,-,,,On,On,,,,,,4/0
"Jamison, Michael",,,-,-,-,-,-,-,-,Off,Off,-,Off,,,,,,,,-,,Off,-,0/4
"Joseph, Aaron",,,,,On,Off,-,,,,,,,,-,Off,,,-,-,-,-,-,-,1/2
"Judd, Chris",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Kreuzer, Matthew",,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,Off,,,0/1
"Laidler, Jeremy",-,-,-,-,-,-,,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Lucas, Kane",On,,,,,,,,,,,,,,,,,,,,,-,,,1/0
"McLean, Brock",,,,,,,,Off,-,,,,,,,,,-,-,,,,,,0/1
"Murphy, Marc",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"OKeeffe, Rhys",,,,,,,,,,,,,On,,,,,,,,,,,,1/0
"OhAilpin, Setanta",,,,,,-,-,-,-,-,,,,,,,,,,,,-,-,-,
"Robinson, Mitch",-,-,-,-,-,-,-,On,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,1/0
"Russell, Jordan",-,-,-,-,-,-,-,-,Off,-,-,-,-,-,On,,,,,,,-,,,1/1
"Scotland, Heath",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Simpson, Kade",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Thornton, Bret",-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,Off,0/1
"Tuohy, Zach",,,,,,,,,,On,-,-,-,-,,,-,-,-,On,,-,,On,3/0
"Twomey, Wayde",,,,,,,,,,,,,,,,-,Off,,,,,,,,0/1
"Waite, Jarrad",Off,-,-,-,-,-,-,-,-,-,,,,-,Off,,,,,,,,,,0/2
"Walker, Andrew",-,-,Off,On,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1/1
"Warnock, Robert",-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Watson, Matthew",,-,-,,,,,,,,,,,,,-,,,,,,,,,
"White, Simon",-,-,,-,-,-,,,,,,,,Off,,,,,,,,,,,0/1
"Yarran, Chris",-,-,-,-,Off,,-,-,-,-,-,-,-,-,-,-,-,-,Off,-,-,-,-,-,0/2
Totals,,,,,,,,,,,,,,,,,,,,,,,,,
Opponent,RI,GC,CW,ES,AD,SY,SK,GE,ME,PA,BL,SY,WC,RI,WB,CW,ES,NM,ME,FR,HW,SK,ES,WC,
