Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Armstrong, Steven",1,-,1,1,-,-,-,,-,,,,1,,-,,,,-,-,,,,,4.0
"Braun, Michael",-,-,1,-,-,1,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,1,-,5.0
"Brown, Mitch",1,-,,,,,-,,,2,-,,,,,,,,,,,,,,3.0
"Chick, Daniel",-,-,1,-,-,-,-,-,,-,-,1,,1,-,-,-,-,,,,-,-,-,3.0
"Cousins, Ben",,,,,,,,,,,,,,,,1,1,1,2,,1,-,-,,6.0
"Cox, Dean",,,1,-,-,1,,2,1,1,1,-,-,1,-,-,-,-,1,1,1,1,-,1,13.0
"Embley, Andrew",,-,1,-,1,,,,,,,,-,1,-,-,3,-,-,,,,-,-,6.0
"Fletcher, Chad",,,,,,,,2,-,-,-,,-,-,,,,,,1,1,-,,-,4.0
"Glass, Darren",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Graham, Jaymie",1,-,,,,,,,,,,-,-,-,,,,,,,,,,,1.0
"Hansen, Ashley",,,-,-,-,-,-,-,-,,,,,,,1,-,1,2,1,2,,,-,7.0
"Hunter, Adam",1,1,1,1,-,-,2,-,-,2,-,-,-,-,-,-,-,-,-,1,1,-,-,-,10.0
"Hurn, Shannon",1,-,-,-,-,-,-,1,-,-,-,2,-,-,-,-,1,-,1,1,-,-,-,-,7.0
"Jones, Brett",-,-,-,1,-,-,1,-,-,1,1,-,1,-,-,1,1,-,1,-,-,1,1,-,10.0
"Jones, Chad",,,,,,,,,,,,,-,1,-,,,,,,,3,,,4.0
"Jones, Rowan",-,2,1,-,4,2,-,1,1,-,2,-,1,-,-,-,1,-,,-,1,4,1,1,22.0
"Judd, Chris",-,2,-,2,1,1,1,1,-,-,-,,,1,-,2,3,-,1,,2,,1,,18.0
"Kerr, Daniel",1,-,-,1,-,-,-,1,,,1,1,-,-,,2,1,-,1,3,,,,,12.0
"LeCras, Mark",-,,,,,-,1,,-,-,2,-,-,-,-,-,-,1,-,-,-,1,-,-,5.0
"Lynch, Quinten",2,1,-,1,-,-,-,-,-,1,-,1,2,-,-,1,-,-,2,-,1,1,-,1,14.0
"Mackenzie, Eric",,,,,,,,,,,,,,,-,,,,,,,,,,
"McKinley, Ben",,,,,,,,,,,,,,,1,,,,,,,,,,1.0
"McNamara, Jamie",,,,,,,,,,,,,,,,,,,,,-,,,1,1.0
"Morton, Mitch",,,,,,,,1,1,-,-,-,,,-,,,,,1,,-,,,3.0
"Nicoski, Mark",,,,,,,,,,,,-,1,,,,,,,,,-,-,-,1.0
"Priddis, Matt",-,-,-,-,1,1,-,2,-,2,1,-,3,1,-,1,1,-,-,-,-,-,-,-,13.0
"Rosa, Matt",-,-,1,1,2,-,1,1,1,1,-,-,-,-,-,-,,,-,1,-,1,-,1,11.0
"Schofield, Will",,,,,,,,,,,,,,,,,-,,-,-,,,,,
"Seaby, Mark",-,1,-,1,-,-,-,1,-,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,6.0
"Selwood, Adam",-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,1,2,1,-,-,-,,-,-,6.0
"Staker, Brent",-,-,-,-,1,-,-,2,-,-,-,1,,,,-,1,-,-,2,-,1,-,2,10.0
"Stenglein, Tyson",-,1,-,-,-,-,-,-,-,2,-,1,,,,-,1,-,-,-,-,1,-,-,6.0
"Waters, Beau",-,-,-,2,-,-,-,1,-,-,,-,-,-,-,-,-,1,,,1,-,-,,5.0
"Wirrpanda, David",-,-,1,1,1,-,1,-,-,-,-,-,-,-,,,,1,-,-,1,-,-,1,7.0
Totals,8,8,9,12,12,7,7,16,4,12,8,8,10,6,2,10,17,6,11,12,12,15,4,8,224.0
Opponent,SY,CW,FR,CA,RI,WB,GE,ME,HW,KA,ES,SK,AD,BL,PA,SY,WB,FR,KA,RI,SK,ES,PA,CW,
