Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Armstrong, Steven",-,1,3,1,-,1,-,,-,,,,-,,1,,,,1,-,,,,,8.0
"Braun, Michael",1,1,-,-,-,-,1,-,-,-,-,2,-,-,-,-,-,-,-,1,-,-,-,-,6.0
"Brown, Mitch",-,-,,,,,-,,,1,1,,,,,,,,,,,,,,2.0
"Chick, Daniel",1,-,-,-,-,-,-,-,,1,-,-,,-,-,1,-,-,,,,2,-,-,5.0
"Cousins, Ben",,,,,,,,,,,,,,,,-,1,-,-,,-,2,-,,3.0
"Cox, Dean",,,-,1,-,-,,-,-,2,-,1,-,1,1,3,-,-,1,-,-,1,1,1,13.0
"Embley, Andrew",,-,2,-,-,,,,,,,,2,1,-,-,2,-,2,,,,-,1,10.0
"Fletcher, Chad",,,,,,,,-,-,-,-,,1,-,,,,,,-,1,-,,1,3.0
"Glass, Darren",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Graham, Jaymie",-,-,,,,,,,,,,1,-,-,,,,,,,,,,,1.0
"Hansen, Ashley",,,1,4,3,-,3,1,-,,,,,,,4,2,1,2,-,1,,,-,22.0
"Hunter, Adam",2,-,-,-,2,1,1,-,-,-,1,-,-,-,-,1,1,1,1,3,-,-,-,-,14.0
"Hurn, Shannon",1,-,-,1,-,-,1,1,1,-,1,1,1,1,-,-,1,-,-,-,-,-,1,-,11.0
"Jones, Brett",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1.0
"Jones, Chad",,,,,,,,,,,,,3,-,-,,,,,,,-,,,3.0
"Jones, Rowan",-,-,1,-,1,-,-,-,1,1,-,1,-,-,-,1,-,1,,-,2,3,-,-,12.0
"Judd, Chris",2,2,1,-,-,1,1,3,-,2,1,,,-,-,2,2,-,1,,-,,2,,20.0
"Kerr, Daniel",-,1,1,2,-,-,-,1,,,-,-,-,1,,-,1,-,1,-,,,,,8.0
"LeCras, Mark",-,,,,,2,-,,3,2,1,1,3,4,1,-,3,4,-,4,3,2,1,2,36.0
"Lynch, Quinten",1,1,2,-,4,2,-,5,1,3,2,2,1,-,3,1,5,1,2,7,5,1,2,1,52.0
"Mackenzie, Eric",,,,,,,,,,,,,,,-,,,,,,,,,,
"McKinley, Ben",,,,,,,,,,,,,,,1,,,,,,,,,,1.0
"McNamara, Jamie",,,,,,,,,,,,,,,,,,,,,-,,,-,
"Morton, Mitch",,,,,,,,3,-,2,1,-,,,-,,,,,-,,3,,,9.0
"Nicoski, Mark",,,,,,,,,,,,-,-,,,,,,,,,-,-,-,
"Priddis, Matt",-,-,-,-,-,3,1,-,-,1,1,-,-,-,-,-,1,-,2,-,1,-,-,1,11.0
"Rosa, Matt",-,1,1,-,-,-,2,-,-,1,1,-,-,-,-,-,,,2,-,-,-,1,1,10.0
"Schofield, Will",,,,,,,,,,,,,,,,,-,,-,-,,,,,
"Seaby, Mark",2,-,1,-,-,-,-,-,2,1,1,1,3,1,1,-,1,1,1,1,-,2,1,-,20.0
"Selwood, Adam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,,-,-,1.0
"Staker, Brent",1,1,-,-,-,-,-,1,-,-,3,1,,,,3,4,2,-,2,-,2,-,-,20.0
"Stenglein, Tyson",-,1,-,-,-,-,-,1,-,-,-,-,,,,-,-,-,-,-,-,1,-,-,3.0
"Waters, Beau",-,-,-,1,-,-,-,-,-,-,,-,-,-,-,-,-,-,,,-,-,-,,1.0
"Wirrpanda, David",-,3,1,4,3,-,-,3,-,1,-,-,-,-,,,,2,1,-,3,2,-,2,25.0
Totals,11,12,14,14,14,10,10,19,8,18,14,11,14,9,9,16,24,14,17,18,16,21,9,10,332.0
Opponent,SY,CW,FR,CA,RI,WB,GE,ME,HW,KA,ES,SK,AD,BL,PA,SY,WB,FR,KA,RI,SK,ES,PA,CW,
